_id , pccs1f217_name , other_name , RA , Dec , LII , BII ,Detection pipeline flux density +/- err (mJy),Aperture photometry flux density +/- err (mJy),PSF fit flux density +/- err (mJy),Gaussian fit flux density +/- err (mJy),PositionError (arcmin),Extended,Cirrus flag,External validation,ERCSC source name,Gaussian fit semimajor axis +/- err (arcmin),Gaussian fit semiminor axis +/- err (arcmin),Gaussian fit orientation +/- err (degrees),Gaussian fit effective FWHM (arcmin) 
86 , "PCCS1 217 G108.79-52.63 "   , , 4.21958 , 9.28944 , 108.79428 , -52.63089 , "479+/-44.2" , "1131.2+/-205.7" , "1035.4+/-79.6" , "5608.8+/-350.3" , 0.7 , "Yes" , 21 , 1 , "PLCKERC217 G108.77-52.64" , "21+/-1.7" , "9.9+/-0.9" , "128.8+/-0.000" , 14.4
87 , "PCCS1 217 G119.29+02.25 "   , , 4.26125 , 64.88028 , 119.29043 , 2.25197 , "547.8+/-110.4" , "589.9+/-940.6" , "341.5+/-227.7" , "-" , 0.7 , "Not available" , 25 , 0 , " " , "-" , "-" , "-" , -9.9
88 , "PCCS1 217 G119.79+05.98 "   , , 4.27375 , 68.65167 , 119.79955 , 5.98917 , "648+/-77.6" , "2178.1+/-1063.2" , "2574.6+/-295.1" , "1.8e+4+/-1238.3" , 0.7 , "Yes" , 11 , 1 , "PLCKERC217 G119.75+05.99" , "23.9+/-2" , "9.7+/-0.9" , "68.3+/-0.000" , 15.2
89 , "PCCS1 217 G101.26-66.68 "   , , 4.42208 , -5.24639 , 101.26468 , -66.68784 , "301.1+/-40.1" , "241.1+/-52.2" , "223.5+/-25" , "245.7+/-41.6" , 0.7 , "No" , 3 , 1 , " " , "8.9+/-1.6" , "5.7+/-1" , "26.9+/-0.000" , 7.1
90 , "PCCS1 217 G119.50+03.16 "   , , 4.47958 , 65.81361 , 119.50377 , 3.16545 , "1707.2+/-163.3" , "2099.8+/-772.1" , "2715.3+/-258.7" , "5524+/-596.1" , 0.7 , "Yes" , 29 , 2 , "PLCKERC217 G119.52+03.17" , "15.1+/-0.5" , "6.1+/-0.8" , "97.8+/-0.000" , 9.6
91 , "PCCS1 217 G118.86-01.77 "   , , 4.505 , 60.835 , 118.86975 , -1.77267 , "523.1+/-106" , "971.7+/-711" , "540.7+/-290.3" , "-" , 0.7 , "Not available" , 29 , 0 , " " , "-" , "-" , "-" , -9.9
92 , "PCCS1 217 G119.88+05.95 "   , , 4.5175 , 68.63139 , 119.88538 , 5.95734 , "699.2+/-73" , "2453.6+/-1232.3" , "2376.3+/-325.1" , "9856.6+/-1183.4" , 0.7 , "Yes" , 11 , 1 , " " , "20+/-1.2" , "8.1+/-1.3" , "66.3+/-0.000" , 12.7
93 , "PCCS1 217 G118.60-04.49 "   , , 4.67875 , 58.09806 , 118.60601 , -4.49852 , "321.1+/-56.2" , "898.6+/-579.9" , "1178.9+/-139.9" , "3911.8+/-610.2" , 0.7 , "Yes" , 10 , 0 , " " , "15.7+/-3" , "8.8+/-1.8" , "155.2+/-0.000" , 11.8
94 , "PCCS1 217 G118.98-01.86 "   , , 4.77042 , 60.75611 , 118.98817 , -1.86752 , "817.2+/-112.1" , "1650.5+/-963.1" , "1624.4+/-281" , "-" , 0.7 , "Not available" , 29 , 0 , "PLCKERC217 G118.99-01.84" , "-" , "-" , "-" , -9.9
95 , "PCCS1 217 G117.86-10.73 "   , , 4.78667 , 51.81528 , 117.86277 , -10.73831 , "387+/-45.1" , "440.9+/-99.9" , "469.9+/-35.3" , "1820.8+/-142.8" , 0.7 , "Yes" , 24 , 1 , "PLCKERC217 G117.85-10.70" , "20.5+/-2.4" , "10.2+/-1.1" , "90.8+/-0.000" , 14.5
96 , "PCCS1 217 G119.17-00.59 "   , , 4.81625 , 62.04139 , 119.17062 , -0.59513 , "560.1+/-105.2" , "874.3+/-412.7" , "51.3+/-362.1" , "-" , 0.7 , "Not available" , 35 , 0 , " " , "-" , "-" , "-" , -9.9
97 , "PCCS1 217 G118.69-04.38 "   , , 4.82 , 58.22028 , 118.69566 , -4.38657 , "652.9+/-49.7" , "1160.5+/-659.2" , "1363.1+/-139.9" , "3370+/-565.9" , 0.7 , "Yes" , 9 , 1 , "PLCKERC217 G118.69-04.38" , "12.3+/-2.4" , "8.2+/-1.6" , "137.8+/-0.000" , 10
98 , "PCCS1 217 G119.17-00.83 "   , , 4.89958 , 61.80194 , 119.17984 , -0.83755 , "1396.5+/-130.5" , "3860.9+/-1314.6" , "4651.4+/-382.3" , "1.3e+4+/-843.2" , 0.7 , "Yes" , 33 , 1 , "PLCKERC217 G119.17-00.85" , "12+/-1" , "9.1+/-0.7" , "130.8+/-0.000" , 10.5
99 , "PCCS1 217 G119.39+00.76 "   , , 4.93708 , 63.42056 , 119.3959 , 0.76678 , "722.5+/-127" , "1926+/-788.9" , "2319+/-211.3" , "5019.9+/-546.8" , 0.7 , "Yes" , 26 , 1 , "PLCKERC217 G119.47+00.72" , "14.2+/-1.2" , "5.8+/-0.7" , "65.1+/-0.000" , 9
100 , "PCCS1 217 G118.10-09.68 "  , , 4.95958 , 52.88944 , 118.10623 , -9.68597 , "486.8+/-46.6" , "683.4+/-229.4" , "474.8+/-144.5" , "-" , 0.7 , "Not available" , 31 , 1 , " " , "-" , "-" , "-" , -9.9
101 , "PCCS1 217 G120.65+10.73 "  , , 4.97292 , 73.46611 , 120.65423 , 10.7342 , "412.8+/-33.6" , "374.1+/-84.1" , "340.7+/-32.4" , "-" , 0.7 , "Not available" , 3 , 2 , " " , "-" , "-" , "-" , -9.9
102 , "PCCS1 217 G119.11-01.71 "  , , 4.99292 , 60.92333 , 119.11653 , -1.7149 , "625.1+/-118.1" , "59.5+/-621" , "759.7+/-263.1" , "-" , 0.7 , "Not available" , 29 , 0 , " " , "-" , "-" , "-" , -9.9
103 , "PCCS1 217 G118.01-10.72 "  , , 5.03208 , 51.84361 , 118.01959 , -10.72907 , "222.9+/-41.8" , "298.7+/-158.5" , "297.7+/-50.4" , "580.7+/-81.1" , 0.7 , "Yes" , 26 , 1 , " " , "12.2+/-1.2" , "5+/-0.8" , "88.2+/-0.000" , 7.8
104 , "PCCS1 217 G118.37-08.14 "  , , 5.08083 , 54.45111 , 118.37275 , -8.14483 , "436.2+/-49.9" , "1482+/-488.1" , "1251+/-140.3" , "5399+/-705.5" , 0.7 , "Yes" , 24 , 1 , "PLCKERC217 G118.38-08.15" , "20+/-3.4" , "9.1+/-1.6" , "63.2+/-0.000" , 13.5
105 , "PCCS1 217 G119.26-00.98 "  , , 5.11042 , 61.66889 , 119.26275 , -0.98166 , "789.7+/-120.3" , "2049.2+/-1422" , "2810.5+/-412.2" , "8389+/-1047.6" , 0.7 , "Yes" , 32 , 2 , " " , "17.4+/-1.6" , "7.1+/-1.1" , "48.1+/-0.000" , 11.1
106 , "PCCS1 217 G118.82-04.70 "  , , 5.1275 , 57.92389 , 118.82107 , -4.70055 , "321.4+/-49.9" , "577.3+/-185.7" , "528.8+/-74.6" , "845.2+/-112" , 0.7 , "No" , 9 , 0 , " " , "8.8+/-1.3" , "6+/-0.8" , "175.4+/-0.000" , 7.3
107 , "PCCS1 217 G119.06-02.77 "  , , 5.14 , 59.86528 , 119.06084 , -2.77392 , "386.3+/-74" , "755.8+/-247.7" , "587+/-86.1" , "631.2+/-133.8" , 0.7 , "No" , 25 , 0 , " " , "7+/-1.6" , "5.8+/-1.3" , "57.2+/-0.000" , 6.4
108 , "PCCS1 217 G118.24-09.58 "  , , 5.1625 , 53.00667 , 118.24399 , -9.58458 , "637.5+/-51" , "1176.1+/-223.4" , "1170.7+/-73.3" , "2914.8+/-189.4" , 0.7 , "Yes" , 30 , 2 , "PLCKERC217 G118.25-09.58" , "10.8+/-0.8" , "8.6+/-0.7" , "43.7+/-0.000" , 9.7
109 , "PCCS1 217 G119.18-01.88 "  , , 5.165 , 60.76167 , 119.18036 , -1.88553 , "944+/-110.7" , "1315.4+/-758.8" , "1616.5+/-254.6" , "3458.4+/-614.1" , 0.7 , "Yes" , 28 , 1 , " " , "14.2+/-1.1" , "5.8+/-1.2" , "88.1+/-0.000" , 9.1
110 , "PCCS1 217 G119.22-01.62 "  , , 5.1825 , 61.02889 , 119.22055 , -1.62115 , "618.1+/-114.9" , "680.6+/-306.9" , "955.4+/-209.3" , "-" , 0.7 , "Not available" , 28 , 0 , " " , "-" , "-" , "-" , -9.9
111 , "PCCS1 217 G118.12-10.71 "  , , 5.2025 , 51.86889 , 118.12883 , -10.71673 , "226.1+/-42.1" , "355+/-139.4" , "284.9+/-54.3" , "656+/-80.6" , 0.7 , "No" , 27 , 1 , " " , "11.6+/-0.5" , "4.7+/-0.7" , "95.5+/-0.000" , 7.4
112 , "PCCS1 217 G119.34-00.70 "  , , 5.21417 , 61.95389 , 119.34537 , -0.70447 , "1939.2+/-135.7" , "2520.6+/-1132.5" , "1683+/-414.4" , "-" , 0.7 , "Not available" , 33 , 2 , "PLCKERC217 G119.32-00.70" , "-" , "-" , "-" , -9.9
113 , "PCCS1 217 G118.26-09.90 "  , , 5.25375 , 52.68833 , 118.26074 , -9.90702 , "778+/-55.8" , "1310.6+/-288.4" , "928.2+/-126.4" , "1219.7+/-173.1" , 0.7 , "No" , 33 , 1 , "PLCKERC217 G118.26-09.90" , "7.3+/-1.1" , "5.2+/-0.8" , "173.6+/-0.000" , 6.2
114 , "PCCS1 217 G119.39-00.83 "  , , 5.36083 , 61.82972 , 119.39941 , -0.83589 , "1980.8+/-124.4" , "2427.7+/-1080" , "2022.1+/-364.3" , "1822.4+/-496" , 0.7 , "No" , 31 , 2 , "PLCKERC217 G119.39-00.84" , "5.7+/-1.6" , "4.7+/-1.3" , "112.7+/-0.000" , 5.1
115 , "PCCS1 217 G118.51-08.51 "  , , 5.40292 , 54.09778 , 118.51893 , -8.51821 , "263.2+/-46.6" , "354.5+/-224.8" , "156.5+/-96.7" , "-" , 0.7 , "Not available" , 25 , 0 , " " , "-" , "-" , "-" , -9.9
116 , "PCCS1 217 G119.36-01.36 "  , , 5.41958 , 61.30056 , 119.36593 , -1.36486 , "721.4+/-120.8" , "1670.6+/-908.5" , "1517.3+/-271.9" , "4512.1+/-649.7" , 0.7 , "Yes" , 29 , 1 , "PLCKERC217 G119.34-01.36" , "15.6+/-0.9" , "6.3+/-1.1" , "22.9+/-0.000" , 9.9
117 , "PCCS1 217 G118.69-07.17 "  , , 5.43083 , 55.45167 , 118.694 , -7.17513 , "345.4+/-53.2" , "903.1+/-446.5" , "844.8+/-103.7" , "5427.4+/-532" , 0.7 , "Yes" , 11 , 2 , "PLCKERC217 G118.66-07.15" , "18.4+/-2.5" , "11.4+/-1.7" , "30+/-0.000" , 14.5
118 , "PCCS1 217 G119.44-01.49 "  , , 5.62375 , 61.17806 , 119.44967 , -1.49779 , "710.6+/-124.8" , "1675.8+/-1053.8" , "2206.3+/-282.2" , "8795+/-1185.8" , 0.7 , "Yes" , 28 , 2 , " " , "16.1+/-2.8" , "9.3+/-1.7" , "32.3+/-0.000" , 12.3
119 , "PCCS1 217 G118.80-07.27 "  , , 5.63583 , 55.36472 , 118.80044 , -7.27485 , "333.2+/-57.7" , "855+/-428.5" , "791.5+/-86.9" , "4090.1+/-517.7" , 0.7 , "Yes" , 13 , 1 , " " , "19.4+/-3.2" , "9.7+/-1.7" , "51.3+/-0.000" , 13.8
120 , "PCCS1 217 G110.01-56.00 "  , , 5.64 , 6.13833 , 110.01807 , -56.00758 , "239.1+/-35.8" , "198.2+/-85" , "123.4+/-41.5" , "-" , 0.7 , "Not available" , 0 , 2 , " " , "-" , "-" , "-" , -9.9
121 , "PCCS1 217 G119.42-01.82 "  , , 5.64625 , 60.84611 , 119.42343 , -1.82889 , "823.8+/-108.1" , "854.9+/-444.7" , "1148.5+/-271.5" , "1410.4+/-292" , 0.7 , "No" , 26 , 1 , " " , "8.4+/-1.8" , "5.1+/-1.1" , "85.5+/-0.000" , 6.5
122 , "PCCS1 217 G118.59-09.59 "  , , 5.73542 , 53.04028 , 118.59502 , -9.59134 , "319.6+/-62.1" , "293.4+/-233.7" , "127.3+/-109" , "474.8+/-132.2" , 0.7 , "No" , 30 , 0 , " " , "10.5+/-0.4" , "4.2+/-1.4" , "179.8+/-0.000" , 6.7
123 , "PCCS1 217 G118.61-09.73 "  , , 5.79292 , 52.90278 , 118.61439 , -9.73177 , "498.7+/-48.5" , "1034.2+/-239.9" , "939.2+/-84.4" , "4340.3+/-317.4" , 0.7 , "Yes" , 30 , 0 , "PLCKERC217 G118.60-09.73" , "19.9+/-1.9" , "10.1+/-1" , "51.1+/-0.000" , 14.2
124 , "PCCS1 217 G118.99-06.50 "  , , 5.82208 , 56.15194 , 118.99375 , -6.5043 , "289.7+/-47.3" , "755.1+/-188.5" , "711.9+/-65.9" , "2708.9+/-213" , 0.7 , "Yes" , 12 , 0 , "PLCKERC217 G118.98-06.54" , "18.4+/-1.7" , "7.6+/-0.7" , "136.2+/-0.000" , 11.8
125 , "PCCS1 217 G118.68-09.29 "  , , 5.82375 , 53.34139 , 118.68232 , -9.29797 , "1018.7+/-45.9" , "1506.1+/-157.4" , "1299.8+/-71.6" , "2045.6+/-101.2" , 0.7 , "No" , 27 , 2 , "PLCKERC217 G118.67-09.28" , "8.3+/-0.4" , "5.9+/-0.3" , "74.2+/-0.000" , 7
126 , "PCCS1 217 G119.03-06.18 "  , , 5.83958 , 56.47917 , 119.03947 , -6.18017 , "372.1+/-50.8" , "909+/-157.5" , "605.3+/-80.1" , "1124.7+/-88" , 0.7 , "Yes" , 12 , 1 , " " , "12+/-0.9" , "4.9+/-0.4" , "28.4+/-0.000" , 7.7
127 , "PCCS1 217 G118.60-10.13 "  , , 5.85292 , 52.50139 , 118.60594 , -10.13466 , "381.7+/-49.3" , "804.3+/-209.6" , "635.1+/-78.8" , "2130.8+/-186.7" , 0.7 , "Yes" , 31 , 2 , " " , "20.5+/-0.7" , "8.2+/-1" , "160.8+/-0.000" , 13
128 , "PCCS1 217 G120.12+03.47 "  , , 5.89708 , 66.1925 , 120.12211 , 3.47301 , "2440.7+/-180.9" , "5064.9+/-910.7" , "4498.5+/-317.8" , "9104.5+/-598" , 0.7 , "Yes" , 26 , 0 , " " , "11.6+/-0.8" , "5.3+/-0.4" , "19.2+/-0.000" , 7.8
129 , "PCCS1 217 G119.11-05.94 "  , , 5.93125 , 56.71806 , 119.11605 , -5.94823 , "568.9+/-49.9" , "1047.2+/-212.4" , "757.2+/-70.3" , "1279.4+/-99.9" , 0.7 , "No" , 13 , 1 , "PLCKERC217 G119.12-05.94" , "11.4+/-0.5" , "4.7+/-0.4" , "57.3+/-0.000" , 7.3
130 , "PCCS1 217 G120.15+03.39 "  , , 5.99958 , 66.11833 , 120.1555 , 3.39466 , "3339.1+/-169.1" , "6417.5+/-853.9" , "4844.2+/-385.2" , "8123.2+/-475.9" , 0.7 , "Yes" , 26 , 2 , "PLCKERC217 G120.14+03.42" , "11.8+/-0.7" , "5+/-0.3" , "24.2+/-0.000" , 7.7
131 , "PCCS1 217 G306.73-48.56 "  , , 6.02125 , -68.35556 , 306.7373 , -48.56993 , "168.6+/-23.5" , "191.2+/-89.7" , "164.5+/-30.8" , "251.8+/-59.3" , 0.7 , "No" , 0 , 1 , " " , "6.7+/-1.7" , "6+/-1.5" , "147.5+/-0.000" , 6.3
132 , "PCCS1 217 G118.10-15.89 "  , , 6.07708 , 46.72667 , 118.10371 , -15.89046 , "274.7+/-41" , "291+/-75.1" , "317.7+/-33.1" , "-" , 0.7 , "Not available" , 2 , 1 , " " , "-" , "-" , "-" , -9.9
133 , "PCCS1 217 G120.16+03.09 "  , , 6.10208 , 65.81667 , 120.1651 , 3.09029 , "3911.2+/-212.6" , "9612.4+/-2935.9" , "8140+/-664.3" , "3.4e+4+/-2641.7" , 0.7 , "Yes" , 27 , 2 , "PLCKERC217 G120.16+03.08" , "18+/-1.8" , "7.4+/-0.7" , "81.5+/-0.000" , 11.5
134 , "PCCS1 217 G119.30-06.01 "  , , 6.2825 , 56.66972 , 119.30386 , -6.0166 , "257.2+/-51.1" , "705+/-248.6" , "565.4+/-90.1" , "4388.4+/-278.6" , 0.7 , "Yes" , 11 , 0 , " " , "22.7+/-1" , "9.2+/-0.8" , "67.6+/-0.000" , 14.4
135 , "PCCS1 217 G120.09+01.49 "  , , 6.32292 , 64.225 , 120.09364 , 1.49757 , "826.4+/-131.9" , "1756.2+/-1007" , "1959.4+/-152" , "8767+/-1046.7" , 0.7 , "Yes" , 32 , 1 , "PLCKERC217 G120.10+01.46" , "20.5+/-3.5" , "10.1+/-1.7" , "84.3+/-0.000" , 14.4
136 , "PCCS1 217 G314.72-68.47 "  , , 6.41708 , -48.06111 , 314.7236 , -68.47283 , "145.4+/-29.5" , "108.5+/-62.5" , "118.6+/-30.7" , "96.4+/-36" , 0.7 , "No" , 1 , 0 , " " , "5.7+/-2.2" , "4.2+/-1.6" , "66.3+/-0.000" , 4.9
137 , "PCCS1 217 G120.30+03.05 "  , , 6.44417 , 65.7975 , 120.30274 , 3.05688 , "1745.6+/-186.8" , "5040.2+/-2909.4" , "5566.5+/-744.4" , "2.4e+4+/-2194.2" , 0.7 , "Yes" , 25 , 1 , " " , "18.4+/-0.8" , "7.4+/-0.9" , "83+/-0.000" , 11.7
138 , "PCCS1 217 G120.26+02.16 "  , , 6.55417 , 64.90417 , 120.26028 , 2.16342 , "3450.9+/-155.1" , "7140.9+/-1226.6" , "6836.6+/-361.5" , "1.3e+4+/-615" , 0.7 , "Yes" , 29 , 2 , "PLCKERC217 G120.26+02.15" , "8.9+/-0.5" , "7.6+/-0.4" , "13+/-0.000" , 8.3
139 , "PCCS1 217 G119.47-06.06 "  , , 6.59417 , 56.63528 , 119.47164 , -6.06786 , "246.4+/-45.7" , "400.4+/-350.7" , "467.4+/-90.5" , "4575.8+/-478.5" , 0.7 , "Yes" , 12 , 0 , " " , "27.4+/-1.3" , "11+/-1.6" , "69.5+/-0.000" , 17.4
140 , "PCCS1 217 G316.45-70.93 "  , , 6.59792 , -45.53333 , 316.45578 , -70.93154 , "127.1+/-21.4" , "47.6+/-100.3" , "28.2+/-38.5" , "-" , 0.7 , "Not available" , 0 , 0 , " " , "-" , "-" , "-" , -9.9
141 , "PCCS1 217 G120.33+01.98 "  , , 6.77875 , 64.72944 , 120.3387 , 1.98039 , "2243.8+/-137.7" , "3559.8+/-1358.7" , "3460.2+/-531.6" , "8465+/-914.5" , 0.7 , "Yes" , 30 , 2 , "PLCKERC217 G120.34+01.97" , "15.5+/-0.5" , "6.3+/-0.9" , "42.3+/-0.000" , 9.9
142 , "PCCS1 217 G120.43+02.75 "  , , 6.84167 , 65.50806 , 120.43824 , 2.75296 , "1641.3+/-201.3" , "2782.4+/-2152.1" , "3868.3+/-608.1" , "2.5e+4+/-2910.4" , 0.7 , "Yes" , 28 , 1 , " " , "23+/-3.5" , "9.4+/-1.4" , "68.4+/-0.000" , 14.7
143 , "PCCS1 217 G115.29-43.21 "  , , 6.97125 , 19.31222 , 115.29855 , -43.21012 , "177.6+/-36.9" , "97+/-184.9" , "171.8+/-64.8" , "1283.2+/-386.4" , 0.7 , "Yes" , 3 , 0 , " " , "26.2+/-13.9" , "10.8+/-4.6" , "177+/-0.000" , 16.8
144 , "PCCS1 217 G113.47-52.12 "  , , 6.97208 , 10.30944 , 113.4704 , -52.12895 , "197.8+/-34.1" , "112.3+/-96.2" , "103.4+/-30" , "-" , 0.7 , "Not available" , 7 , 0 , " " , "-" , "-" , "-" , -9.9
145 , "PCCS1 217 G305.65-46.25 "  , , 7.13 , -70.75583 , 305.65926 , -46.25085 , "157.2+/-25" , "128.1+/-56.2" , "148.7+/-25.7" , "417.3+/-47.4" , 0.7 , "Yes" , 0 , 0 , " " , "17.4+/-1.2" , "7.1+/-1" , "37.6+/-0.000" , 11.1
146 , "PCCS1 217 G119.78-06.01 "  , , 7.14292 , 56.71583 , 119.7812 , -6.01585 , "2024.8+/-50.6" , "3961.3+/-319.6" , "3429.5+/-99.8" , "5307.3+/-209.2" , 0.7 , "No" , 12 , 2 , "PLCKERC217 G119.80-06.01" , "7.9+/-0.3" , "6.8+/-0.3" , "161.7+/-0.000" , 7.3
147 , "PCCS1 217 G120.63+03.54 "  , , 7.14833 , 66.31194 , 120.63629 , 3.54221 , "886+/-134" , "1832.9+/-1136.1" , "1904.1+/-186.3" , "7478.1+/-1234.7" , 0.7 , "Yes" , 29 , 1 , " " , "21.6+/-1.8" , "8.7+/-2" , "1.8+/-0.000" , 13.7
148 , "PCCS1 217 G121.07+08.06 "  , , 7.23208 , 70.85417 , 121.07059 , 8.06405 , "347.9+/-54.8" , "208.7+/-341.5" , "230.9+/-76.8" , "-" , 0.7 , "Not available" , 3 , 0 , " " , "-" , "-" , "-" , -9.9
149 , "PCCS1 217 G120.27-01.19 "  , , 7.27958 , 61.56528 , 120.27778 , -1.19131 , "361.7+/-73.3" , "571.3+/-281.9" , "397.8+/-86.8" , "2456.9+/-381.9" , 0.7 , "Yes" , 23 , 0 , " " , "24.4+/-1.4" , "9.8+/-2.1" , "106.2+/-0.000" , 15.5
150 , "PCCS1 217 G115.52-44.41 "  , , 7.29542 , 18.13306 , 115.52026 , -44.41803 , "286.6+/-41.9" , "554.6+/-131.4" , "448.3+/-41" , "962.3+/-116.7" , 0.7 , "Yes" , 8 , 1 , "PLCKERC217 G115.52-44.39" , "11.1+/-1.5" , "6.9+/-0.9" , "23.3+/-0.000" , 8.8
151 , "PCCS1 217 G064.69-84.02 "  , , 7.30792 , -23.87694 , 64.69132 , -84.02853 , "171+/-31.6" , "364.5+/-101.2" , "294.9+/-36" , "954.1+/-127.4" , 0.7 , "Yes" , 0 , 0 , " " , "11.9+/-2" , "10.2+/-1.7" , "10.8+/-0.000" , 11
152 , "PCCS1 217 G117.79-27.69 "  , , 7.30792 , 34.95083 , 117.79389 , -27.69916 , "203.5+/-35.9" , "289.1+/-90.7" , "346.3+/-45.2" , "2357.1+/-207.6" , 0.7 , "Yes" , 3 , 2 , " " , "24.5+/-3.5" , "10.8+/-1.4" , "12.3+/-0.000" , 16.3
153 , "PCCS1 217 G303.90-35.36 "  , , 7.33333 , -81.72528 , 303.90562 , -35.36094 , "132.9+/-25.9" , "135.5+/-167.4" , "145.6+/-48.9" , "162.5+/-92.3" , 0.7 , "No" , 5 , 0 , " " , "7.3+/-4.4" , "5.3+/-3.2" , "75.7+/-0.000" , 6.2
154 , "PCCS1 217 G120.67+02.66 "  , , 7.42792 , 65.44472 , 120.67521 , 2.66846 , "2313.5+/-176.5" , "6741.9+/-1676.4" , "6124.1+/-553.6" , "1.6e+4+/-1258.7" , 0.7 , "Yes" , 28 , 2 , "PLCKERC217 G120.65+02.67" , "14.9+/-1.2" , "6.1+/-0.6" , "56.4+/-0.000" , 9.5
155 , "PCCS1 217 G114.31-51.70 "  , , 7.43333 , 10.80583 , 114.31232 , -51.70212 , "230.3+/-38.1" , "282.3+/-63.8" , "262.6+/-32.7" , "632.2+/-64.4" , 0.7 , "Yes" , 9 , 1 , " " , "13.5+/-1.1" , "5.5+/-0.7" , "78.6+/-0.000" , 8.6
156 , "PCCS1 217 G120.54+01.07 "  , , 7.43375 , 63.84528 , 120.54283 , 1.07447 , "943.6+/-135.5" , "3153.8+/-733.2" , "3061.2+/-260.6" , "1.3e+4+/-1007.6" , 0.7 , "Yes" , 28 , 2 , "PLCKERC217 G120.53+01.11" , "18.7+/-1.9" , "10.3+/-1.1" , "73.7+/-0.000" , 13.9
157 , "PCCS1 217 G115.82-44.42 "  , , 7.52375 , 18.15472 , 115.82503 , -44.42221 , "196.4+/-39.5" , "302.2+/-108.4" , "217.1+/-46.4" , "321.2+/-64.1" , 0.7 , "Yes" , 8 , 1 , " " , "12+/-0.3" , "4.8+/-1.2" , "80.5+/-0.000" , 7.6
158 , "PCCS1 217 G317.35-74.10 "  , , 7.55833 , -42.42472 , 317.35073 , -74.10458 , "214.3+/-24.6" , "153.3+/-76.4" , "57.7+/-31.6" , "-" , 0.7 , "Not available" , 1 , 1 , " " , "-" , "-" , "-" , -9.9
159 , "PCCS1 217 G338.30-82.38 "  , , 7.59792 , -33.23806 , 338.30164 , -82.38591 , "304.4+/-35" , "497+/-87.9" , "430.7+/-41.6" , "925.9+/-72.5" , 0.7 , "Yes" , 2 , 2 , "PLCKERC217 G338.30-82.39" , "11.4+/-1" , "6.7+/-0.6" , "22.9+/-0.000" , 8.7
160 , "PCCS1 217 G120.50-01.84 "  , , 7.85375 , 60.93472 , 120.50138 , -1.84248 , "432.2+/-75" , "1272.8+/-485.2" , "1433.1+/-93.9" , "2278.4+/-293.6" , 0.7 , "Yes" , 15 , 1 , " " , "8.7+/-1.2" , "7.5+/-1.1" , "57+/-0.000" , 8.1
161 , "PCCS1 217 G120.61-00.46 "  , , 7.87667 , 62.32194 , 120.61977 , -0.46013 , "411.2+/-82.5" , "252.6+/-1029" , "883.7+/-250.2" , "6812.7+/-1848.9" , 0.7 , "Yes" , 21 , 0 , " " , "26.8+/-5" , "10.9+/-4.2" , "73.3+/-0.000" , 17.1
162 , "PCCS1 217 G116.28-44.82 "  , , 7.91625 , 17.78917 , 116.28881 , -44.82735 , "272.5+/-36.4" , "571.4+/-142.2" , "514.1+/-60.8" , "1935.3+/-179.8" , 0.7 , "Yes" , 9 , 1 , "PLCKERC217 G116.30-44.82" , "17.5+/-0.8" , "7+/-0.8" , "151.6+/-0.000" , 11.1
163 , "PCCS1 217 G120.19-06.33 "  , , 7.92875 , 56.435 , 120.19164 , -6.33156 , "383.6+/-47.2" , "1344+/-376.6" , "1320.1+/-141.9" , "5480.3+/-499" , 0.7 , "Yes" , 11 , 1 , " " , "22.5+/-2.1" , "9.2+/-1.1" , "28.1+/-0.000" , 14.4
164 , "PCCS1 217 G120.18-06.45 "  , , 7.94 , 56.31306 , 120.18835 , -6.45359 , "322.8+/-45.8" , "1518.8+/-357.5" , "1340.7+/-128.4" , "8478.1+/-707.1" , 0.7 , "Yes" , 11 , 2 , "PLCKERC217 G120.19-06.39" , "19.4+/-2.3" , "12.9+/-1.7" , "59.5+/-0.000" , 15.8
165 , "PCCS1 217 G116.44-44.64 "  , , 8.01208 , 17.98139 , 116.44538 , -44.64592 , "186.2+/-35.6" , "253.1+/-128.3" , "250.1+/-49.6" , "950.4+/-135.7" , 0.7 , "Yes" , 9 , 0 , " " , "17+/-0.9" , "6.9+/-1.2" , "141.6+/-0.000" , 10.8
166 , "PCCS1 217 G121.05+04.46 "  , , 8.01542 , 67.265 , 121.05613 , 4.46391 , "410.7+/-77.8" , "364.5+/-281.6" , "400.4+/-147.5" , "921.2+/-152.6" , 0.7 , "Yes" , 21 , 0 , " " , "12.8+/-0.3" , "5.1+/-1" , "109.8+/-0.000" , 8.1
167 , "PCCS1 217 G120.95+02.99 "  , , 8.02875 , 65.7925 , 120.95038 , 2.99513 , "701.2+/-130.8" , "1726.9+/-1151.5" , "1655.7+/-356.6" , "-" , 0.7 , "Not available" , 32 , 0 , " " , "-" , "-" , "-" , -9.9
168 , "PCCS1 217 G120.94+02.66 "  , , 8.08333 , 65.46611 , 120.94859 , 2.66817 , "1514+/-126" , "2613+/-1310" , "2409.8+/-556.9" , "5477.7+/-768.8" , 0.7 , "Yes" , 32 , 2 , " " , "15.4+/-0.5" , "6.2+/-1.1" , "163.3+/-0.000" , 9.8
169 , "PCCS1 217 G096.70-79.72 "  , , 8.10875 , -17.83306 , 96.70563 , -79.72384 , "161.9+/-33.3" , "235.4+/-69.8" , "279.1+/-36.4" , "2966.7+/-182.3" , 0.7 , "Yes" , 3 , 0 , " " , "25.8+/-2.4" , "13.4+/-1.3" , "66.1+/-0.000" , 18.6
