_id , 1whsp_name , other_name , BZcat_name , RA , Dec , WISE magnitudes , WISE mag2 , WISE mag3 , NVSS/FIRSTflux density , Redshift , Log(νpeak) , Log(peak flux) , γ-ray counterpart , Blazar type , Fermi γ-ray slope , TEV FOM, LII, BII
864 , "1WHSP J194714.76-762343" , " - " , " -- " , 296.81154 , -76.39553 , 0 , 12.9 , 0 , 71 , 0.218 , ">17" , ">-11.7" , " -- " , "New blazar" , " -- " , 0.4 , "318.15" , "-29.59"
865 , "1WHSP J195500.65-160338" , "1RXSJ195500.6-160328" , " -- " , 298.75271 , -16.06064 , 0 , 13.1 , 0 , 24.8 , 0 , 16 , -11.8 , "3FGL J1955.0-1605 " , "Candidate blazar" , "2+/-0.1" , 0.32 , "25.15" , "-21.13"
866 , "1WHSP J195502.84-564028" , "2FGLJ1955.0-5639 " , " -- " , 298.76187 , -56.67461 , 0 , 12.9 , 0 , 8.4 , 0 , 16 , -11.7 , "3FGL J1954.9-5640 " , "Candidate blazar" , "1.9+/-0.16" , 0.4 , "340.98" , "-31"
867 , "1WHSP J195945.65-472519" , "2FGLJ1959.9-4727 " , " -- " , 299.94025 , -47.422 , 0 , 11.8 , 0 , 23.8 , 0 , 15.4 , -11.3 , "3FGL J1959.8-4725 " , "Candidate blazar" , "1.5+/-0.15" , 1 , "351.8" , "-30.85"
868 , "1WHSP J200053.94-364226" , " - " , " -- " , 300.22479 , -36.70731 , 0 , 14.8 , 0 , 3.6 , 0 , 16.8 , -12.3 , " -- " , "Candidate blazar" , " -- " , 0.1 , "4" , "-29.05"
869 , "1WHSP J200204.18-573645" , " - " , " -- " , 300.51742 , -57.61258 , 0 , 13.3 , 0 , 18 , 0 , 15.6 , -12 , " -- " , "Candidate blazar" , " -- " , 0.2 , "339.92" , "-31.99"
870 , "1WHSP J200925.38-484953" , "PKS2005-489 " , "5BZBJ2009-4849 " , 302.35579 , -48.83153 , 0 , 9.4 , 0 , 1299 , 0.071 , 16.3 , -10.3 , "3FGL J2009.3-4849 " , "Known blazar " , "1.8+/-0.03" , 10 , "350.37" , "-32.61"
871 , "1WHSP J201002.93-244737" , "1RXSJ201003.1-24474 " , " -- " , 302.51221 , -24.79381 , 0 , 13.9 , 0 , 29.7 , 0 , 15.4 , -12.3 , " -- " , "Candidate blazar" , " -- " , 0.1 , "17.62" , "-27.58"
872 , "1WHSP J202429.37-084804" , "1RXSJ202428.9-084810" , " -- " , 306.12238 , -8.80125 , 0 , 13.1 , 0 , 37.1 , 0 , 16.3 , -11.7 , "3FGL J2024.4-0848 " , "Candidate blazar" , "1.7+/-0.14" , 0.4 , "35.56" , "-24.66"
873 , "1WHSP J202630.78+764448" , " - " , " -- " , 306.62829 , 76.74675 , 0 , 13.9 , 0 , 6.4 , 0 , 16.6 , -12 , "3FGL J2026.3+7644 " , "Candidate blazar" , "1.8+/-0.19" , 0.2 , "109.92" , "21.2"
874 , "1WHSP J203156.09-345850" , "1RXSJ203156.2-345841" , " -- " , 307.98371 , -34.98075 , 0 , 12.9 , 0 , 14.6 , 0.124 , 16.4 , -12.4 , " -- " , "New blazar" , " -- " , 0.08 , "7.57" , "-34.83"
875 , "1WHSP J203451.07-420038" , " - " , " -- " , 308.71283 , -42.01061 , 0 , 13.3 , 0 , 0 , 0 , 15.6 , -12 , "3FGL J2034.6-4202 " , "Candidate blazar" , "1.9+/-0.13" , 0.2 , "359.11" , "-36.41"
876 , "1WHSP J203508.64-471708" , " - " , " -- " , 308.786 , -47.28564 , 0 , 13.4 , 0 , 84.9 , 0 , 15.2 , -12.2 , " -- " , "Candidate blazar" , " -- " , 0.13 , "352.56" , "-36.8"
877 , "1WHSP J203649.49-332830" , " - " , " -- " , 309.20621 , -33.47514 , 0 , 13.5 , 0 , 3.5 , 0 , 16.4 , -11.4 , "3FGL J2036.6-3325 " , "Candidate blazar" , "1.3+/-0.25" , 0.79 , "9.62" , "-35.52"
878 , "1WHSP J203844.9-263632" , "SHBLJ203845.1-26362 " , "5BZBJ2038-2636 " , 309.68712 , -26.60897 , 0 , 14.4 , 0 , 5.7 , 0.44 , ">17" , ">-12" , " -- " , "Known blazar " , " -- " , 0.2 , "17.87" , "-34.29"
879 , "1WHSP J204006.61-462017" , " - " , " -- " , 310.02758 , -46.33833 , 0 , 13.7 , 0 , 41.3 , 0 , 16.4 , -12.1 , " -- " , "Candidate blazar" , " -- " , 0.16 , "353.78" , "-37.63"
880 , "1WHSP J204150.22-373339" , "PGC621219 " , " -- " , 310.45929 , -37.56106 , 0 , 12.4 , 0 , 125 , 0.098 , 17.5 , -11.5 , "3FGL J2041.7-3732 " , "New blazar" , "1.8+/-0.17" , 0.63 , "4.83" , "-37.22"
881 , "1WHSP J204201.91-731913" , " - " , " -- " , 310.508 , -73.32042 , 0 , 13.7 , 0 , 33.4 , 0 , 16.5 , -12.2 , "3FGL J2041.9-7318 " , "Candidate blazar" , "2.2+/-0.17" , 0.13 , "320.73" , "-33.74"
882 , "1WHSP J204600.54-343017" , " - " , " -- " , 311.50225 , -34.50497 , 0 , 14.2 , 0 , 13 , 0.425 , ">16" , ">-12.1" , " -- " , "New blazar" , " -- " , 0.16 , "8.79" , "-37.59"
883 , "1WHSP J204735.9-290858" , "SHBLJ20475-2908 " , "5BZBJ2047-2908 " , 311.89962 , -29.14972 , 0 , 14.2 , 0 , 10.7 , 0.33 , ">17" , ">-12" , " -- " , "Sedentary but not 1WHSP" , " -- " , 0.2 , "15.47" , "-36.83"
884 , "1WHSP J204921.73-003926" , "SHBLJ204921.6-00393 " , "5BZGJ2049-0039 " , 312.34058 , -0.65733 , 0 , 14.2 , 0 , 6 , 0.25 , 16.6 , -12.1 , " -- " , "Sedentary but not 1WHSP" , " -- " , 0.16 , "46.75" , "-26.31"
885 , "1WHSP J205253.99-261511" , " - " , " -- " , 313.22496 , -26.25331 , 0 , 13.4 , 0 , 3.5 , 0 , 15.6 , -12.1 , " -- " , "Candidate blazar" , " -- " , 0.16 , "19.35" , "-37.25"
886 , "1WHSP J205456.84+001537" , "SDSSJ20549+0015 " , "5BZGJ2054+0015 " , 313.73687 , 0.26053 , 0 , 12.8 , 0 , 57.1 , 0.151 , ">17" , ">-12" , "3FGL J2055.0+0016 " , "Known blazar " , "1.7+/-0.2" , 0.2 , "48.43" , "-27.05"
887 , "1WHSP J205528.21-002116" , "2FGLJ2055.4-0023 " , "5BZBJ2055-0021 " , 313.86758 , -0.35472 , 0 , 13.5 , 0 , 41 , 0.44 , ">18" , ">-10.9" , "3FGL J2055.2-0019 " , "Known blazar " , "1.6+/-0.14" , 2.51 , "47.91" , "-27.48"
888 , "1WHSP J205938.56-003755" , "SDSSJ20596-0037 " , "5BZGJ2059-0037 " , 314.91067 , -0.63219 , 0 , 14.1 , 0 , 15.2 , 0.335 , 16 , -12.4 , " -- " , "Known blazar " , " -- " , 0.08 , "48.25" , "-28.51"
889 , "1WHSP J210002.97-350622" , " - " , " -- " , 315.01238 , -35.10633 , 0 , 13.1 , 0 , 72.6 , 0 , 15.5 , -12.3 , " -- " , "Candidate blazar" , " -- " , 0.1 , "8.59" , "-40.53"
890 , "1WHSP J210050.63-430532" , "1WGAJ2100.8-4305 " , " -- " , 315.21096 , -43.09225 , 0 , 14.4 , 0 , 20.5 , 0 , 16.3 , -12.6 , " -- " , "Candidate blazar" , " -- " , 0.05 , "358.06" , "-41.25"
891 , "1WHSP J210123.05-454949" , "CRATESJ210125-454945" , " -- " , 315.34608 , -45.83039 , 0 , 12.3 , 0 , 248.1 , 0 , 16.3 , -11.5 , " -- " , "Candidate blazar" , " -- " , 0.63 , "354.42" , "-41.32"
892 , "1WHSP J210123.86+091324" , "GB6J2101+0913 " , " -- " , 315.34942 , 9.22356 , 0 , 13.4 , 0 , 54.8 , 0 , 16.7 , -12.1 , " -- " , "Candidate blazar" , " -- " , 0.16 , "57.71" , "-23.51"
893 , "1WHSP J210421.93-021238" , " - " , " -- " , 316.09138 , -2.21081 , 0 , 13.3 , 0 , 14.1 , 0 , 15.5 , -11.8 , "3FGL J2104.2-0211 " , "New blazar" , "1.5+/-0.21" , 0.32 , "47.38" , "-30.33"
894 , "1WHSP J210451.05+050320" , "CRATESJ210449+050303" , " -- " , 316.21271 , 5.05564 , 0 , 12.7 , 0 , 137.2 , 0 , 15.1 , -11.9 , " -- " , "Candidate blazar" , " -- " , 0.25 , "54.45" , "-26.57"
895 , "1WHSP J210844.72-025034" , "1FGL_J2108.5-0249 " , "5BZBJ2108-0250 " , 317.18637 , -2.84278 , 0 , 12.1 , 0 , 127.2 , 0.15 , 15.8 , -11.8 , "3FGL J2108.6-0250 " , "WISE extended" , "1.9+/-0.18" , 0.32 , "47.39" , "-31.6"
896 , "1WHSP J211011.17-861847" , " - " , " -- " , 317.54658 , -86.31322 , 0 , 13.4 , 0 , 25.1 , 0 , 15.4 , -12 , "3FGL J2108.6-8619 " , "Candidate blazar" , "1.7+/-0.27" , 0.2 , "306.4" , "-29.19"
897 , "1WHSP J211243.0+081835" , "2FGLJ2112.5+0818 " , " -- " , 318.17917 , 8.30978 , 0 , 13.3 , 0 , 23.5 , 0 , 15.6 , -11.8 , "3FGL J2112.7+0819 " , "Candidate blazar" , "1.8+/-0.12" , 0.32 , "58.68" , "-26.31"
898 , "1WHSP J212125.48-831914" , "1RXSJ212131.9-83191 " , " -- " , 320.35617 , -83.32075 , 0 , 15 , 0 , 6.5 , 0 , 16 , -12.4 , " -- " , "Candidate blazar" , " -- " , 0.08 , "309.11" , "-31.06"
899 , "1WHSP J212319.32+064623" , "RGBJ2123+067 " , " -- " , 320.83054 , 6.77311 , 0 , 14 , 0 , 29.2 , 0 , 15.4 , -12.2 , " -- " , "Candidate blazar" , " -- " , 0.13 , "59.03" , "-29.34"
900 , "1WHSP J212521.98+174304" , " - " , " -- " , 321.34162 , 17.71803 , 0 , 14.5 , 0 , 16.8 , 0 , "15?" , "-12?" , " -- " , "Candidate blazar" , " -- " , 0.2 , "68.9" , "-22.88"
901 , "1WHSP J213004.76-563222" , " - " , " -- " , 322.51987 , -56.53947 , 0 , 14.6 , 0 , 11 , 0 , 15.2 , -12.5 , " -- " , "Candidate blazar" , " -- " , 0.06 , "339.03" , "-43.92"
902 , "1WHSP J213103.24-274657" , "RXSJ21310-2747 " , "5BZBJ2131-2746 " , 322.7635 , -27.78275 , 0 , 12.8 , 0 , 37.5 , " > 0.38" , 16.1 , -11.5 , "3FGL J2130.8-2745 " , "Known blazar " , "1.7+/-0.11" , 0.63 , "19.98" , "-45.87"
903 , "1WHSP J213135.4-091523" , "SHBLJ213135.5-09152 " , "5BZBJ2131-0915 " , 322.89754 , -9.25653 , 0 , 13.1 , 0 , 43.6 , 0.449 , 16.4 , -11.4 , "3FGL J2131.5-0915 " , "Known blazar " , "2+/-0.09" , 0.79 , "43.89" , "-39.68"
904 , "1WHSP J213151.53-251558" , "SHBLJ213151.7-25160 " , "5BZBJ2131-2515 " , 322.96475 , -25.26625 , 0 , 14.1 , 0 , 11 , " > 0.86" , 17.5 , -11.7 , "3FGL J2131.8-2516 " , "Sedentary but not 1WHSP" , "2+/-0.15" , 0.4 , "23.55" , "-45.49"
905 , "1WHSP J213306.3-281536" , " - " , " -- " , 323.27625 , -28.26017 , 0 , 13.3 , 0 , 83.3 , 0 , 15.1 , -12.1 , " -- " , "Candidate blazar" , " -- " , 0.16 , "19.43" , "-46.4"
906 , "1WHSP J213510.91+224307" , "1RXSJ213511.2+22430 " , " -- " , 323.79546 , 22.71883 , 0 , 14.4 , 0 , 21 , 0 , 16.8 , -12.6 , " -- " , "Candidate blazar" , " -- " , 0.05 , "74.56" , "-21.21"
907 , "1WHSP J213515.42+012443" , " - " , " -- " , 323.81425 , 1.41222 , 0 , 14.1 , 0 , 16.2 , 0 , 16.4 , -12.1 , " -- " , "Candidate blazar" , " -- " , 0.16 , "55.94" , "-34.89"
908 , "1WHSP J213537.07-145837" , " - " , " -- " , 323.9045 , -14.97714 , 0 , 13.5 , 0 , 108.7 , 0.211 , "15.7?" , "-12.3?" , " -- " , "New blazar" , " -- " , 0.1 , "37.58" , "-43.04"
909 , "1WHSP J213852.74-205347" , "SHBLJ213852.9-20535 " , "5BZBJ2138-2053 " , 324.71979 , -20.89661 , 0 , 14.2 , 0 , 9.9 , 0.29 , 16.7 , -11.6 , "2FGL J2139.1-2054 " , "Known blazar " , "1.4+/-0.28" , 0.5 , "30.2" , "-45.85"
910 , "1WHSP J214130.89+211526" , " - " , " -- " , 325.37871 , 21.25742 , 0 , 14.1 , 0 , 26.8 , 0 , 15.5 , -12.2 , " -- " , "Candidate blazar" , " -- " , 0.13 , "74.53" , "-23.28"
911 , "1WHSP J214442.09-181800" , " - " , " -- " , 326.17538 , -18.30011 , 0 , 13.2 , 0 , 37.3 , 0 , 16.1 , -12.2 , " -- " , "Candidate blazar" , " -- " , 0.13 , "34.38" , "-46.3"
912 , "1WHSP J214533.37-043439" , "1RXSJ214533.6-043434" , "5BZGJ2145-0434 " , 326.38908 , -4.57753 , 0 , 11.9 , 0 , 68.1 , 0.069 , 16.5 , -12 , " -- " , "Known blazar " , " -- " , 0.2 , "51.44" , "-40.35"
913 , "1WHSP J214552.29+071927" , "1WGAJ2145.8+0719 " , "5BZBJ2145+0719 " , 326.46788 , 7.32425 , 0 , 13.2 , 0 , 102 , 0.237 , 17.5 , -11.7 , "3FGL J2145.7+0717 " , "Known blazar " , "2.7+/-0.13" , 0.4 , "63.57" , "-33.42"
914 , "1WHSP J214608.78-375120" , " - " , " -- " , 326.53662 , -37.85564 , 0 , 14.2 , 0 , 8.7 , 0 , "16?" , "-12.6?" , " -- " , "Candidate blazar" , " -- " , 0.05 , "5.41" , "-49.92"
915 , "1WHSP J214636.95-134400" , "1RXSJ214637.3-134355" , "5BZBJ2146-1344 " , 326.65396 , -13.73344 , 0 , 12.9 , 0 , 23 , " > 0.42" , 15.7 , -11.5 , "3FGL J2146.6-1344 " , "Known blazar " , "1.7+/-0.07" , 0.63 , "40.67" , "-44.96"
916 , "1WHSP J214924.0-563112" , "1RXSJ214924.2-56312 " , " -- " , 327.35004 , -56.52008 , 0 , 14.7 , 0 , 11.2 , 0 , ">15" , ">-12.6" , " -- " , "Candidate blazar" , " -- " , 0.05 , "337.74" , "-46.42"
917 , "1WHSP J215015.51-141049" , "2FGLJ2150.2-1412 " , "5BZGJ2150-1410 " , 327.56463 , -14.18053 , 0 , 12.7 , 0 , 68.4 , 0.22 , 17.8 , -11.3 , "3FGL J2150.2-1411 " , "Known blazar " , "1.8+/-0.12" , 1 , "40.61" , "-45.95"
918 , "1WHSP J215214.1-120541" , "BZBJ2152-1205 " , "5BZBJ2152-1205 " , 328.05879 , -12.09478 , 0 , 13.3 , 0 , 53.5 , "0.121?" , 16.3 , -12 , " -- " , "Known blazar " , " -- " , 0.2 , "43.6" , "-45.49"
919 , "1WHSP J215258.38+172459" , " - " , " -- " , 328.24329 , 17.41653 , 0 , 13.8 , 0 , 12.9 , "0.283?" , 15 , -12.6 , "2FGL J2152.4+1735 " , "New blazar" , "2.2+/-0.18" , 0.05 , "73.61" , "-27.91"
920 , "1WHSP J215305.32-004230" , "1RXSJ215305.2-004227" , "5BZBJ2153-0042 " , 328.27217 , -0.70844 , 0 , 13.3 , 0 , 24.8 , 0.341 , 17.5 , -11.6 , "3FGL J2152.9-0045 " , "Known blazar " , "1.9+/-0.19" , 0.5 , "57.01" , "-39.75"
921 , "1WHSP J215511.89-253751" , " - " , " -- " , 328.79958 , -25.63108 , 0 , 13.4 , 0 , 12.2 , 0 , 15.8 , -12.1 , " -- " , "Candidate blazar" , " -- " , 0.16 , "24.8" , "-50.71"
922 , "1WHSP J215601.63+181837" , " - " , " -- " , 329.00683 , 18.31033 , 0 , 13 , 0 , 33.3 , 0 , 16.4 , -11.4 , "3FGL J2156.0+1818 " , "Candidate blazar" , "1.9+/-0.14" , 0.79 , "74.91" , "-27.78"
923 , "1WHSP J215852.04-301332" , "SHBLJ215852.2-30133 " , "5BZBJ2158-3013 " , 329.71687 , -30.22556 , 0 , 8.4 , 0 , 479.2 , "0.117?" , 15.5 , -10 , "3FGL J2158.8-3013 " , "Known blazar " , "1.8+/-0.02" , 20 , "17.73" , "-52.25"
924 , "1WHSP J220107.19+050436" , "GB6J2201+0504 " , " -- " , 330.27996 , 5.07681 , 0 , 12 , 0 , 261.2 , 0 , 15.5 , -11.6 , " -- " , "Candidate blazar" , " -- " , 0.5 , "64.44" , "-37.77"
925 , "1WHSP J220123.81+294934" , "1RXSJ220123.5+294928" , " -- " , 330.34925 , 29.82628 , 0 , 13.4 , 0 , 6.8 , 0 , 15.6 , -11.3 , " -- " , "Candidate blazar" , " -- " , 1 , "84.32" , "-20.02"
926 , "1WHSP J220146.93-145439" , " - " , " -- " , 330.44558 , -14.91103 , 0 , 14.1 , 0 , 35.1 , 0 , 15.7 , -12.4 , " -- " , "Candidate blazar" , " -- " , 0.08 , "41.33" , "-48.79"
927 , "1WHSP J220155.83-170700" , "SHBLJ220156.0-17065 " , "5BZBJ2201-1707 " , 330.48263 , -17.11675 , 0 , 13.2 , 0 , 4.8 , 0.169 , 16.8 , -12 , " -- " , "Known blazar " , " -- " , 0.2 , "38.25" , "-49.69"
928 , "1WHSP J220451.3-181536" , "1WGAJ2204.9-1815 " , " -- " , 331.21379 , -18.26011 , 0 , 13.6 , 0 , 38.6 , 0 , ">15" , ">-12" , " -- " , "Candidate blazar" , " -- " , 0.2 , "36.98" , "-50.76"
929 , "1WHSP J221108.33-000302" , "RXSJ22111-0003 " , "5BZBJ2211-0003 " , 332.78471 , -0.05064 , 0 , 13.6 , 0 , 25.6 , 0.362 , 16.3 , -12 , " -- " , "Known blazar " , " -- " , 0.2 , "61.33" , "-42.96"
930 , "1WHSP J221109.86-002327" , "SDSSJ22111-0023 " , "5BZGJ2211-0023 " , 332.79112 , -0.39097 , 0 , 14 , 0 , 51.2 , 0.447 , 15.2 , -12.5 , " -- " , "Known blazar " , " -- " , 0.06 , "60.97" , "-43.18"
931 , "1WHSP J221728.44-310620" , "RXJ22174-3106 " , "5BZBJ2217-3106 " , 334.36854 , -31.10567 , 0 , 14.5 , 0 , 43.7 , 0.46 , ">17" , ">-12" , " -- " , "Known blazar " , " -- " , 0.2 , "16.79" , "-56.31"
932 , "1WHSP J222028.72+281355" , "1RXSJ222028.2+281404" , " -- " , 335.11967 , 28.23214 , 0 , 12.8 , 0 , 48.9 , 0 , 15.5 , -12 , "3FGL J2220.3+2812 " , "Candidate blazar" , "1.8+/-0.19" , 0.2 , "86.8" , "-23.86"
933 , "1WHSP J222129.29-522527" , "BZBJ2221-5225 " , "5BZBJ2221-5225 " , 335.37208 , -52.42433 , 0 , 12.2 , 0 , 25.4 , " > 0.34" , 15.9 , -11.3 , "3FGL J2221.6-5225 " , "Known blazar " , "1.9+/-0.08" , 1 , "340.37" , "-52.38"
934 , "1WHSP J222253.87-175321" , "SHBLJ222253.9-17531 " , "5BZBJ2222-1753 " , 335.72446 , -17.88917 , 0 , 14 , 0 , 5.7 , 0.29 , 17.2 , -11.9 , " -- " , "Known blazar " , " -- " , 0.25 , "40.13" , "-54.62"
935 , "1WHSP J222512.65+113600" , "RXSJ22251+1136 " , " -- " , 336.30271 , 11.60025 , 0 , 14.3 , 0 , 9.8 , 0 , 15.5 , -12.3 , " -- " , "Candidate blazar" , " -- " , 0.1 , "75.59" , "-37.49"
936 , "1WHSP J222610.94-840622" , " - " , " -- " , 336.54562 , -84.10636 , 0 , 13.6 , 0 , 44.2 , 0 , 16.1 , -12.1 , " -- " , "Candidate blazar" , " -- " , 0.16 , "307.03" , "-31.82"
937 , "1WHSP J223248.79-202226" , "1RXSJ223249.5-202232" , " -- " , 338.20333 , -20.37394 , 0 , 13.8 , 0 , 12.5 , 0 , 16.4 , -11.7 , "3FGL J2232.9-2021 " , "Candidate blazar" , "2.1+/-0.15" , 0.4 , "37.41" , "-57.68"
938 , "1WHSP J223301.11+133601" , "RXSJ22330+1335 " , "5BZBJ2233+1336 " , 338.25463 , 13.60053 , 0 , 13.7 , 0 , 25.2 , 0.214 , ">17" , ">-11.6" , " -- " , "Known blazar " , " -- " , 0.5 , "79.05" , "-37.22"
939 , "1WHSP J223529.58-151642" , " - " , " -- " , 338.87329 , -15.27836 , 0 , 14.2 , 0 , 28 , 0 , 15.5 , -12.4 , " -- " , "Candidate blazar" , " -- " , 0.08 , "46.5" , "-56.31"
940 , "1WHSP J223812.72-394018" , "SHBLJ223812.7-39401 " , "5BZGJ2238-3940 " , 339.55304 , -39.67192 , 0 , 13.5 , 0 , 24.9 , 0.25 , "15?" , "-11.6?" , " -- " , "Known blazar " , " -- " , 0.5 , "359.9" , "-59.73"
941 , "1WHSP J224354.73+202103" , "RGBJ2243+203 " , "5BZBJ2243+2021 " , 340.97808 , 20.35106 , 0 , 11.1 , 0 , 109 , 0 , 15.7 , -10.9 , "3FGL J2243.9+2021 " , "Known blazar " , "1.8+/-0.03" , 2.51 , "86.56" , "-33.37"
942 , "1WHSP J224448.09-000619" , "SDSSJ22448-0006 " , "5BZBJ2244-0006 " , 341.20038 , -0.10542 , 0 , 14.4 , 0 , 6.8 , " > 0.7" , 15.9 , -12 , " -- " , "Known blazar " , " -- " , 0.2 , "69.3" , "-49.33"
943 , "1WHSP J224604.98+154435" , " - " , " -- " , 341.52075 , 15.74314 , 0 , 13.4 , 0 , 82.6 , 0 , 15.5 , -12.4 , "3FGL J2246.2+1547 " , "Candidate blazar" , "2.2+/-0.16" , 0.08 , "83.84" , "-37.44"
944 , "1WHSP J224642.07-520640" , "1RXSJ224642.0-520638" , " -- " , 341.67533 , -52.11119 , 0 , 13.2 , 0 , 11.5 , 0.098 , 17.6 , -11.1 , "3FGL J2246.7-5205 " , "Known blazar " , "1.4+/-0.18" , 1.58 , "337.42" , "-55.84"
945 , "1WHSP J224727.97-545206" , "1RXSJ224726.8-545205" , " -- " , 341.86658 , -54.86858 , 0 , 13.8 , 0 , 19.9 , 0 , ">17" , ">-12.4" , " -- " , "New blazar" , " -- " , 0.08 , "333.43" , "-54.29"
946 , "1WHSP J224833.34+322334" , " - " , " -- " , 342.13892 , 32.39278 , 0 , 14.2 , 0 , 17.6 , 0 , 15.7 , -12.4 , " -- " , "Candidate blazar" , " -- " , 0.08 , "94.82" , "-23.69"
947 , "1WHSP J224910.73-130002" , "SHBLJ224911.1-13000 " , "5BZBJ2249-1300 " , 342.29471 , -13.00078 , 0 , 14.5 , 0 , 7.5 , " > 0.5" , ">17" , ">-11.2" , " -- " , "Sedentary but not 1WHSP" , " -- " , 1.26 , "53.13" , "-58.14"
948 , "1WHSP J225135.58+151722" , "1RXSJ225135.4+15172 " , " -- " , 342.89829 , 15.28947 , 0 , 14.4 , 0 , 6.7 , 0 , 15.2 , -12.5 , " -- " , "Candidate blazar" , " -- " , 0.06 , "84.89" , "-38.58"
949 , "1WHSP J225147.52-320612" , "SHBLJ225146.9-32061 " , "5BZUJ2251-3206 " , 342.94804 , -32.10356 , 0 , 14.6 , 0 , 3.6 , 0 , ">18" , ">-11.3" , " -- " , "Known blazar " , " -- " , 1 , "14.82" , "-63.62"
950 , "1WHSP J225332.59-334304" , "A2250-3359 " , " -- " , 343.38583 , -33.71794 , 0 , 13 , 0 , 59.1 , 0 , "16.5?" , "-11.7?" , " -- " , "Candidate blazar" , " -- " , 0.4 , "11.11" , "-63.85"
951 , "1WHSP J225354.23+140436" , "2FGLJ2254.1+1401 " , "5BZBJ2253+1404 " , 343.476 , 14.07692 , 0 , 13.6 , 0 , 11.8 , 0.327 , 15.5 , -12.1 , "3FGL J2254.0+1403 " , "Known blazar " , "2.2+/-0.21" , 0.16 , "84.59" , "-39.89"
952 , "1WHSP J225613.31-330338" , "BZBJ2256-3303 " , "5BZBJ2256-3303 " , 344.05546 , -33.06064 , 0 , 14 , 0 , 19.1 , " > 0.44" , 16.5 , -12 , " -- " , "Known blazar " , " -- " , 0.2 , "12.47" , "-64.48"
953 , "1WHSP J225818.95-552537" , "1WGAJ2258.3-5525 " , "5BZBJ2258-5525 " , 344.579 , -55.42703 , 0 , 13.1 , 0 , 85.2 , 0.479 , 15.8 , -11.7 , "3FGL J2258.3-5526 " , "Known blazar " , "2.3+/-0.17" , 0.4 , "330.96" , "-55.11"
954 , "1WHSP J230039.72-533111" , "1RXSJ230039.8-533118" , " -- " , 345.16554 , -53.51994 , 0 , 13.4 , 0 , 9 , 0.263 , 17.2 , -12.1 , " -- " , "New blazar" , " -- " , 0.16 , "333.09" , "-56.64"
955 , "1WHSP J230329.88+032156" , "1RXSJ230330.2+03214 " , " -- " , 345.87454 , 3.36581 , 0 , 14.8 , 0 , 3.9 , 0 , 15.5 , -12.4 , " -- " , "Candidate blazar" , " -- " , 0.08 , "78.24" , "-49.91"
956 , "1WHSP J230436.71+370507" , "SHBLJ230437.1+37050 " , "5BZBJ2304+3705 " , 346.15296 , 37.08542 , 0 , 12.8 , 0 , 23.1 , 0 , 16.3 , -11.5 , "3FGL J2304.6+3704 " , "Known blazar " , "1.8+/-0.11" , 0.63 , "100.34" , "-21.06"
957 , "1WHSP J230526.99-674304" , " - " , " -- " , 346.3625 , -67.71778 , 0 , 14.2 , 0 , 11.3 , 0 , ">16" , ">-12.8" , " -- " , "Candidate blazar" , " -- " , 0.03 , "317.12" , "-46.39"
958 , "1WHSP J230634.99-110348" , "RXSJ23066-1103 " , "5BZBJ2306-1103 " , 346.64583 , -11.06342 , 0 , 14.4 , 0 , 11.5 , 0 , ">16.8" , ">-12.2" , " -- " , "Sedentary but not 1WHSP" , " -- " , 0.13 , "60.95" , "-60.59"
959 , "1WHSP J230717.34-423616" , " - " , " -- " , 346.82225 , -42.60464 , 0 , 14.1 , 0 , 14.2 , 0 , ">17" , ">-12.2" , " -- " , "New blazar" , " -- " , 0.13 , "349.97" , "-63.81"
960 , "1WHSP J230722.09-120517" , "SHBLJ23073-1205 " , "5BZBJ2307-1205 " , 346.84208 , -12.08822 , 0 , 13.8 , 0 , 7.3 , " > 0.47" , 16.5 , -11.8 , "3FGL J2307.4-1208 " , "Known blazar " , "1.8+/-0.19" , 0.32 , "59.48" , "-61.35"
961 , "1WHSP J230814.88-160446" , " - " , " -- " , 347.06204 , -16.07967 , 0 , 13.7 , 0 , 9.5 , 0 , "15.6?" , "-12.1?" , " -- " , "Candidate blazar" , " -- " , 0.16 , "52.42" , "-63.67"
962 , "1WHSP J230846.85-221948" , "SHBLJ230846.7-22195 " , "5BZGJ2308-2219 " , 347.19525 , -22.33022 , 0 , 13.3 , 0 , 6.5 , 0.137 , 16.8 , -12.1 , " -- " , "Known blazar " , " -- " , 0.16 , "38.92" , "-66.25"
963 , "1WHSP J230940.83-363248" , "1RXSJ230940.6-363241" , " -- " , 347.42013 , -36.54683 , 0 , 12.7 , 0 , 0 , 0 , 15.8 , -11.5 , "3FGL J2309.6-3633 " , "Candidate blazar" , "1.9+/-0.12" , 0.63 , "2.94" , "-66.53"
964 , "1WHSP J231027.58-371912" , "RXSJ23104-3719 " , "5BZUJ2310-3719 " , 347.61492 , -37.32025 , 0 , 12.7 , 0 , 6.3 , " > 1.03" , 17.4 , -11.9 , " -- " , "Sedentary but not 1WHSP" , " -- " , 0.25 , "0.97" , "-66.44"
965 , "1WHSP J231306.46-550406" , "CRATESJ231305-550356" , " -- " , 348.27692 , -55.06861 , 0 , 13.8 , 0 , 93 , 0 , 15.7 , -12.5 , " -- " , "Candidate blazar" , " -- " , 0.06 , "328.75" , "-56.86"
