_id , pccs1f353_name , other_name , RA , Dec , LII , BII , Detection pipeline flux density +/- err (mJy) , Aperture photometry flux density +/- err (mJy) , PSF fit flux density +/- err (mJy) , Gaussian fit flux density +/- err (mJy) , PositionError (arcmin) , Extended , Cirrus flag , External validation , ERCSC source name , Gaussian fit semimajor axis +/- err (arcmin) , Gaussian fit semiminor axis +/- err (arcmin) , Gaussian fit orientation +/- err (degrees) , Gaussian fit effective FWHM (arcmin)
12278 , "PCCS1 353 G084.74+00.28 " ,, 312.65083 , 44.56583 , 84.74031 , 0.28339 , "9998.1+/-1375" , "1.1e+4+/-3.0e+4" , "3.1e+4+/-6702.9" , "-" , 0.8 , "Not available" , 118 , 0 , " " , "-" , "-" , "-" , -9.9
12279 , "PCCS1 353 G089.30+04.00 " ,, 312.67292 , 50.45583 , 89.30651 , 4.00863 , "4225.4+/-402.9" , "1.8e+4+/-2609" , "1.7e+4+/-814.5" , "5.4e+4+/-2782.7" , 0.8 , "Yes" , 230 , 1 , "PLCKERC353 G089.37+09.71" , "11.9+/-0.8" , "11.3+/-0.8" , "134+/-0.000" , 11.6
12280 , "PCCS1 353 G078.47-04.89 " ,, 312.69 , 36.44417 , 78.47297 , -4.89106 , "727+/-117.8" , "579.7+/-662.4" , "671.5+/-187.7" , "647.9+/-249" , 0.8 , "No" , 50 , 0 , " " , "5.2+/-2.1" , "5+/-2" , "14+/-0.000" , 5.1
12281 , "PCCS1 353 G353.24-39.46 " ,, 312.70042 , -46.7675 , 353.24616 , -39.46135 , "303.9+/-61.6" , "367+/-69.7" , "291.1+/-44.1" , "595.9+/-76.6" , 0.8 , "Yes" , 1 , 0 , " " , "8.1+/-1.1" , "7.2+/-1" , "6+/-0.000" , 7.6
12282 , "PCCS1 353 G084.67+00.18 " ,, 312.70208 , 44.45056 , 84.67434 , 0.18184 , "2.0e+4+/-1438.9" , "3.0e+4+/-4.0e+4" , "7.4e+4+/-5630.1" , "-" , 0.8 , "Not available" , 120 , 2 , " " , "-" , "-" , "-" , -9.9
12283 , "PCCS1 353 G112.65+21.25 " ,, 312.71417 , 78.94667 , 112.65428 , 21.25906 , "966.6+/-111.2" , "2579.1+/-929.1" , "3001+/-367.4" , "1.0e+4+/-933.8" , 0.8 , "Yes" , 25 , 2 , " " , "13.9+/-1.6" , "9.7+/-1.2" , "62+/-0.000" , 11.6
12284 , "PCCS1 353 G106.93+17.46 " ,, 312.73542 , 72.34694 , 106.9309 , 17.46191 , "1157.4+/-173.7" , "1194.8+/-394.7" , "1600.6+/-162.3" , "2870.1+/-327.8" , 0.8 , "Yes" , 16 , 1 , " " , "10.2+/-1.3" , "8.5+/-1.1" , "58+/-0.000" , 9.3
12285 , "PCCS1 353 G085.12+00.52 " ,, 312.73667 , 45.02028 , 85.12991 , 0.52503 , "1.1e+4+/-934.1" , "4.0e+4+/-1.7e+4" , "3.8e+4+/-4802.3" , "1.1e+5+/-1.8e+4" , 0.8 , "Yes" , 109 , 1 , " " , "21+/-1.7" , "8.5+/-1.8" , "66+/-0.000" , 13.4
12286 , "PCCS1 353 G085.03+00.43 " ,, 312.75625 , 44.89056 , 85.03871 , 0.432 , "9469.8+/-770.9" , "4.2e+4+/-1.1e+4" , "4.5e+4+/-3647.1" , "1.6e+5+/-1.0e+4" , 0.8 , "Yes" , 111 , 2 , "PLCKERC353 G085.03+00.37" , "12.9+/-1" , "9.2+/-0.7" , "152+/-0.000" , 10.9
12287 , "PCCS1 353 G075.09-07.72 " ,, 312.79 , 32.04833 , 75.09104 , -7.72526 , "685.5+/-110.7" , "1725.5+/-778.4" , "1245.3+/-306.1" , "1628.7+/-401" , 0.8 , "Yes" , 18 , 1 , "PLCKERC353 G075.06-07.55" , "10.3+/-2.7" , "5.2+/-1.4" , "70+/-0.000" , 7.3
12288 , "PCCS1 353 G081.49-02.53 " ,, 312.80375 , 40.26861 , 81.49363 , -2.53541 , "2486.7+/-342" , "7595.3+/-2666.1" , "7020.6+/-1011.7" , "1.3e+4+/-1854.4" , 0.8 , "Yes" , 118 , 2 , " " , "10.5+/-1.6" , "6.2+/-0.9" , "170+/-0.000" , 8
12289 , "PCCS1 353 G082.97-01.32 " ,, 312.80583 , 42.18056 , 82.97081 , -1.32034 , "3334.5+/-443.2" , "5774.7+/-2690.5" , "6704.1+/-912" , "8414.1+/-1867.1" , 0.8 , "Yes" , 77 , 1 , " " , "9.5+/-2.3" , "6.5+/-1.6" , "104+/-0.000" , 7.9
12290 , "PCCS1 353 G082.38-01.82 " ,, 312.82583 , 41.40444 , 82.38137 , -1.82583 , "7110+/-680" , "1.8e+4+/-6215.3" , "1.8e+4+/-2312.7" , "3.7e+4+/-5632.5" , 0.8 , "Yes" , 101 , 1 , "PLCKERC353 G082.39-01.82" , "14.1+/-2.4" , "6+/-1" , "160+/-0.000" , 9.2
12291 , "PCCS1 353 G093.88+07.59 " ,, 312.82833 , 56.25556 , 93.88817 , 7.59693 , "1743.1+/-155.2" , "2191.8+/-531.7" , "2312.5+/-240.2" , "2326.2+/-215.9" , 0.8 , "No" , 154 , 1 , " " , "5.5+/-0.5" , "5+/-0.5" , "82+/-0.000" , 5.2
12292 , "PCCS1 353 G097.09+10.11 " ,, 312.85625 , 60.30639 , 97.09658 , 10.11909 , "5992.8+/-257.9" , "8853.3+/-3912.5" , "8713.8+/-1383.4" , "1.7e+4+/-2783.3" , 0.8 , "Yes" , 57 , 1 , "PLCKERC353 G097.10+10.12" , "12.7+/-2.3" , "6+/-1.1" , "82+/-0.000" , 8.7
12293 , "PCCS1 353 G097.02+10.00 " ,, 312.94167 , 60.18417 , 97.02636 , 10.00997 , "2289.5+/-304.2" , "3687.1+/-5717.8" , "2258.5+/-1584.9" , "-" , 0.8 , "Not available" , 53 , 1 , " " , "-" , "-" , "-" , -9.9
12294 , "PCCS1 353 G079.36-04.42 " ,, 312.94375 , 37.42278 , 79.36179 , -4.42797 , "859.3+/-111.9" , "1057.8+/-1309.7" , "695.7+/-423.9" , "467.1+/-475.6" , 0.8 , "No" , 53 , 1 , " " , "4.4+/-4.6" , "4.3+/-4.5" , "2+/-0.000" , 4.4
12295 , "PCCS1 353 G106.69+17.21 " ,, 312.95167 , 72.01778 , 106.69347 , 17.21453 , "726.8+/-111.9" , "1000+/-567.1" , "941.9+/-145.5" , "567.3+/-255" , 0.8 , "No" , 17 , 0 , " " , "5.4+/-2.5" , "4.1+/-1.9" , "16+/-0.000" , 4.7
12296 , "PCCS1 353 G325.16-35.82 " ,, 313.08875 , -69.20389 , 325.16389 , -35.82863 , "421.7+/-62.8" , "427+/-96.9" , "446.6+/-43" , "591.5+/-75.3" , 0.8 , "No" , 2 , 2 , "PLCKERC353 G325.15-35.81" , "7.3+/-1" , "6.9+/-0.9" , "130+/-0.000" , 7.1
12297 , "PCCS1 353 G085.93+00.86 " ,, 313.09167 , 45.85528 , 85.93201 , 0.86564 , "4395.7+/-455.5" , "6635.2+/-1766.6" , "4530.2+/-850.7" , "4863+/-760.7" , 0.8 , "No" , 78 , 2 , " " , "5.5+/-0.9" , "4.6+/-0.7" , "28+/-0.000" , 5
12298 , "PCCS1 353 G086.25+01.12 " ,, 313.09333 , 46.26917 , 86.2512 , 1.12926 , "5527.9+/-393.5" , "1.3e+4+/-1461" , "1.1e+4+/-628.1" , "1.4e+4+/-707.9" , 0.8 , "No" , 70 , 1 , "PLCKERC353 G086.25+01.12" , "6.5+/-0.3" , "5.6+/-0.3" , "56+/-0.000" , 6
12299 , "PCCS1 353 G088.05+02.62 " ,, 313.095 , 48.60639 , 88.05109 , 2.62158 , "5392+/-523.7" , "8167.1+/-2977.1" , "5872.9+/-683.8" , "5695.6+/-1261" , 0.8 , "No" , 92 , 2 , "PLCKERC353 G088.05+02.63" , "6.4+/-1.5" , "4.4+/-1" , "140+/-0.000" , 5.3
12300 , "PCCS1 353 G082.63-01.96 " ,, 313.18958 , 41.51389 , 82.6399 , -1.96586 , "6402.3+/-821.8" , "2.9e+4+/-9895.2" , "2.3e+4+/-2613.7" , "6.9e+4+/-7754.8" , 0.8 , "Yes" , 80 , 1 , "PLCKERC353 G082.65-01.96" , "13.8+/-1.8" , "6.9+/-0.9" , "108+/-0.000" , 9.7
12301 , "PCCS1 353 G090.46+04.48 " ,, 313.25875 , 51.64917 , 90.46513 , 4.48286 , "2451.7+/-292.3" , "7646.8+/-3296.8" , "1.0e+4+/-1631.5" , "9.1e+4+/-7483.9" , 0.8 , "Yes" , 241 , 1 , " " , "24.6+/-2.9" , "14.6+/-1.8" , "134+/-0.000" , 19
12302 , "PCCS1 353 G092.68+06.29 " ,, 313.27208 , 54.50861 , 92.68475 , 6.29768 , "1816.3+/-160" , "3593.8+/-1403.9" , "3434.4+/-306.7" , "5140.7+/-760.8" , 0.8 , "Yes" , 137 , 1 , " " , "8.9+/-1.4" , "7.3+/-1.2" , "164+/-0.000" , 8
12303 , "PCCS1 353 G111.63+20.46 " ,, 313.27792 , 77.71694 , 111.63944 , 20.46789 , "2847.1+/-159.6" , "7335.7+/-2621.7" , "6649.4+/-2020.8" , "4471.1+/-1574.5" , 0.8 , "No" , 33 , 1 , " " , "6.8+/-2.5" , "4.5+/-1.6" , "78+/-0.000" , 5.5
12304 , "PCCS1 353 G084.10-00.82 " ,, 313.28208 , 43.37 , 84.10937 , -0.82953 , "4044.8+/-527.2" , "1.5e+4+/-3991.6" , "8077+/-2337.8" , "9605.3+/-1378.6" , 0.8 , "No" , 124 , 1 , " " , "7.6+/-1.2" , "5.4+/-0.8" , "110+/-0.000" , 6.4
12305 , "PCCS1 353 G080.03-04.22 " ,, 313.28708 , 38.07056 , 80.03601 , -4.22466 , "994.4+/-165.4" , "428.4+/-1063.9" , "426.8+/-421.1" , "-" , 0.8 , "Not available" , 53 , 0 , " " , "-" , "-" , "-" , -9.9
12306 , "PCCS1 353 G112.64+21.11 " ,, 313.29375 , 78.86111 , 112.64606 , 21.11866 , "809.4+/-132.4" , "2017.7+/-693.8" , "1766.6+/-352" , "1932.4+/-275.3" , 0.8 , "No" , 26 , 1 , " " , "7+/-1.1" , "6.8+/-1" , "32+/-0.000" , 6.9
12307 , "PCCS1 353 G071.27-11.32 " ,, 313.31417 , 26.86444 , 71.27925 , -11.3244 , "528.6+/-76.6" , "960.2+/-267" , "831.5+/-70.1" , "576.6+/-155.9" , 0.8 , "No" , 18 , 1 , "PLCKERC353 G071.25-11.33" , "6+/-1.7" , "4.5+/-1.3" , "34+/-0.000" , 5.2
12308 , "PCCS1 353 G102.74+14.18 " ,, 313.32292 , 67.15972 , 102.74406 , 14.18697 , "674.2+/-110.6" , "1078.2+/-496.8" , "716.2+/-213.7" , "590.2+/-228.8" , 0.8 , "No" , 54 , 1 , " " , "5+/-2" , "4.7+/-1.9" , "34+/-0.000" , 4.8
12309 , "PCCS1 353 G084.59-00.48 " ,, 313.35292 , 43.96389 , 84.59809 , -0.48813 , "5264.6+/-812.3" , "8521.5+/-6128.5" , "1459.3+/-2480.1" , "-" , 0.8 , "Not available" , 126 , 1 , " " , "-" , "-" , "-" , -9.9
12310 , "PCCS1 353 G097.20+09.87 " ,, 313.38458 , 60.23722 , 97.20822 , 9.8714 , "5714.8+/-250.1" , "1.6e+4+/-3372.7" , "1.6e+4+/-992.5" , "3.4e+4+/-3169.9" , 0.8 , "Yes" , 57 , 1 , "PLCKERC353 G097.19+09.85" , "9.3+/-1" , "8.8+/-0.9" , "122+/-0.000" , 9.1
12311 , "PCCS1 353 G085.06-00.14 " ,, 313.4025 , 44.5375 , 85.06079 , -0.14702 , "4.5e+4+/-1220.4" , "9.2e+4+/-9872.1" , "8.3e+4+/-3432.3" , "1.5e+5+/-7070.2" , 0.8 , "Yes" , 110 , 2 , "PLCKERC353 G085.06-00.13" , "8.3+/-0.4" , "7.8+/-0.4" , "166+/-0.000" , 8.1
12312 , "PCCS1 353 G085.25+00.01 " ,, 313.40292 , 44.79306 , 85.25659 , 0.01696 , "1.0e+4+/-928.9" , "2.0e+4+/-7678.8" , "1.6e+4+/-5674.4" , "1.9e+4+/-4281.1" , 0.8 , "No" , 112 , 2 , " " , "6.7+/-1.6" , "6+/-1.4" , "82+/-0.000" , 6.3
12313 , "PCCS1 353 G070.18-12.30 " ,, 313.42917 , 25.41278 , 70.18309 , -12.3076 , "614.8+/-83.6" , "1253.5+/-237.1" , "1420.3+/-108.9" , "3926.7+/-223.1" , 0.8 , "Yes" , 13 , 1 , "PLCKERC353 G070.18-12.31" , "12.1+/-0.8" , "9.1+/-0.6" , "6+/-0.000" , 10.5
12314 , "PCCS1 353 G103.70+14.85 " ,, 313.43292 , 68.30583 , 103.70785 , 14.85364 , "1083.5+/-144" , "4698.4+/-1183.5" , "4415+/-317.1" , "1.7e+4+/-1213.8" , 0.8 , "Yes" , 45 , 1 , "PLCKERC353 G103.70+14.88" , "19+/-1.8" , "11+/-1.1" , "172+/-0.000" , 14.4
12315 , "PCCS1 353 G084.51-00.66 " ,, 313.46708 , 43.78278 , 84.51208 , -0.66749 , "6628.9+/-715.5" , "1.1e+4+/-7299.6" , "5053+/-3790.6" , "-" , 0.8 , "Not available" , 127 , 1 , " " , "-" , "-" , "-" , -9.9
12316 , "PCCS1 353 G068.76-13.43 " ,, 313.46792 , 23.62833 , 68.76667 , -13.4387 , "623.4+/-78.2" , "1424.8+/-243" , "1444.6+/-95.2" , "2948.1+/-165.7" , 0.8 , "Yes" , 6 , 1 , "PLCKERC353 G068.78-13.42" , "9.6+/-0.6" , "8.3+/-0.5" , "16+/-0.000" , 8.9
12317 , "PCCS1 353 G344.61-39.51 " ,, 313.47625 , -53.40778 , 344.61498 , -39.51701 , "294.6+/-55.1" , "329.5+/-133.6" , "290.2+/-55.2" , "399.8+/-119.7" , 0.8 , "No" , 1 , 0 , " " , "7.8+/-2.5" , "5+/-1.6" , "70+/-0.000" , 6.3
12318 , "PCCS1 353 G082.94-02.01 " ,, 313.49792 , 41.71639 , 82.94315 , -2.01297 , "6838.1+/-738.7" , "1.7e+4+/-5595.5" , "1.4e+4+/-2288.1" , "4.1e+4+/-6323.1" , 0.8 , "Yes" , 71 , 1 , "PLCKERC353 G082.94-01.99" , "14.6+/-2.6" , "7.4+/-1.3" , "146+/-0.000" , 10.4
12319 , "PCCS1 353 G097.38+09.93 " ,, 313.50708 , 60.41306 , 97.38562 , 9.93468 , "2404.2+/-275.7" , "7352.3+/-3942.7" , "6043+/-1285.3" , "2.2e+4+/-2488.6" , 0.8 , "Yes" , 56 , 1 , "PLCKERC353 G097.41+09.94" , "15.7+/-2.1" , "7.3+/-1" , "24+/-0.000" , 10.7
12320 , "PCCS1 353 G085.20-00.13 " ,, 313.51708 , 44.65611 , 85.20384 , -0.13321 , "6701.7+/-1050.1" , "1.8e+4+/-1.5e+4" , "2.5e+4+/-6284.4" , "2.1e+4+/-1.1e+4" , 0.8 , "Yes" , 110 , 1 , " " , "14.4+/-8.3" , "6.4+/-3.7" , "60+/-0.000" , 9.6
12321 , "PCCS1 353 G084.99-00.31 " ,, 313.52208 , 44.38278 , 84.99705 , -0.31189 , "1.0e+4+/-1136.1" , "6829.8+/-1.7e+4" , "1.4e+4+/-5797.6" , "-" , 0.8 , "Not available" , 112 , 2 , " " , "-" , "-" , "-" , -9.9
12322 , "PCCS1 353 G087.78+02.01 " ,, 313.54167 , 48.00806 , 87.7818 , 2.01011 , "3251.6+/-459.8" , "3425.5+/-1060.3" , "4214.3+/-555" , "6375.7+/-544.1" , 0.8 , "No" , 84 , 2 , " " , "8.9+/-0.8" , "5.3+/-0.5" , "134+/-0.000" , 6.8
12323 , "PCCS1 353 G082.44-02.48 " ,, 313.54958 , 41.03306 , 82.44415 , -2.48175 , "4532+/-447.2" , "1.3e+4+/-2740" , "1.5e+4+/-1114.3" , "5.8e+4+/-4083.3" , 0.8 , "Yes" , 91 , 2 , "PLCKERC353 G082.43-02.47" , "15.1+/-1.4" , "10.2+/-1" , "112+/-0.000" , 12.4
12324 , "PCCS1 353 G085.40-00.00 " ,, 313.55708 , 44.89556 , 85.40536 , -0.00086 , "1.8e+4+/-881.2" , "2.5e+4+/-1.2e+4" , "2.2e+4+/-3972.3" , "3.1e+4+/-6964.1" , 0.8 , "No" , 111 , 2 , "PLCKERC353 G085.41-00.00" , "7.8+/-1.9" , "6.3+/-1.5" , "44+/-0.000" , 7.1
12325 , "PCCS1 353 G083.08-01.95 " ,, 313.56417 , 41.85833 , 83.08374 , -1.95931 , "6993.1+/-674" , "1.8e+4+/-5937.8" , "1.4e+4+/-1886" , "3.6e+4+/-4296.5" , 0.8 , "Yes" , 78 , 1 , "PLCKERC353 G083.07-01.96" , "13.4+/-1.8" , "5.9+/-0.8" , "94+/-0.000" , 8.9
12326 , "PCCS1 353 G087.49+01.74 " ,, 313.56958 , 47.62389 , 87.49947 , 1.74841 , "4077.4+/-645.2" , "9142.7+/-3460.9" , "8051.6+/-917.6" , "1.8e+4+/-2658.5" , 0.8 , "Yes" , 75 , 1 , "PLCKERC353 G087.50+01.74" , "11.6+/-1.9" , "6.4+/-1.1" , "26+/-0.000" , 8.6
12327 , "PCCS1 353 G073.12-10.18 " ,, 313.59 , 28.99583 , 73.12635 , -10.18018 , "558.6+/-69" , "307.9+/-111.5" , "472.7+/-62.4" , "1981.3+/-136.6" , 0.8 , "Yes" , 11 , 0 , " " , "16.3+/-1.5" , "10.5+/-1" , "154+/-0.000" , 13.1
12328 , "PCCS1 353 G111.32+20.17 " ,, 313.61042 , 77.30889 , 111.32817 , 20.17387 , "1277.4+/-195.6" , "2686+/-2942.5" , "678.6+/-1500.6" , "7692.8+/-4899.9" , 0.8 , "Yes" , 30 , 1 , " " , "14.4+/-14.1" , "13.8+/-13.5" , "104+/-0.000" , 14.1
12329 , "PCCS1 353 G090.81+04.48 " ,, 313.61583 , 51.91472 , 90.81152 , 4.48287 , "2000.6+/-316.3" , "7170.5+/-2342.8" , "9542.8+/-1132.8" , "4.6e+4+/-2102.2" , 0.8 , "Yes" , 224 , 1 , " " , "13.8+/-0.9" , "13.2+/-0.9" , "134+/-0.000" , 13.5
12330 , "PCCS1 353 G083.17-01.93 " ,, 313.61958 , 41.93889 , 83.17202 , -1.93909 , "5991.5+/-702.2" , "1.5e+4+/-6248.7" , "1.2e+4+/-1833.6" , "2.1e+4+/-3171.8" , 0.8 , "No" , 80 , 1 , " " , "8.3+/-1.3" , "5.3+/-0.8" , "4+/-0.000" , 6.6
12331 , "PCCS1 353 G088.77+02.74 " ,, 313.65792 , 49.24306 , 88.77742 , 2.74568 , "4333.6+/-485.3" , "7606.7+/-3069.4" , "4001.2+/-900.2" , "3313.5+/-1133.8" , 0.8 , "No" , 152 , 2 , " " , "5.5+/-1.9" , "4.9+/-1.7" , "116+/-0.000" , 5.2
12332 , "PCCS1 353 G084.69-00.71 " ,, 313.68 , 43.8875 , 84.69111 , -0.71734 , "5983+/-598.7" , "1.3e+4+/-1.4e+4" , "2.5e+4+/-3278.6" , "8.3e+4+/-1.0e+4" , 0.8 , "Yes" , 118 , 1 , " " , "15.1+/-2.4" , "9.9+/-1.6" , "66+/-0.000" , 12.2
12333 , "PCCS1 353 G084.79-00.66 " ,, 313.71958 , 44.00278 , 84.79763 , -0.66499 , "4479.5+/-703.2" , "4812.1+/-1.2e+4" , "1.1e+4+/-3687" , "-" , 0.8 , "Not available" , 119 , 0 , " " , "-" , "-" , "-" , -9.9
12334 , "PCCS1 353 G084.99-00.53 " ,, 313.75792 , 44.23917 , 84.99599 , -0.5333 , "5452.8+/-528.8" , "2.4e+4+/-1.3e+4" , "3.3e+4+/-3325.7" , "3.0e+5+/-3.9e+4" , 0.8 , "Yes" , 113 , 2 , " " , "25.6+/-5.1" , "14.4+/-2.9" , "108+/-0.000" , 19.2
12335 , "PCCS1 353 G084.57-00.89 " ,, 313.76 , 43.68389 , 84.57275 , -0.89292 , "6159.1+/-691.2" , "1.5e+4+/-1.2e+4" , "1.9e+4+/-5066.4" , "1.7e+4+/-5514.4" , 0.8 , "No" , 125 , 1 , " " , "7.7+/-2.7" , "6.2+/-2.1" , "144+/-0.000" , 6.9
12336 , "PCCS1 353 G091.38+04.84 " ,, 313.76042 , 52.58667 , 91.38551 , 4.84636 , "3182.9+/-392.2" , "6559+/-3202.3" , "4561.4+/-1467.7" , "3597.4+/-1189.8" , 0.8 , "No" , 143 , 1 , " " , "6.5+/-2.2" , "4.5+/-1.6" , "50+/-0.000" , 5.4
12337 , "PCCS1 353 G084.48-00.96 " ,, 313.76333 , 43.56806 , 84.48593 , -0.96956 , "5781.8+/-763" , "1.6e+4+/-1.3e+4" , "1.1e+4+/-5670.2" , "-" , 0.8 , "Not available" , 127 , 2 , " " , "-" , "-" , "-" , -9.9
12338 , "PCCS1 353 G111.79+20.44 " ,, 313.76958 , 77.82278 , 111.79589 , 20.44393 , "2353.8+/-161.1" , "5901.6+/-5349.8" , "9201.9+/-1978.2" , "-" , 0.8 , "Not available" , 32 , 1 , " " , "-" , "-" , "-" , -9.9
12339 , "PCCS1 353 G079.94-04.80 " ,, 313.77042 , 37.62778 , 79.94003 , -4.80147 , "968.4+/-143.8" , "2722.5+/-789.7" , "2552.1+/-433.5" , "6636.6+/-681.3" , 0.8 , "Yes" , 47 , 1 , " " , "12.5+/-1.5" , "8.6+/-1.1" , "138+/-0.000" , 10.3
12340 , "PCCS1 353 G088.02+01.99 " ,, 313.79042 , 48.1825 , 88.02229 , 1.99524 , "4992.9+/-568.2" , "6796.2+/-2430.6" , "5864.5+/-758.6" , "7246+/-1469.6" , 0.8 , "No" , 93 , 1 , "PLCKERC353 G088.01+01.99" , "7.2+/-1.6" , "7+/-1.5" , "154+/-0.000" , 7.1
12341 , "PCCS1 353 G111.70+20.36 " ,, 313.82542 , 77.70861 , 111.70381 , 20.36793 , "2628.5+/-169.1" , "8121.9+/-6906.6" , "1.3e+4+/-1877.8" , "6.1e+4+/-1.1e+4" , 0.8 , "Yes" , 34 , 1 , " " , "16.1+/-4.5" , "14.3+/-4.2" , "140+/-0.000" , 15.2
12342 , "PCCS1 353 G084.70-00.84 " ,, 313.82625 , 43.81972 , 84.70731 , -0.84179 , "1.2e+4+/-693.4" , "3.3e+4+/-6452.8" , "3.4e+4+/-4255.5" , "8.9e+4+/-7592.3" , 0.8 , "Yes" , 118 , 2 , "PLCKERC353 G084.70-00.82" , "13.8+/-1.4" , "8.9+/-0.9" , "20+/-0.000" , 11.1
12343 , "PCCS1 353 G085.14-00.51 " ,, 313.87625 , 44.36694 , 85.14822 , -0.51538 , "3945.1+/-562.5" , "-" , "7497.5+/-5433.7" , "-" , 0.8 , "Yes" , 110 , 0 , " " , "9.6+/-24.8" , "8.5+/-22" , "42+/-0.000" , 9
12344 , "PCCS1 353 G084.95-00.68 " ,, 313.88458 , 44.11139 , 84.95722 , -0.68528 , "8469.3+/-553.5" , "6646+/-1.1e+4" , "9148.7+/-4868.9" , "1.1e+4+/-4522.3" , 0.8 , "No" , 114 , 2 , " " , "4.9+/-2.1" , "4.5+/-1.9" , "46+/-0.000" , 4.7
12345 , "PCCS1 353 G084.85-00.78 " ,, 313.89542 , 43.97222 , 84.85606 , -0.78125 , "4590+/-686" , "3662.4+/-1.3e+4" , "1.1e+4+/-5268.3" , "8803.3+/-7412.5" , 0.8 , "No" , 114 , 0 , " " , "6.2+/-5.4" , "5+/-4.4" , "28+/-0.000" , 5.6
12346 , "PCCS1 353 G097.95+10.13 " ,, 313.90333 , 60.97444 , 97.95224 , 10.13835 , "1257.3+/-208" , "2906.7+/-2008" , "4325.6+/-627.3" , "3.7e+4+/-2758.9" , 0.8 , "Yes" , 74 , 1 , " " , "19.3+/-2.2" , "14.7+/-1.8" , "6+/-0.000" , 16.8
12347 , "PCCS1 353 G084.44-01.14 " ,, 313.91417 , 43.42639 , 84.4484 , -1.14455 , "4204.3+/-578.9" , "195.4+/-1.3e+4" , "-" , "-" , 0.8 , "Yes" , 129 , 1 , " " , "19.8+/-7.4" , "10.6+/-3.9" , "70+/-0.000" , 14.4
12348 , "PCCS1 353 G068.60-14.12 " ,, 313.95042 , 23.08472 , 68.60811 , -14.12286 , "687.2+/-78.7" , "1807.6+/-350.7" , "1807.5+/-146.4" , "6696.9+/-352" , 0.8 , "Yes" , 4 , 1 , "PLCKERC353 G068.65-13.87" , "12.7+/-0.9" , "11.4+/-0.8" , "56+/-0.000" , 12.1
12349 , "PCCS1 353 G083.47-02.01 " ,, 313.96292 , 42.12 , 83.47488 , -2.01709 , "6798.4+/-624.7" , "1.8e+4+/-7332.1" , "1.3e+4+/-2153.3" , "1.9e+4+/-3488.5" , 0.8 , "No" , 76 , 1 , "PLCKERC353 G083.44-02.00" , "7.5+/-1.5" , "5.5+/-1.1" , "164+/-0.000" , 6.4
12350 , "PCCS1 353 G352.56-40.37 " ,, 314.05708 , -47.26472 , 352.5668 , -40.3733 , "960.5+/-60.7" , "900.9+/-105.7" , "941.7+/-49.2" , "982+/-56.9" , 0.8 , "No" , 0 , 1 , "PLCKERC353 G352.59-40.38" , "5.6+/-0.3" , "4.8+/-0.3" , "134+/-0.000" , 5.2
12351 , "PCCS1 353 G091.28+04.52 " ,, 314.05917 , 52.29806 , 91.28169 , 4.52118 , "4906.4+/-410.3" , "1.4e+4+/-2706.5" , "1.5e+4+/-1041.2" , "5.1e+4+/-2705" , 0.8 , "Yes" , 161 , 1 , "PLCKERC353 G091.26+02.87" , "11.6+/-0.8" , "11.2+/-0.8" , "178+/-0.000" , 11.4
12352 , "PCCS1 353 G111.48+20.16 " ,, 314.05958 , 77.42528 , 111.4898 , 20.16177 , "2986.3+/-162.6" , "4122.7+/-1477.3" , "1567+/-1885.3" , "-" , 0.8 , "Not available" , 32 , 1 , " " , "-" , "-" , "-" , -9.9
12353 , "PCCS1 353 G012.24-39.30 " ,, 314.09583 , -32.15 , 12.24248 , -39.30148 , "408.4+/-72.8" , "280.4+/-127.3" , "199.9+/-48.8" , "-" , 0.8 , "Not available" , 2 , 1 , " " , "-" , "-" , "-" , -9.9
12354 , "PCCS1 353 G112.07+20.54 " ,, 314.09708 , 78.09472 , 112.07456 , 20.54632 , "1179.6+/-183.9" , "5628.5+/-1867.7" , "4856.5+/-1056.9" , "7731.4+/-1592.5" , 0.8 , "Yes" , 34 , 0 , " " , "10.8+/-2.6" , "8.7+/-2.1" , "98+/-0.000" , 9.7
12355 , "PCCS1 353 G111.32+20.02 " ,, 314.16833 , 77.22 , 111.32778 , 20.02219 , "1585+/-162.4" , "3447.9+/-3097.1" , "4940.6+/-1049.6" , "7543.3+/-1826.8" , 0.8 , "Yes" , 30 , 1 , " " , "8.7+/-2.3" , "7.5+/-2" , "4+/-0.000" , 8
12356 , "PCCS1 353 G095.75+08.16 " ,, 314.18917 , 58.04611 , 95.75801 , 8.16252 , "3430.1+/-275.6" , "6835.4+/-3074.2" , "7618.8+/-1102.3" , "2.1e+4+/-2065.4" , 0.8 , "Yes" , 57 , 1 , "PLCKERC353 G095.74+08.16" , "12.2+/-1.5" , "9.5+/-1.2" , "8+/-0.000" , 10.8
12357 , "PCCS1 353 G084.80-01.10 " ,, 314.19125 , 43.72917 , 84.80916 , -1.10125 , "4.2e+4+/-625.3" , "1.2e+5+/-4.2e+4" , "1.4e+5+/-8766.7" , "3.5e+5+/-3.1e+4" , 0.8 , "Yes" , 119 , 2 , "PLCKERC353 G084.80-01.13" , "12.3+/-1.3" , "7.7+/-0.8" , "120+/-0.000" , 9.7
12358 , "PCCS1 353 G085.01-00.93 " ,, 314.20042 , 43.99972 , 85.01917 , -0.93044 , "5337.4+/-570.5" , "-" , "-" , "-" , 0.8 , "Yes" , 112 , 2 , " " , "27+/-2.4" , "22+/-2.1" , "80+/-0.000" , 24.4
