_id , pccs1f30_name , other_name, RA , Dec , LII , BII , Detection pipeline flux density +/- err (mJy) , Aperture photometry flux density +/- err (mJy) , PSF fit flux density +/- err (mJy) , Gaussian fit flux density +/- err (mJy) , PositionError (arcmin) , Extended , Cirrus flag , External validation , ERCSC source name , Gaussian fit semimajor axis +/- err (arcmin) , Gaussian fit semiminor axis +/- err (arcmin) , Gaussian fit orientation +/- err (degrees) , Gaussian fit effective FWHM (arcmin)
81 , "PCCS1 030 G168.23-76.03 "   ,, 23.195 , -16.93639 , 168.229 , -76.026 , "1646+/-105.6" , "1947.7+/-321.8" , "1768.5+/-50.9" , "2290.9+/-80.6" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G168.14-76.01" , "47.4+/-1.9" , "30.1+/-1.2" , "14.8+/-3.1" , 37.8
82 , "PCCS1 030 G288.32-63.85 "   ,, 23.28292 , -52.08444 , 288.323 , -63.845 , "537.5+/-89.3" , "793.2+/-260.4" , "573.6+/-35.6" , "825.5+/-51.9" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G288.29-63.81" , "40.6+/-2.9" , "32.9+/-2.3" , "42.8+/-12.2" , 36.5
83 , "PCCS1 030 G261.69-77.07 "   ,, 23.42833 , -36.45472 , 261.69199 , -77.06799 , "908.4+/-109.7" , "515.7+/-232.1" , "584.1+/-38.8" , "723+/-46.5" , 1.8 , "No" , 0 , 2 , " " , "46.1+/-3.2" , "21.9+/-1.5" , "108.8+/-3.2" , 31.7
84 , "PCCS1 030 G133.60-31.24 "   ,, 23.47417 , 30.74639 , 133.603 , -31.244 , "572.3+/-125" , "536.1+/-395" , "318.7+/-49.9" , "522.3+/-69.1" , 1.8 , "No" , 0 , 2 , " " , "33.5+/-4.9" , "30.8+/-4.5" , "28+/-63.4" , 32.1
85 , "PCCS1 030 G267.75-75.35 "   ,, 23.6225 , -38.695 , 267.75201 , -75.34599 , "963.1+/-103.2" , "739.9+/-263.2" , "741.5+/-40.3" , "708.7+/-45" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G267.76-75.36" , "31+/-2.1" , "25.2+/-1.7" , "97.5+/-12.6" , 28
86 , "PCCS1 030 G271.66-73.60 "   ,, 24.01083 , -40.71194 , 271.66101 , -73.595 , "441.8+/-103.3" , "736.5+/-303.5" , "23.4+/-38.9" , "1875.9+/-134" , 1.8 , "Yes" , 0 , 2 , " " , "82.5+/-8.2" , "46.1+/-4.9" , "57.1+/-4.6" , 61.7
87 , "PCCS1 030 G130.78-14.31 "   ,, 24.23875 , 47.8675 , 130.783 , -14.309 , "3869.5+/-109.9" , "4318.2+/-450.4" , "4124.1+/-41.9" , "4508.2+/-65.2" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G130.79-14.33" , "39.7+/-0.6" , "29.9+/-0.5" , "47.8+/-2.1" , 34.4
88 , "PCCS1 030 G133.92-28.66 "   ,, 24.39625 , 33.22778 , 133.923 , -28.657 , "979.9+/-132.9" , "543.4+/-345.5" , "632.5+/-48.7" , "639.6+/-57.8" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G133.94-28.63" , "33.2+/-3.2" , "22.8+/-2.2" , "59.4+/-9.7" , 27.5
89 , "PCCS1 030 G201.31-79.27 "   ,, 24.41958 , -24.49528 , 201.30701 , -79.27 , "2205+/-116.7" , "2154.1+/-306.8" , "2155.2+/-42.3" , "2271.2+/-60.3" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G201.20-79.27" , "39.8+/-1.2" , "27.6+/-0.8" , "176.3+/-2.9" , 33.2
90 , "PCCS1 030 G159.06-68.76 "   ,, 25.36458 , -9.475 , 159.06 , -68.76199 , "895.8+/-103" , "694+/-311.7" , "559.7+/-50.3" , "608.1+/-52.6" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G158.96-68.75" , "32.8+/-3" , "24.7+/-2.3" , "35.9+/-12.3" , 28.5
91 , "PCCS1 030 G218.13-78.08 "   ,, 26.27208 , -27.56833 , 218.13 , -78.084 , "1126.5+/-111.4" , "1200.1+/-424.8" , "1131.4+/-49.3" , "1192.3+/-72.4" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G218.16-78.06" , "33.8+/-2.2" , "30.6+/-2" , "174.5+/-25.1" , 32.1
92 , "PCCS1 030 G156.34-64.01 "   ,, 26.87542 , -4.83194 , 156.342 , -64.005 , "546+/-121" , "56.7+/-337.1" , "387+/-46.7" , "230.8+/-53.8" , 1.8 , "No" , 0 , 2 , " " , "45.5+/-2.6" , "18.7+/-5.2" , "34.1+/-10.6" , 29.1
93 , "PCCS1 030 G147.90-54.12 "   ,, 27.26458 , 5.93944 , 147.90199 , -54.11501 , "481.8+/-114.1" , "776.7+/-360.4" , "688.1+/-52" , "2091.7+/-132.7" , 1.8 , "Yes" , 0 , 2 , " " , "93.6+/-6" , "38.5+/-3.2" , "40.8+/-2.7" , 60
94 , "PCCS1 030 G141.09-38.56 "   ,, 28.10917 , 22.14972 , 141.08501 , -38.562 , "1102.7+/-126" , "1010.4+/-328.2" , "868.9+/-49.6" , "1056.9+/-62.5" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G141.08-38.56" , "36.9+/-2.4" , "28.8+/-1.9" , "60.8+/-9.7" , 32.6
95 , "PCCS1 030 G240.49-75.52 "   ,, 28.18083 , -32.98694 , 240.491 , -75.522 , "485.4+/-107.5" , "739+/-261.9" , "612.4+/-42.9" , "993.8+/-77.5" , 1.8 , "No" , 0 , 2 , " " , "46.7+/-4.6" , "43.5+/-4.3" , "169.5+/-44.5" , 45.1
96 , "PCCS1 030 G280.69-63.24 "   ,, 28.60625 , -51.08611 , 280.68799 , -63.235 , "465.6+/-108.5" , "303.4+/-287.3" , "227.3+/-39.8" , "518.9+/-60.2" , 1.8 , "No" , 0 , 2 , " " , "61+/-2.7" , "25+/-3.6" , "114.9+/-5.2" , 39
97 , "PCCS1 030 G272.80-66.99 "   ,, 29.29833 , -46.10167 , 272.79901 , -66.991 , "567.8+/-100.1" , "1041.9+/-453.5" , "889.4+/-46.2" , "1750.2+/-112.4" , 1.8 , "Yes" , 0 , 2 , "PLCKERC030 G272.77-66.92" , "69.3+/-6" , "40.6+/-3.6" , "95.6+/-4.6" , 53.1
98 , "PCCS1 030 G297.62-40.05 "   ,, 30.34375 , -76.35111 , 297.61801 , -40.047 , "410.4+/-87" , "673+/-238.3" , "611.1+/-29" , "-" , 1.8 , "Not available" , 0 , 2 , " " , "-" , "-" , "-" , -9.9
99 , "PCCS1 030 G173.17-67.25 "   ,, 30.52542 , -11.5575 , 173.172 , -67.24699 , "784.5+/-107.4" , "834.6+/-329.9" , "716+/-47" , "1126.2+/-70.9" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G173.21-67.21" , "51.4+/-3.7" , "31.2+/-2.3" , "21.4+/-4.9" , 40
100 , "PCCS1 030 G136.76-18.84 "  ,, 30.61708 , 42.11722 , 136.76199 , -18.839 , "650.2+/-104" , "381.2+/-355.3" , "346+/-38.4" , "396+/-41.9" , 1.8 , "No" , 0 , 2 , " " , "28.2+/-3.2" , "24.9+/-2.8" , "73.3+/-35" , 26.5
101 , "PCCS1 030 G147.84-44.04 "  ,, 31.14417 , 15.2625 , 147.83501 , -44.04401 , "1053.2+/-111.4" , "1025.7+/-367.1" , "1036.5+/-50.2" , "1315.8+/-75" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G147.87-44.06" , "44.6+/-2.9" , "29.9+/-1.9" , "31.5+/-5.7" , 36.5
102 , "PCCS1 030 G140.56-28.12 "  ,, 31.26708 , 32.22222 , 140.563 , -28.116 , "2417.3+/-135.6" , "2261.1+/-367.7" , "0.000+/-0.000" , "2181.4+/-78.4" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G140.55-28.11" , "33.1+/-1.3" , "28+/-1.1" , "34.6+/-8.8" , 30.4
103 , "PCCS1 030 G186.04-70.20 "  ,, 31.28125 , -17.015 , 186.041 , -70.19501 , "1077.7+/-106.5" , "654.8+/-347.2" , "687.9+/-47.8" , "774.4+/-53.5" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G186.09-70.21" , "35.9+/-2.7" , "23.4+/-1.7" , "168.4+/-6.4" , 29
104 , "PCCS1 030 G130.72+03.08 "  ,, 31.40917 , 64.82778 , 130.72 , 3.084 , "1.8e+4+/-279.8" , "2.0e+4+/-368" , "1.9e+4+/-57.5" , "2.0e+4+/-59.7" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G130.73+03.08" , "37.9+/-0.1" , "29.4+/-0.1" , "38.2+/-0.5" , 33.4
105 , "PCCS1 030 G276.08-61.76 "  ,, 32.72792 , -51.02583 , 276.077 , -61.757 , "1979.9+/-103.2" , "1823.1+/-293.3" , "1746.6+/-40.4" , "1972.2+/-49" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G276.01-61.75" , "38.1+/-1" , "27.3+/-0.7" , "79.9+/-3" , 32.2
106 , "PCCS1 030 G152.57-47.29 "  ,, 32.8375 , 10.92778 , 152.575 , -47.29201 , "1115.9+/-120" , "1117.9+/-453.8" , "978.1+/-57" , "2132.1+/-105.7" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G152.61-47.29" , "74+/-1.4" , "29.9+/-1.9" , "55.4+/-2.1" , 47
107 , "PCCS1 030 G190.46-69.12 "  ,, 33.08625 , -17.74556 , 190.455 , -69.123 , "525.5+/-111.9" , "550.2+/-350.7" , "318.6+/-49.2" , "1397.4+/-124.3" , 1.8 , "Yes" , 0 , 2 , " " , "93.3+/-1.6" , "37.6+/-4.3" , "47.9+/-3.8" , 59.2
108 , "PCCS1 030 G287.03-52.65 "  ,, 33.49458 , -61.85611 , 287.03 , -52.649 , "508.9+/-87.4" , "398.2+/-237.5" , "320.5+/-34.3" , "632.5+/-58.8" , 1.8 , "No" , 0 , 2 , " " , "60.8+/-6" , "25+/-2.7" , "63+/-3.8" , 39
109 , "PCCS1 030 G174.05-62.33 "  ,, 34.28875 , -8.30056 , 174.05 , -62.327 , "664.9+/-103.4" , "513.8+/-345.4" , "250+/-48.7" , "498.8+/-54" , 1.8 , "No" , 0 , 2 , " " , "32.8+/-3.8" , "24+/-2.8" , "44.5+/-14" , 28.1
110 , "PCCS1 030 G156.06-48.61 "  ,, 34.29667 , 8.6675 , 156.05701 , -48.61099 , "638.5+/-137" , "480.7+/-328.8" , "328+/-50.9" , "639.1+/-71.5" , 1.8 , "No" , 0 , 2 , " " , "46.5+/-5.7" , "26.6+/-3.3" , "9.1+/-7.8" , 35.2
111 , "PCCS1 030 G128.95+11.96 "  ,, 34.43042 , 73.81167 , 128.946 , 11.956 , "2785.5+/-117.5" , "2890.7+/-209.7" , "2875.1+/-35.8" , "3107.3+/-45.4" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G128.95+11.97" , "41.4+/-0.7" , "28.3+/-0.5" , "29.4+/-1.5" , 34.2
112 , "PCCS1 030 G162.19-54.42 "  ,, 34.47458 , 1.72472 , 162.19099 , -54.42 , "1838.3+/-113.5" , "2418.6+/-422.2" , "2280.9+/-53.1" , "2721.4+/-86.9" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G162.17-54.39" , "47.3+/-1.7" , "30.4+/-1.1" , "12.7+/-2.9" , 38
113 , "PCCS1 030 G133.38+00.08 "  ,, 34.92542 , 61.14889 , 133.37601 , 0.08 , "4460.3+/-581.7" , "1.0e+4+/-1936.1" , "1.1e+5+/-1264" , "-" , 1.8 , "Not available" , 0 , 0 , " " , "-" , "-" , "-" , -9.9
114 , "PCCS1 030 G142.60-23.53 "  ,, 35.245 , 35.895 , 142.59599 , -23.534 , "986.2+/-113.4" , "1319.7+/-470.1" , "1216.8+/-51.8" , "1319.8+/-82.1" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G142.59-23.49" , "39.7+/-2.8" , "33.7+/-2.4" , "21.2+/-15.4" , 36.6
115 , "PCCS1 030 G290.91-46.89 "  ,, 35.28708 , -68.09056 , 290.909 , -46.888 , "363+/-85" , "404.7+/-194.6" , "347.5+/-29.3" , "703.4+/-54.9" , 1.8 , "No" , 0 , 2 , " " , "72.3+/-5.8" , "29.7+/-2.8" , "65.3+/-3.3" , 46.3
116 , "PCCS1 030 G239.74-69.05 "  ,, 35.69583 , -34.705 , 239.742 , -69.054 , "703.8+/-104.3" , "1038+/-255.7" , "890.3+/-40.4" , "1754.4+/-78.4" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G239.82-69.02" , "70.2+/-4" , "34.7+/-2" , "163.9+/-2.4" , 49.4
117 , "PCCS1 030 G140.23-16.73 "  ,, 35.78875 , 43.03556 , 140.231 , -16.734 , "1564.9+/-120.2" , "1414.1+/-377" , "1269.5+/-52.3" , "1402.1+/-66.8" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G140.23-16.76" , "33.5+/-1.7" , "30.1+/-1.6" , "52+/-18.6" , 31.8
118 , "PCCS1 030 G159.73-49.12 "  ,, 36.12375 , 6.985 , 159.733 , -49.12199 , "1274+/-132.3" , "1532.8+/-332.5" , "1275.9+/-55.8" , "1648.7+/-81.2" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G159.80-49.10" , "45.8+/-2.5" , "29.3+/-1.6" , "58.3+/-4.4" , 36.6
119 , "PCCS1 030 G207.64-68.56 "  ,, 36.19625 , -23.2275 , 207.636 , -68.556 , "462.3+/-104.1" , "871.6+/-296.7" , "748.7+/-45.8" , "3409.4+/-222.2" , 1.8 , "Yes" , 0 , 2 , " " , "108+/-11.4" , "52.8+/-5.3" , "162.9+/-3" , 75.5
120 , "PCCS1 030 G144.26-24.56 "  ,, 36.48833 , 34.36639 , 144.263 , -24.56 , "702.9+/-117.5" , "992+/-461" , "793.6+/-46.4" , "2776.1+/-138.6" , 1.8 , "Yes" , 0 , 2 , "PLCKERC030 G144.32-24.62" , "91.7+/-6.9" , "45.4+/-3.4" , "158.9+/-2.6" , 64.5
121 , "PCCS1 030 G133.75+01.22 "  ,, 36.5025 , 62.09306 , 133.75301 , 1.225 , "8.1e+4+/-720.4" , "1.3e+5+/-5523.6" , "1.1e+5+/-1218.4" , "1.4e+5+/-2112.2" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G133.75+01.25" , "47.7+/-0.8" , "32.4+/-0.6" , "38.8+/-1.6" , 39.4
122 , "PCCS1 030 G134.57+00.10 "  ,, 37.23667 , 60.74444 , 134.569 , 0.095 , "4767.9+/-652.3" , "1.8e+4+/-8530.8" , "1.0e+5+/-1377.9" , "1545.9+/-2103" , 1.8 , "No" , 0 , 0 , " " , "37+/-33.5" , "15.3+/-23.6" , "45.4+/-60.2" , 23.8
123 , "PCCS1 030 G132.14+06.23 "  ,, 37.24958 , 67.3375 , 132.142 , 6.227 , "1151.4+/-127.5" , "962.3+/-301.4" , "975.1+/-42" , "952.6+/-48.6" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G132.15+06.22" , "32.3+/-1.8" , "27.1+/-1.5" , "41.4+/-11.8" , 29.6
124 , "PCCS1 030 G297.14-37.20 "  ,, 37.305 , -78.80889 , 297.14499 , -37.197 , "531.8+/-94.3" , "-" , "12.8+/-28.6" , "111.6+/-20.4" , 1.8 , "No" , 0 , 2 , " " , "20.7+/-3.9" , "15.4+/-2.9" , "61.3+/-25.3" , 17.9
125 , "PCCS1 030 G172.01-56.87 "  ,, 37.30625 , -3.62194 , 172.00999 , -56.86501 , "531.7+/-117.7" , "735+/-326.5" , "516.8+/-52" , "2068.5+/-154.4" , 1.8 , "Yes" , 0 , 2 , " " , "102+/-6.7" , "41.9+/-4.2" , "29.4+/-3.2" , 65.3
126 , "PCCS1 030 G142.61-18.53 "  ,, 37.69083 , 40.51278 , 142.61 , -18.533 , "668+/-120.2" , "286.1+/-461.7" , "574.1+/-44.2" , "543.4+/-63.8" , 1.8 , "No" , 0 , 2 , " " , "54.4+/-7" , "22.4+/-2.9" , "121.9+/-4.8" , 34.9
127 , "PCCS1 030 G157.08-42.72 "  ,, 37.94 , 13.40222 , 157.076 , -42.72099 , "1501.4+/-129.8" , "1751.4+/-467.8" , "0.000+/-0.000" , "1817.8+/-89.6" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G157.10-42.70" , "38.6+/-2.1" , "31.3+/-1.7" , "46.3+/-9.6" , 34.7
128 , "PCCS1 030 G283.09-51.32 "  ,, 39.28417 , -61.53889 , 283.09299 , -51.32401 , "521.9+/-94.1" , "615.2+/-203.5" , "631+/-30.3" , "735.8+/-49.2" , 1.8 , "No" , 0 , 2 , " " , "43.8+/-3.4" , "34.4+/-2.7" , "150.9+/-11.1" , 38.8
129 , "PCCS1 030 G149.50-28.53 "  ,, 39.49542 , 28.79056 , 149.496 , -28.528 , "2075.8+/-124.9" , "2291.7+/-338.2" , "2082.9+/-50.8" , "2604.8+/-61.9" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G149.47-28.54" , "46.6+/-1.2" , "28.9+/-0.8" , "30.4+/-2" , 36.7
130 , "PCCS1 030 G156.86-39.13 "  ,, 39.70833 , 16.56083 , 156.85699 , -39.134 , "1192.8+/-142.9" , "968.9+/-300.4" , "715.4+/-55.6" , "836.9+/-61.2" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G156.83-39.13" , "36+/-2.8" , "23.7+/-1.9" , "23.4+/-6.9" , 29.2
131 , "PCCS1 030 G174.08-54.31 "  ,, 39.91 , -2.56028 , 174.082 , -54.312 , "1014.6+/-121.4" , "745.1+/-363" , "747.6+/-49.3" , "812.2+/-59.1" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G174.10-54.28" , "34+/-2.7" , "25.5+/-2" , "25.3+/-10.3" , 29.4
132 , "PCCS1 030 G209.76-65.19 "  ,, 39.9725 , -23.15667 , 209.765 , -65.186 , "542.4+/-109.2" , "388.8+/-265.4" , "453.7+/-43.5" , "606.2+/-63.4" , 1.8 , "No" , 0 , 2 , " " , "43.9+/-5.2" , "31.3+/-3.7" , "18.2+/-12.5" , 37.1
133 , "PCCS1 030 G182.05-57.90 "  ,, 40.30167 , -8.25389 , 182.05499 , -57.89999 , "1030.4+/-120.3" , "866.2+/-429.3" , "817.1+/-48.7" , "942.9+/-66.2" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G182.07-57.87" , "33.6+/-2.6" , "30.7+/-2.4" , "103.1+/-32.2" , 32.1
134 , "PCCS1 030 G161.77-43.32 "  ,, 40.55833 , 11.04083 , 161.76801 , -43.321 , "996+/-133.8" , "1238.1+/-651.9" , "0.000+/-0.000" , "2337.5+/-146.7" , 1.8 , "Yes" , 0 , 2 , "PLCKERC030 G161.82-43.29" , "77.6+/-6.1" , "34.9+/-2.8" , "48.3+/-2.9" , 52
135 , "PCCS1 030 G261.89-60.13 "  ,, 41.43208 , -46.86222 , 261.88901 , -60.13 , "742.5+/-96.2" , "366.3+/-239.9" , "497.2+/-36" , "500.6+/-41.9" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G261.87-60.08" , "36.2+/-3.2" , "22+/-2" , "91.7+/-6.6" , 28.2
136 , "PCCS1 030 G258.59-61.02 "  ,, 41.48083 , -45.01167 , 258.586 , -61.021 , "403.5+/-94.2" , "544.6+/-244.6" , "416.3+/-37.7" , "1128+/-72" , 1.8 , "Yes" , 0 , 2 , " " , "78.5+/-1.7" , "31.8+/-2.7" , "103.8+/-2.9" , 50
137 , "PCCS1 030 G206.62-63.16 "  ,, 41.65083 , -21.26583 , 206.625 , -63.15601 , "478.1+/-112" , "544.3+/-322" , "364.8+/-42.9" , "1850.6+/-151.9" , 1.8 , "Yes" , 0 , 0 , " " , "108.4+/-6.7" , "44.5+/-4.9" , "124.8+/-3.5" , 69.4
138 , "PCCS1 030 G136.91+00.90 "  ,, 42.26792 , 60.53917 , 136.909 , 0.9 , "8637.4+/-762.2" , "2.7e+4+/-4273.1" , "2.0e+4+/-608.1" , "7.5e+4+/-2611" , 1.8 , "Yes" , 0 , 1 , " " , "93+/-4.8" , "54+/-3" , "157.1+/-2.1" , 70.9
139 , "PCCS1 030 G145.02-14.42 "  ,, 42.85292 , 43.24444 , 145.01801 , -14.423 , "669.2+/-110.8" , "957.6+/-323.4" , "826.6+/-47.9" , "1341.2+/-90.8" , 1.8 , "No" , 0 , 2 , " " , "52.1+/-4.4" , "39.4+/-3.4" , "8.4+/-9.8" , 45.3
140 , "PCCS1 030 G209.80-62.12 "  ,, 43.18125 , -22.3525 , 209.798 , -62.12 , "809.4+/-106.5" , "491.7+/-315.9" , "554.4+/-46.6" , "958.6+/-85" , 1.8 , "No" , 0 , 2 , " " , "61.7+/-6.4" , "28.1+/-2.9" , "76.1+/-4.2" , 41.7
141 , "PCCS1 030 G147.59-18.45 "  ,, 43.25083 , 38.52861 , 147.591 , -18.453 , "509.2+/-115.4" , "715.9+/-273.1" , "485.5+/-43.2" , "889.4+/-61.1" , 1.8 , "No" , 0 , 2 , " " , "48.7+/-3.8" , "31+/-2.5" , "11.1+/-6" , 38.8
142 , "PCCS1 030 G185.16-55.48 "  ,, 43.28833 , -8.08472 , 185.157 , -55.47701 , "527.5+/-127" , "337.5+/-450.1" , "143.4+/-52.3" , "303.1+/-58.6" , 1.8 , "No" , 0 , 2 , " " , "44.6+/-1.3" , "18.1+/-4.2" , "175.3+/-8.7" , 28.4
143 , "PCCS1 030 G272.49-54.60 "  ,, 43.38542 , -54.70361 , 272.492 , -54.60001 , "2099.3+/-89.5" , "2768.8+/-286.2" , "2565+/-39" , "3152.9+/-60.2" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G272.48-54.60" , "44.7+/-1" , "32.6+/-0.7" , "100+/-2.4" , 38.2
144 , "PCCS1 030 G159.60-35.86 "  ,, 43.4775 , 18.14306 , 159.60201 , -35.862 , "606.2+/-130" , "705.4+/-497" , "637.9+/-64.9" , "1840.6+/-130" , 1.8 , "Yes" , 0 , 2 , " " , "92.2+/-1.7" , "37.1+/-3.6" , "81.1+/-3.2" , 58.5
145 , "PCCS1 030 G147.48-17.26 "  ,, 43.87042 , 39.62972 , 147.483 , -17.256 , "454.1+/-112.7" , "192.1+/-338" , "90+/-44.6" , "300.2+/-53.9" , 1.8 , "No" , 0 , 2 , " " , "33.2+/-6.4" , "24.5+/-4.7" , "18.8+/-23.9" , 28.5
146 , "PCCS1 030 G137.85+01.45 "  ,, 44.475 , 60.60639 , 137.84599 , 1.45 , "5890.8+/-714.9" , "2.6e+4+/-3536.2" , "2.0e+4+/-608.1" , "-" , 1.8 , "Not available" , 0 , 2 , "PLCKERC030 G137.87+01.51" , "-" , "-" , "-" , -9.9
147 , "PCCS1 030 G169.04-43.28 "  ,, 44.84042 , 7.85139 , 169.04201 , -43.278 , "614+/-134.5" , "1080.3+/-327.1" , "800.9+/-48.2" , "1463.6+/-86.3" , 1.8 , "No" , 0 , 2 , " " , "55+/-4.1" , "38.5+/-2.9" , "142.1+/-6.6" , 46
148 , "PCCS1 030 G177.22-49.22 "  ,, 44.89042 , -0.34278 , 177.22301 , -49.21899 , "780.7+/-125.5" , "1053.1+/-434.9" , "0.000+/-0.000" , "1189.7+/-97.7" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G177.34-49.23" , "49.4+/-4.6" , "29.9+/-2.8" , "21.2+/-6.4" , 38.4
149 , "PCCS1 030 G144.97-09.86 "  ,, 45.885 , 47.28 , 144.974 , -9.859 , "1628.9+/-116.1" , "1517.7+/-332.3" , "1378.7+/-45.6" , "1758.3+/-61.7" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G144.96-09.84" , "41.8+/-1.6" , "27.7+/-1.1" , "27+/-3.4" , 34
150 , "PCCS1 030 G280.26-48.69 "  ,, 45.92583 , -62.20417 , 280.26099 , -48.692 , "1459.5+/-93.9" , "1490+/-230.6" , "1360.4+/-41.5" , "1591.8+/-51.8" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G280.20-48.70" , "35.3+/-1.3" , "31.5+/-1.1" , "25.5+/-11.7" , 33.4
151 , "PCCS1 030 G134.73+08.53 "  ,, 46.0175 , 68.30944 , 134.72701 , 8.53 , "725+/-130.3" , "372.6+/-449.4" , "746.6+/-72.8" , "611.1+/-81.1" , 1.8 , "No" , 0 , 0 , " " , "53.1+/-3.8" , "21.7+/-3.5" , "179.9+/-6" , 33.9
152 , "PCCS1 030 G152.22-21.33 "  ,, 46.13708 , 33.86194 , 152.216 , -21.332 , "598.6+/-122.7" , "295.3+/-287.3" , "258.8+/-42.6" , "421.7+/-54.6" , 1.8 , "No" , 0 , 2 , " " , "37.9+/-5.3" , "25.5+/-3.6" , "28.8+/-13.1" , 31.1
153 , "PCCS1 030 G174.91-44.51 "  ,, 47.1375 , 4.08889 , 174.908 , -44.509 , "1231.1+/-113.5" , "1318.6+/-285.5" , "1278+/-44.5" , "1515.1+/-65" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G174.94-44.50" , "41.3+/-2" , "31.8+/-1.5" , "39.6+/-6.7" , 36.3
154 , "PCCS1 030 G140.83-01.09 "  ,, 47.13958 , 56.93667 , 140.83099 , -1.092 , "2503.2+/-247.5" , "6084.8+/-1014" , "4289.4+/-127.1" , "1.4e+4+/-350.1" , 1.8 , "Yes" , 0 , 2 , "PLCKERC030 G140.83-01.10" , "94.9+/-3.8" , "39.2+/-1.3" , "76.1+/-1.1" , 61
155 , "PCCS1 030 G169.20-39.74 "  ,, 47.26167 , 10.46528 , 169.19501 , -39.73801 , "936.7+/-134.7" , "1211.9+/-387.4" , "1177.1+/-51.8" , "2296.4+/-115.9" , 1.8 , "Yes" , 0 , 2 , "PLCKERC030 G169.18-39.71" , "74.6+/-4.7" , "34.6+/-2.2" , "54.6+/-2.5" , 50.8
156 , "PCCS1 030 G278.19-48.91 "  ,, 47.4725 , -61.03583 , 278.19101 , -48.908 , "1103.6+/-102.4" , "1295.3+/-258.5" , "1133.9+/-46.7" , "1406.9+/-55.4" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G278.17-48.88" , "39.8+/-1.8" , "33.1+/-1.5" , "25.1+/-8.6" , 36.3
157 , "PCCS1 030 G293.43-37.56 "  ,, 47.99333 , -76.85833 , 293.43201 , -37.555 , "1085.8+/-90.6" , "1273.1+/-163.4" , "1261.7+/-26.9" , "1479.8+/-33.6" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G293.44-37.53" , "43.4+/-1.1" , "29.6+/-0.8" , "9.4+/-2.4" , 35.9
158 , "PCCS1 030 G178.47-45.57 "  ,, 48.13083 , 1.54389 , 178.47301 , -45.56599 , "525.3+/-114.4" , "478.8+/-314.8" , "466.4+/-49" , "978.3+/-84.8" , 1.8 , "No" , 0 , 2 , " " , "78+/-1.2" , "31.4+/-3.5" , "32.1+/-3.8" , 49.4
159 , "PCCS1 030 G170.56-38.07 "  ,, 49.19958 , 11.01306 , 170.563 , -38.067 , "544.9+/-134.2" , "993.3+/-498.5" , "688.9+/-64.2" , "1553.1+/-128.7" , 1.8 , "No" , 0 , 0 , " " , "58.3+/-6.2" , "39.9+/-4.4" , "103.7+/-8.8" , 48.3
160 , "PCCS1 030 G203.35-54.08 "  ,, 49.94042 , -16.40167 , 203.34801 , -54.084 , "554+/-119.6" , "660.8+/-443" , "428.4+/-63.6" , "798.6+/-106.3" , 1.8 , "No" , 0 , 2 , " " , "61.3+/-8.5" , "25.2+/-3.9" , "11.4+/-5.6" , 39.3
161 , "PCCS1 030 G150.57-13.25 "  ,, 49.94792 , 41.5225 , 150.56799 , -13.253 , "1.7e+4+/-124.9" , "1.8e+4+/-405.9" , "1.7e+4+/-69.5" , "1.8e+4+/-65.2" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G150.59-13.25" , "38.4+/-0.2" , "28+/-0.1" , "36.9+/-0.5" , 32.8
