_id , ercsc70_name , other_name , RA , Dec , LII , BII , flux density +/- err (mJy) , Detected flux +/- err (mJy) , PSF flux +/- err (mJy) , Gaussian fit flux +/- err (mJy) , PositionError (arcmin) , CMB subtracted , Extended , N. of observations , Reliability +/- err
418 , "PLCKERC070 G012.79-00.20" ,, 273.56167 , -17.93694 , 12.79987 , -0.20795 , "5.2e+4+/-1628" , "3.25e+4+/-404" , "4.6e+4+/-878.55" , "5.9e+4+/-1392.54" , 0.996 , 0 , 0 , 4 , "1+/-0.046"
419 , "PLCKERC070 G014.04-00.12" ,, 274.10917 , -16.79972 , 14.04875 , -0.12478 , "1.1e+4+/-1520" , "4681.75+/-684.7" , "9212.5+/-878.03" , "4.9e+4+/-6231.56" , 0.996 , 0 , 1 , 4 , "0.814+/-0.04"
420 , "PLCKERC070 G014.60+00.07" ,, 274.19792 , -16.2125 , 14.60588 , 0.07927 , "2.3e+4+/-2046" , "7667.49+/-636.8" , "1.7e+4+/-797.92" , "3.5e+4+/-7775.34" , 0.996 , 0 , 1 , 3 , "0.974+/-0.044"
421 , "PLCKERC070 G018.62+01.98" ,, 274.43208 , -11.77444 , 18.62111 , 1.98481 , "1.9e+4+/-1981" , "3443.88+/-369.1" , "1.4e+4+/-1047.35" , "1.1e+5+/-7668.22" , 0.996 , 0 , 1 , 4 , "0.988+/-0.045"
422 , "PLCKERC070 G013.83-00.76" ,, 274.58958 , -17.29583 , 13.83 , -0.76469 , "1.1e+4+/-1818" , "3421.45+/-333.1" , "5682.7+/-545.29" , "7528.5+/-9063.67" , 0.996 , 0 , 1 , 4 , "0.793+/-0.04"
423 , "PLCKERC070 G017.01+00.92" ,, 274.61042 , -13.69528 , 17.01115 , 0.92246 , "5.5e+4+/-3088" , "9923.18+/-656.4" , "4.4e+4+/-1686.63" , "9.8e+4+/-2710.2" , 0.996 , 0 , 1 , 4 , "0.999+/-0.045"
424 , "PLCKERC070 G015.05-00.70" ,, 275.13292 , -16.18889 , 15.05161 , -0.70057 , "4.2e+5+/-6627" , "2.63e+5+/-684.7" , "3.7e+5+/-4471.19" , "4.6e+5+/-3170.62" , 0.996 , 0 , 0 , 4 , "1+/-0.046"
425 , "PLCKERC070 G085.73+26.09" ,, 276.00625 , 56.84528 , 85.731 , 26.09278 , "1123.5+/-91" , "1465.05+/-112.8" , "1328.7+/-69.76" , "1187.5+/-136.24" , 0.87 , 1 , 0 , 4 , "0.997+/-0.044"
426 , "PLCKERC070 G018.18-00.29" ,, 276.28833 , -13.23111 , 18.1879 , -0.29941 , "1.9e+4+/-1041" , "1.13e+4+/-663.3" , "1.5e+4+/-406.06" , "2.2e+4+/-843.5" , 0.996 , 0 , 0 , 4 , "0.973+/-0.045"
427 , "PLCKERC070 G018.94-00.44" ,, 276.78667 , -12.62944 , 18.94668 , -0.44845 , "2.2e+4+/-2163" , "7300.79+/-649.7" , "1.7e+4+/-783.87" , "3.5e+4+/-2128.45" , 0.996 , 0 , 1 , 4 , "0.987+/-0.045"
428 , "PLCKERC070 G026.81+03.55" ,, 276.89083 , -3.8075 , 26.81168 , 3.55804 , "1193.1+/-190" , "946.97+/-157.7" , "1207.2+/-134.27" , "2915.7+/-694.6" , 0.996 , 0 , 1 , 4 , "0.824+/-0.07"
429 , "PLCKERC070 G019.61-00.21" ,, 276.89625 , -11.93028 , 19.61539 , -0.2177 , "1.2e+4+/-922" , "8628.28+/-663.3" , "1.1e+4+/-446.05" , "1.2e+4+/-2072.71" , 0.996 , 0 , 0 , 4 , "0.971+/-0.045"
430 , "PLCKERC070 G030.76+05.22" ,, 277.22625 , 0.45583 , 30.76387 , 5.22004 , "971.8+/-172" , "769.27+/-151.7" , "912.1+/-125.66" , "3162.1+/-979.54" , 0.996 , 0 , 1 , 4 , "0.839+/-0.058"
431 , "PLCKERC070 G020.71-00.10" ,, 277.31292 , -10.9 , 20.7175 , -0.10077 , "1.4e+4+/-687" , "8159.55+/-453.9" , "1.3e+4+/-418.05" , "1.9e+4+/-1086.55" , 0.996 , 0 , 0 , 4 , "0.958+/-0.045"
432 , "PLCKERC070 G077.20+23.49" ,, 277.38333 , 48.72583 , 77.20429 , 23.49862 , "1960.6+/-98" , "1992.79+/-116.6" , "2066.1+/-73.8" , "2029.3+/-172.82" , 0.87 , 0 , 0 , 7 , "1+/-0.045"
433 , "PLCKERC070 G031.58+05.37" ,, 277.465 , 1.24944 , 31.58248 , 5.37019 , "1340.5+/-169" , "1210.09+/-156.4" , "1242.5+/-117" , "1307.6+/-294.88" , 0.87 , 1 , 0 , 4 , "0.961+/-0.045"
434 , "PLCKERC070 G036.17+07.60" ,, 277.53167 , 6.32694 , 36.17064 , 7.60748 , "936+/-194" , "1001.35+/-148.1" , "1104.5+/-139.05" , "2207.8+/-600.28" , 0.87 , 0 , 1 , 4 , "0.916+/-0.043"
435 , "PLCKERC070 G028.79+03.48" ,, 277.86875 , -2.07861 , 28.79978 , 3.48757 , "2.9e+4+/-546" , "2.25e+4+/-391.5" , "2.6e+4+/-326.32" , "3.2e+4+/-383.71" , 0.996 , 0 , 0 , 4 , "1+/-0.044"
436 , "PLCKERC070 G021.51-00.89" ,, 278.40583 , -10.56472 , 21.5115 , -0.89774 , "4485.9+/-754" , "4305.89+/-478.5" , "2396.3+/-890.17" , "-448.5+/-3036.4" , 0.996 , 0 , 1 , 3 , "0.796+/-0.093"
437 , "PLCKERC070 G012.16-05.72" ,, 278.42875 , -21.06667 , 12.16599 , -5.72457 , "2487.3+/-181" , "2524.26+/-161.2" , "2742+/-124.46" , "2818.4+/-296.39" , 0.996 , 0 , 0 , 4 , "0.998+/-0.044"
438 , "PLCKERC070 G022.79-00.29" ,, 278.46083 , -9.14361 , 22.79758 , -0.29077 , "1.3e+4+/-1676" , "2465.67+/-440.2" , "1.1e+4+/-910.56" , "9.6e+4+/-7388.71" , 0.996 , 0 , 1 , 3 , "0.94+/-0.043"
439 , "PLCKERC070 G023.39-00.19" ,, 278.65625 , -8.56917 , 23.3962 , -0.19727 , "2.1e+4+/-1763" , "7333.76+/-435.9" , "1.7e+4+/-1083.16" , "6.3e+4+/-4335.02" , 0.996 , 0 , 1 , 4 , "0.96+/-0.043"
440 , "PLCKERC070 G024.79+00.09" ,, 279.04833 , -7.18972 , 24.79986 , 0.09269 , "1.7e+4+/-2273" , "6387.29+/-483.8" , "9766.5+/-764.1" , "1.9e+4+/-1.76e+4" , 0.996 , 0 , 1 , 4 , "0.888+/-0.041"
441 , "PLCKERC070 G025.73+00.16" ,, 279.41208 , -6.32722 , 25.73186 , 0.16811 , "1.2e+4+/-1951" , "6324.1+/-468.3" , "9026+/-807.1" , "2727.5+/-3132.6" , 0.996 , 0 , 0 , 4 , "0.814+/-0.04"
442 , "PLCKERC070 G025.36-00.17" ,, 279.55083 , -6.81167 , 25.36469 , -0.17667 , "2.2e+4+/-1601" , "1.56e+4+/-458.6" , "2.1e+4+/-571.63" , "4.0e+4+/-8933.19" , 0.996 , 0 , 1 , 4 , "0.98+/-0.044"
443 , "PLCKERC070 G098.51+25.85" ,, 280.63083 , 68.14694 , 98.51844 , 25.85532 , "820.7+/-84" , "473.3+/-88" , "684.8+/-54.07" , "1641.1+/-250.87" , 0.87 , 1 , 1 , 15 , "0.812+/-0.08"
444 , "PLCKERC070 G028.21-00.01" ,, 280.71708 , -4.20417 , 28.21433 , -0.01438 , "1.3e+4+/-1699" , "2712.94+/-368" , "1.1e+4+/-839.06" , "8.7e+4+/-8459.65" , 0.996 , 0 , 1 , 4 , "0.931+/-0.043"
445 , "PLCKERC070 G029.91-00.04" ,, 281.52292 , -2.70694 , 29.91344 , -0.04585 , "2.5e+4+/-2201" , "1.51e+4+/-383.3" , "2.0e+4+/-830.62" , "3.2e+4+/-2321.17" , 0.996 , 0 , 0 , 3 , "0.983+/-0.044"
446 , "PLCKERC070 G030.75-00.03" ,, 281.89958 , -1.95556 , 30.75385 , -0.03782 , "8.2e+4+/-2714" , "5.20e+4+/-395.7" , "7.5e+4+/-1817.43" , "1.1e+5+/-3196.97" , 0.996 , 0 , 0 , 4 , "1+/-0.045"
447 , "PLCKERC070 G097.50+25.03" ,, 282.33667 , 67.10333 , 97.50238 , 25.03768 , "2285.5+/-89" , "2020.7+/-81.1" , "2243.8+/-47.75" , "2367+/-116.57" , 0.87 , 0 , 0 , 16 , "1+/-0.045"
448 , "PLCKERC070 G033.11-00.06" ,, 283.00208 , 0.1375 , 33.11959 , -0.0642 , "7347.3+/-1061" , "3496.27+/-346.7" , "5579.3+/-688.68" , "1.9e+5+/-9.55e+4" , 0.996 , 0 , 1 , 4 , "0.772+/-0.039"
449 , "PLCKERC070 G034.25+00.14" ,, 283.33042 , 1.24694 , 34.25648 , 0.14955 , "2.2e+4+/-966" , "1.63e+4+/-339.3" , "2.1e+4+/-487.92" , "2.5e+4+/-1032.82" , 0.996 , 0 , 0 , 4 , "1+/-0.045"
450 , "PLCKERC070 G040.51+02.54" ,, 284.05458 , 7.91 , 40.51883 , 2.54272 , "8253.6+/-228" , "6106.14+/-299.7" , "7146.1+/-171.53" , "9670.9+/-377.4" , 0.996 , 0 , 0 , 4 , "1+/-0.046"
451 , "PLCKERC070 G035.58-00.03" ,, 284.10667 , 2.3475 , 35.58996 , -0.03914 , "1.2e+4+/-590" , "5796.73+/-322.2" , "1.0e+4+/-362.42" , "1.8e+4+/-749.66" , 0.996 , 0 , 0 , 4 , "0.957+/-0.043"
452 , "PLCKERC070 G034.71-00.62" ,, 284.22958 , 1.30611 , 34.71929 , -0.62348 , "9088.1+/-1161" , "1832.85+/-318.9" , "6391+/-402.05" , "2.8e+4+/-2434.36" , 0.996 , 0 , 1 , 4 , "0.875+/-0.041"
453 , "PLCKERC070 G037.46-00.09" ,, 285.01417 , 3.99389 , 37.46836 , -0.0931 , "1.1e+4+/-1361" , "3952.83+/-328.8" , "6746.1+/-676.29" , "5.0e+4+/-8140.61" , 0.996 , 0 , 1 , 4 , "0.92+/-0.042"
454 , "PLCKERC070 G037.88-00.34" ,, 285.42917 , 4.24444 , 37.88057 , -0.3465 , "1.3e+4+/-1564" , "6533.53+/-287.4" , "1.0e+4+/-500.25" , "1.7e+4+/-1411.54" , 0.996 , 0 , 0 , 4 , "0.968+/-0.044"
455 , "PLCKERC070 G035.20-01.75" ,, 285.45667 , 1.22444 , 35.20723 , -1.75234 , "1.6e+4+/-675" , "1.11e+4+/-339.3" , "1.4e+4+/-381.21" , "1.6e+4+/-922.29" , 0.996 , 0 , 0 , 4 , "1+/-0.045"
456 , "PLCKERC070 G359.94-17.85" ,, 285.47792 , -36.94528 , 359.94136 , -17.85263 , "1909.1+/-178" , "998.48+/-153" , "1391.1+/-123.56" , "3309.8+/-644.27" , 0.996 , 0 , 1 , 4 , "0.9+/-0.042"
457 , "PLCKERC070 G036.30-01.72" ,, 285.93375 , 2.21583 , 36.30741 , -1.72295 , "4429.1+/-352" , "1429.14+/-247.2" , "3293.5+/-159.21" , "6136.2+/-570.38" , 0.996 , 0 , 0 , 4 , "0.756+/-0.039"
458 , "PLCKERC070 G041.10-00.20" ,, 286.79292 , 7.17028 , 41.10297 , -0.20977 , "1.1e+4+/-492" , "5313.8+/-290.4" , "8667.4+/-335.21" , "1.6e+4+/-925.62" , 0.996 , 0 , 0 , 4 , "0.968+/-0.044"
459 , "PLCKERC070 G042.47-00.24" ,, 287.46042 , 8.37667 , 42.47828 , -0.24066 , "5576.9+/-517" , "2562.45+/-313" , "4726.9+/-295.5" , "2.1e+4+/-1960.83" , 0.996 , 0 , 1 , 4 , "0.8+/-0.04"
460 , "PLCKERC070 G043.18-00.01" ,, 287.58708 , 9.10611 , 43.18318 , -0.01512 , "5.7e+4+/-869" , "4.62e+4+/-247.8" , "5.3e+4+/-469.98" , "5.9e+4+/-685.75" , 0.996 , 0 , 0 , 5 , "1+/-0.045"
461 , "PLCKERC070 G042.08-00.61" ,, 287.615 , 7.85444 , 42.08561 , -0.61768 , "4785.2+/-814" , "2899.78+/-302.9" , "3183.6+/-175.44" , "-4950.3+/-1507.11" , 0.996 , 0 , 0 , 5 , "0.797+/-0.092"
462 , "PLCKERC070 G016.87-13.20" ,, 287.7825 , -20.11222 , 16.87408 , -13.2098 , "3028.1+/-148" , "2886.11+/-162.2" , "3033.1+/-120.72" , "3163.2+/-297.87" , 0.87 , 0 , 0 , 3 , "1+/-0.045"
463 , "PLCKERC070 G045.47+00.06" ,, 288.59583 , 11.17 , 45.47214 , 0.06062 , "1.1e+4+/-862" , "9599.96+/-497" , "9934.6+/-500.47" , "1.0e+4+/-1229.03" , 0.996 , 0 , 0 , 4 , "1+/-0.045"
464 , "PLCKERC070 G046.93+00.29" ,, 289.08042 , 12.57222 , 46.93386 , 0.29362 , "3223.5+/-306" , "1328.71+/-246.2" , "2485+/-162.68" , "6919.9+/-742.83" , 0.996 , 0 , 1 , 4 , "0.754+/-0.039"
465 , "PLCKERC070 G046.48-00.23" ,, 289.34208 , 11.93417 , 46.48895 , -0.23025 , "4873.6+/-385" , "3447+/-476.7" , "4485.5+/-184.49" , "5905.1+/-509.1" , 0.996 , 0 , 0 , 5 , "0.929+/-0.044"
466 , "PLCKERC070 G048.57+00.05" ,, 290.08292 , 13.91222 , 48.5748 , 0.05782 , "1.3e+4+/-1968" , "6516.75+/-491.8" , "9008+/-720.09" , "1.1e+4+/-1960.26" , 0.996 , 0 , 0 , 5 , "0.997+/-0.044"
467 , "PLCKERC070 G017.17-16.27" ,, 290.90125 , -21.0825 , 17.17871 , -16.27216 , "2391.1+/-179" , "2409.52+/-157.2" , "2441.9+/-128.44" , "2360.9+/-287.56" , 0.996 , 0 , 0 , 4 , "0.997+/-0.044"
468 , "PLCKERC070 G049.46-00.38" ,, 290.92167 , 14.49028 , 49.46787 , -0.38706 , "1.2e+5+/-5914" , "8.26e+4+/-497" , "9.8e+4+/-2745.64" , "1.3e+5+/-6361.21" , 0.996 , 0 , 0 , 5 , "1+/-0.047"
469 , "PLCKERC070 G009.35-19.61" ,, 291.22333 , -29.23806 , 9.3512 , -19.61452 , "1.2e+4+/-191" , "1.22e+4+/-154.9" , "1.3e+4+/-125.36" , "1.3e+4+/-298.65" , 0.996 , 0 , 0 , 3 , "1+/-0.045"
470 , "PLCKERC070 G052.18+00.72" ,, 291.23875 , 17.41222 , 52.18591 , 0.72773 , "3017.1+/-520" , "2020.68+/-241" , "2231.8+/-230" , "1421.4+/-2835.59" , 0.996 , 0 , 1 , 4 , "0.775+/-0.039"
471 , "PLCKERC070 G050.13-00.63" ,, 291.47875 , 14.96083 , 50.13752 , -0.63872 , "3216.2+/-438" , "2223.67+/-217" , "2419.7+/-157.95" , "2453.4+/-724.5" , 0.996 , 0 , 0 , 4 , "0.798+/-0.091"
472 , "PLCKERC070 G051.32-00.00" ,, 291.48417 , 16.30806 , 51.3254 , -0.00323 , "8852.5+/-815" , "3582.42+/-236" , "5723.3+/-371.21" , "2.3e+4+/-1941.66" , 0.996 , 0 , 1 , 5 , "0.986+/-0.045"
473 , "PLCKERC070 G092.71+19.41" ,, 291.94 , 61.26944 , 92.71544 , 19.4103 , "576.7+/-69" , "411.23+/-74.3" , "571.6+/-34.82" , "825.7+/-114.78" , 0.87 , 0 , 0 , 8 , "0.806+/-0.085"
474 , "PLCKERC070 G105.63+23.54" ,, 291.96417 , 73.97722 , 105.63764 , 23.54046 , "3823+/-104" , "3841.77+/-107.2" , "3900.7+/-72.71" , "3826.8+/-162.95" , 0.87 , 0 , 0 , 9 , "1+/-0.045"
475 , "PLCKERC070 G053.16+00.16" ,, 292.24875 , 18.00694 , 53.16719 , 0.1647 , "5308.9+/-496" , "1980.2+/-228.9" , "3801.4+/-270.03" , "1.3e+4+/-1331.04" , 0.996 , 0 , 1 , 4 , "0.952+/-0.043"
476 , "PLCKERC070 G052.15-00.57" ,, 292.42542 , 16.76111 , 52.15432 , -0.57985 , "4122.2+/-288" , "2063.65+/-243.5" , "3443.2+/-159.07" , "6267+/-543.86" , 0.996 , 0 , 0 , 5 , "0.871+/-0.041"
477 , "PLCKERC070 G052.88-00.55" ,, 292.77417 , 17.41167 , 52.88496 , -0.55999 , "2983.4+/-259" , "1882.52+/-248.8" , "2869.3+/-135.28" , "3559.3+/-385.75" , 0.996 , 0 , 0 , 4 , "0.797+/-0.092"
478 , "PLCKERC070 G054.06-00.04" ,, 292.9 , 18.69306 , 54.06572 , -0.04795 , "5223.9+/-385" , "2446.99+/-233.6" , "4346.3+/-219.45" , "7547.5+/-606.52" , 0.996 , 0 , 0 , 5 , "0.956+/-0.043"
479 , "PLCKERC070 G057.55+00.25" ,, 294.42542 , 21.895 , 57.55955 , 0.25623 , "1431.3+/-284" , "721.37+/-143.2" , "1357.9+/-118.08" , "2422.2+/-511.02" , 0.996 , 2 , 1 , 5 , "0.767+/-0.039"
480 , "PLCKERC070 G059.46-00.23" ,, 295.90917 , 23.31194 , 59.46798 , -0.23506 , "4270.5+/-372" , "1517.96+/-173" , "3446.5+/-186.81" , "9778.4+/-731.85" , 0.996 , 0 , 1 , 5 , "0.967+/-0.044"
481 , "PLCKERC070 G061.73+00.89" ,, 296.07167 , 25.83833 , 61.7316 , 0.89695 , "1222.9+/-197" , "902.45+/-184" , "948.6+/-95" , "1108+/-243.64" , 0.996 , 2 , 0 , 5 , "0.803+/-0.088"
482 , "PLCKERC070 G060.89-00.14" ,, 296.60917 , 24.59139 , 60.89595 , -0.1486 , "1992.5+/-185" , "1519.02+/-174.7" , "1884.5+/-107.55" , "2243.6+/-282.34" , 0.996 , 1 , 0 , 4 , "0.901+/-0.043"
483 , "PLCKERC070 G061.46+00.10" ,, 296.68333 , 25.21306 , 61.46708 , 0.10588 , "6637.9+/-219" , "5231.07+/-184" , "6129.9+/-151.09" , "7854.5+/-324.63" , 0.996 , 0 , 0 , 5 , "1+/-0.046"
484 , "PLCKERC070 G063.15+00.41" ,, 297.33208 , 26.83056 , 63.15748 , 0.41985 , "5250.5+/-386" , "4100.46+/-153.5" , "4647.1+/-141.45" , "5630.2+/-358.12" , 0.996 , 0 , 0 , 6 , "1+/-0.045"
485 , "PLCKERC070 G000.86-27.44" ,, 297.41917 , -39.01611 , 0.86032 , -27.44496 , "985.7+/-156" , "751.4+/-148.6" , "750.4+/-115.69" , "903.8+/-322.79" , 0.996 , 2 , 0 , 3 , "0.827+/-0.067"
486 , "PLCKERC070 G052.70-07.28" ,, 298.75792 , 13.93111 , 52.70151 , -7.28757 , "994.8+/-147" , "691.67+/-134.1" , "924.9+/-108.08" , "1203.5+/-316.18" , 0.87 , 1 , 0 , 4 , "0.825+/-0.069"
487 , "PLCKERC070 G064.13-00.48" ,, 298.76292 , 27.20472 , 64.13182 , -0.48329 , "1401.2+/-142" , "1400.5+/-148.8" , "1556.7+/-91.69" , "1564.3+/-215.4" , 0.996 , 0 , 0 , 5 , "0.951+/-0.044"
488 , "PLCKERC070 G085.33+11.75" ,, 298.94958 , 51.55833 , 85.33049 , 11.75879 , "670.8+/-117" , "657.75+/-80.4" , "717.5+/-58.79" , "667+/-132.18" , 0.87 , 0 , 0 , 9 , "0.874+/-0.042"
489 , "PLCKERC070 G001.58-28.94" ,, 299.48875 , -38.7475 , 1.58136 , -28.94948 , "1236.3+/-136" , "1237.15+/-150.1" , "1359.2+/-115.28" , "1718.9+/-316.93" , 0.87 , 0 , 0 , 4 , "0.967+/-0.045"
490 , "PLCKERC070 G060.80-03.68" ,, 299.87208 , 22.70139 , 60.80517 , -3.68357 , "1133+/-135" , "956.55+/-140.6" , "1031.2+/-97.82" , "1149.1+/-260.22" , 0.87 , 0 , 0 , 6 , "0.908+/-0.043"
491 , "PLCKERC070 G076.20+05.74" ,, 299.88667 , 40.74417 , 76.20637 , 5.74858 , "1.6e+4+/-180" , "1.36e+4+/-233.3" , "1.6e+4+/-86.31" , "1.6e+4+/-203.42" , 0.996 , 0 , 0 , 8 , "1+/-0.045"
492 , "PLCKERC070 G071.57+02.83" ,, 299.99208 , 35.28472 , 71.57776 , 2.83052 , "3576.8+/-222" , "2731.36+/-183.4" , "3087.3+/-127.62" , "3833.1+/-333" , 0.996 , 0 , 0 , 6 , "0.971+/-0.045"
493 , "PLCKERC070 G023.98-23.11" ,, 300.22917 , -17.83389 , 23.98833 , -23.11529 , "1267.9+/-131" , "1326.63+/-151.2" , "1408.2+/-116.65" , "1383.8+/-268.06" , 0.996 , 0 , 0 , 4 , "0.968+/-0.045"
494 , "PLCKERC070 G070.29+01.59" ,, 300.45 , 33.53972 , 70.29247 , 1.59054 , "1.9e+4+/-794" , "1.49e+4+/-177.6" , "1.7e+4+/-341.75" , "1.8e+4+/-781.41" , 0.996 , 0 , 0 , 6 , "1+/-0.045"
495 , "PLCKERC070 G023.89-24.26" ,, 301.31458 , -18.35083 , 23.89482 , -24.26586 , "982.6+/-168" , "808.54+/-148.1" , "972.3+/-121.71" , "1606+/-509.91" , 0.996 , 0 , 0 , 4 , "0.828+/-0.066"
496 , "PLCKERC070 G110.45+22.72" ,, 301.37708 , 77.86694 , 110.4531 , 22.72999 , "1333.2+/-149" , "1143.85+/-105.8" , "1299.6+/-95.05" , "2765.2+/-388.84" , 0.87 , 0 , 1 , 7 , "0.971+/-0.045"
497 , "PLCKERC070 G097.63+16.72" ,, 301.57333 , 64.40167 , 97.63546 , 16.72942 , "783.2+/-133" , "727.39+/-85.1" , "796.7+/-59.55" , "-" , 0.87 , 0 , 0 , 8 , "0.89+/-0.043"
498 , "PLCKERC070 G076.82+04.31" ,, 301.9175 , 40.51611 , 76.828 , 4.31915 , "2407.9+/-154" , "2014.4+/-226.1" , "2285.6+/-82.53" , "2328.8+/-186.84" , 0.996 , 0 , 0 , 8 , "0.819+/-0.075"
499 , "PLCKERC070 G053.99-10.45" ,, 302.22708 , 13.40639 , 53.99581 , -10.45026 , "851.4+/-153" , "684.27+/-132.1" , "794.2+/-102.78" , "1002+/-336.47" , 0.87 , 2 , 0 , 4 , "0.829+/-0.066"
500 , "PLCKERC070 G105.35+20.17" ,, 302.49208 , 72.485 , 105.35517 , 20.1726 , "1236.8+/-96" , "777.98+/-103.6" , "1048+/-68.03" , "1376.1+/-203.34" , 0.87 , 1 , 0 , 9 , "0.943+/-0.044"
501 , "PLCKERC070 G066.16-03.15" ,, 302.52708 , 27.50972 , 66.16418 , -3.15595 , "1170.4+/-137" , "826.69+/-128.5" , "1022.1+/-104.94" , "1983.8+/-388.4" , 0.87 , 0 , 0 , 5 , "0.884+/-0.043"
502 , "PLCKERC070 G074.87+01.22" ,, 303.87 , 37.19056 , 74.87288 , 1.22761 , "3568.6+/-206" , "2828.08+/-410.5" , "3442.7+/-107.7" , "3970.9+/-251.07" , 0.996 , 0 , 0 , 7 , "0.979+/-0.044"
503 , "PLCKERC070 G080.37+04.73" ,, 304.04333 , 43.71194 , 80.37758 , 4.73997 , "2943.3+/-313" , "1201.26+/-167.5" , "2343.2+/-226.35" , "1.9e+4+/-1481.91" , 0.996 , 0 , 1 , 8 , "0.855+/-0.041"
504 , "PLCKERC070 G079.10+03.54" ,, 304.43042 , 41.99667 , 79.10697 , 3.54982 , "8842.6+/-807" , "2000.39+/-219.3" , "7571.5+/-467.81" , "1.7e+4+/-1.05e+4" , 0.996 , 0 , 1 , 6 , "0.854+/-0.041"
505 , "PLCKERC070 G074.77+00.61" ,, 304.43917 , 36.76556 , 74.77444 , 0.61323 , "3970.2+/-197" , "3193.95+/-410.5" , "3710.2+/-118.43" , "4585.3+/-262.07" , 0.996 , 0 , 0 , 6 , "0.981+/-0.044"
506 , "PLCKERC070 G078.33+02.77" ,, 304.70417 , 40.92583 , 78.33394 , 2.77974 , "7433.3+/-1136" , "2362.72+/-219.3" , "5284.5+/-320.11" , "7185.6+/-5809.87" , 0.996 , 0 , 1 , 7 , "0.775+/-0.039"
507 , "PLCKERC070 G075.81+00.37" ,, 305.425 , 37.48639 , 75.81351 , 0.37262 , "1.2e+4+/-379" , "8702.34+/-419.3" , "1.2e+4+/-231.13" , "1.5e+4+/-478.24" , 0.996 , 0 , 0 , 8 , "1+/-0.046"
508 , "PLCKERC070 G096.06+13.77" ,, 305.51833 , 61.60167 , 96.06785 , 13.77137 , "748.4+/-102" , "643.08+/-128.1" , "712.5+/-70.7" , "1179.7+/-229.75" , 0.87 , 0 , 0 , 7 , "0.9+/-0.043"
509 , "PLCKERC070 G078.12+01.80" ,, 305.605 , 40.20333 , 78.12599 , 1.80657 , "1.1e+4+/-1299" , "3506.98+/-458.2" , "6798.1+/-413.91" , "1.2e+4+/-4996.62" , 0.996 , 0 , 1 , 7 , "0.878+/-0.041"
510 , "PLCKERC070 G073.13-02.35" ,, 306.285 , 33.73 , 73.13539 , -2.35349 , "3451.1+/-163" , "3617.47+/-157.1" , "3706+/-87.74" , "3648.7+/-202.63" , 0.996 , 0 , 0 , 7 , "0.999+/-0.045"
511 , "PLCKERC070 G036.92-24.38" ,, 306.42875 , -7.57472 , 36.92485 , -24.38557 , "1183.9+/-148" , "1179.92+/-147.3" , "1187.5+/-112.7" , "1095+/-245.89" , 0.87 , 0 , 0 , 4 , "0.949+/-0.044"
512 , "PLCKERC070 G078.04+00.61" ,, 306.81333 , 39.44972 , 78.04457 , 0.61399 , "8478+/-1370" , "5803.87+/-406.3" , "4475+/-1445.46" , "6319.9+/-4769.73" , 0.996 , 0 , 1 , 7 , "0.829+/-0.066"
513 , "PLCKERC070 G076.38-00.61" ,, 306.85042 , 37.38361 , 76.38119 , -0.61208 , "1.2e+4+/-388" , "8732.41+/-419.3" , "1.2e+4+/-154.92" , "1.3e+4+/-338.14" , 0.996 , 0 , 0 , 7 , "1+/-0.045"
514 , "PLCKERC070 G079.30+01.30" ,, 307.0375 , 40.87444 , 79.30249 , 1.30461 , "1.1e+4+/-923" , "7729.65+/-439.7" , "1.0e+4+/-579.19" , "1.0e+4+/-1148.86" , 0.996 , 0 , 0 , 8 , "0.901+/-0.043"
515 , "PLCKERC070 G078.67+00.76" ,, 307.12708 , 40.04694 , 78.6707 , 0.76615 , "1.7e+4+/-2444" , "2549.44+/-435.3" , "1.6e+4+/-924.24" , "3.0e+5+/-5.97e+4" , 0.996 , 0 , 1 , 7 , "0.978+/-0.045"
516 , "PLCKERC070 G080.06+01.50" ,, 307.41708 , 41.61278 , 80.06854 , 1.50539 , "1.0e+4+/-1169" , "2329.42+/-435.3" , "7562.1+/-499.91" , "9979.8+/-2298.36" , 0.996 , 0 , 0 , 6 , "0.8+/-0.04"
517 , "PLCKERC070 G078.16-00.36" ,, 307.93583 , 38.97361 , 78.16923 , -0.36969 , "1.5e+4+/-1103" , "6737.94+/-394.1" , "1.5e+4+/-318.06" , "2.0e+4+/-687.81" , 0.996 , 0 , 0 , 7 , "0.956+/-0.043"
518 , "PLCKERC070 G056.14-15.75" ,, 307.9775 , 12.34861 , 56.14979 , -15.7555 , "1188.3+/-150" , "1306.81+/-141.8" , "1282.9+/-110.55" , "1171.4+/-230.01" , 0.87 , 0 , 0 , 4 , "0.972+/-0.045"
519 , "PLCKERC070 G079.29+00.29" ,, 308.11417 , 40.27472 , 79.29883 , 0.29055 , "9760.5+/-1012" , "4620.25+/-483.7" , "8652.2+/-476.32" , "1.0e+4+/-5548.63" , 0.996 , 0 , 1 , 5 , "0.82+/-0.04"
520 , "PLCKERC070 G082.07+02.30" ,, 308.15333 , 43.70639 , 82.07966 , 2.30309 , "1.1e+4+/-1391" , "2276.48+/-373.9" , "8498.1+/-534.84" , "3.0e+4+/-1.62e+4" , 0.996 , 0 , 1 , 8 , "0.928+/-0.043"
