_id , pccs1f44_name , other_name , RA , Dec , LII , BII , Detection pipeline flux density +/- err (mJy) , Aperture photometry flux density +/- err (mJy) , PSF fit flux density +/- err (mJy) , Gaussian fit flux density +/- err (mJy) , PositionError (arcmin) , Extended , Cirrus flag , External validation , ERCSC source name , Gaussian fit semimajor axis +/- err (arcmin) , Gaussian fit semiminor axis +/- err (arcmin) , Gaussian fit orientation +/- err (degrees) , Gaussian fit effective FWHM (arcmin)
168 , "PCCS1 044 G180.84+04.16 " ,, 91.02667 , 30.31444 , 180.836 , 4.164 , "1295.2+/-224.9" , "1294.9+/-731" , "1077.9+/-102.5" , "1191+/-137.5" , 2.1 , "No" , 0 , 2 , "PLCKERC044 G180.83+04.13" , "33.1+/-4.1" , "24.8+/-3.1" , "2+/-16.4" , 28.7
169 , "PCCS1 044 G249.36-26.22 " ,, 91.095 , -42.50222 , 249.364 , -26.222 , "702.1+/-160.4" , "699.4+/-358.4" , "465.1+/-69.8" , "-" , 2.1 , "Not available" , 0 , 2 , " " , "-" , "-" , "-" , -9.9
170 , "PCCS1 044 G172.03+09.24 " ,, 91.35417 , 40.42278 , 172.026 , 9.238 , "996.7+/-227.6" , "802.4+/-759.7" , "442.6+/-104.7" , "825.9+/-126.8" , 2.1 , "No" , 0 , 1 , " " , "27.5+/-4.4" , "18.5+/-3" , "135.1+/-15.4" , 22.5
171 , "PCCS1 044 G269.49-28.67 " ,, 91.95 , -60.49972 , 269.48901 , -28.673 , "776.4+/-143.4" , "390.5+/-294.8" , "403.3+/-51" , "566+/-88.8" , 2.1 , "No" , 0 , 2 , "PLCKERC044 G269.49-28.65" , "52.7+/-8.6" , "21.7+/-3.8" , "168.6+/-6.5" , 33.8
172 , "PCCS1 044 G213.71-12.60 " ,, 91.9525 , -6.38417 , 213.70799 , -12.595 , "7271.9+/-247.4" , "7574.9+/-628.8" , "7569.9+/-123.4" , "7541.5+/-173" , 2.1 , "No" , 0 , 2 , "PLCKERC044 G213.69-12.59" , "30.3+/-0.7" , "26.9+/-0.7" , "41.5+/-7.9" , 28.5
173 , "PCCS1 044 G215.76-13.51 " ,, 92.01667 , -8.57639 , 215.756 , -13.506 , "2605.4+/-236.1" , "2370.6+/-614.4" , "2173.3+/-97.2" , "2169.5+/-116.8" , 2.1 , "No" , 0 , 2 , "PLCKERC044 G215.74-13.53" , "26.5+/-1.5" , "25.9+/-1.5" , "34.2+/-91.6" , 26.2
174 , "PCCS1 044 G194.09-02.00 " ,, 92.185 , 15.73806 , 194.09399 , -2.005 , "4323.9+/-282.7" , "6926.4+/-1094.7" , "5710+/-166.7" , "7776+/-287.9" , 2.1 , "No" , 0 , 2 , "PLCKERC044 G194.09-02.00" , "35.6+/-1.5" , "34.3+/-1.4" , "112.6+/-41.6" , 34.9
175 , "PCCS1 044 G228.94-19.00 " ,, 92.2175 , -22.36583 , 228.942 , -18.996 , "865.1+/-185.2" , "1320.6+/-483.3" , "1140.2+/-90.2" , "-" , 2.1 , "Not available" , 0 , 2 , "PLCKERC044 G228.91-18.94" , "-" , "-" , "-" , -9.9
176 , "PCCS1 044 G190.01+00.46 " ,, 92.37583 , 20.50833 , 190.007 , 0.463 , "1.4e+4+/-410.3" , "2.3e+4+/-1135" , "2.0e+4+/-194.2" , "2.7e+4+/-228.1" , 2.1 , "No" , 0 , 2 , "PLCKERC044 G190.01+00.46" , "36.8+/-0.3" , "32.6+/-0.3" , "157.8+/-2.9" , 34.6
177 , "PCCS1 044 G222.59-16.16 " ,, 92.43 , -15.68056 , 222.586 , -16.162 , "3280+/-211.1" , "2361+/-463.1" , "2503.6+/-92.1" , "2239.1+/-96.6" , 2.1 , "No" , 0 , 2 , "PLCKERC044 G222.61-16.18" , "24.5+/-1.1" , "22.4+/-1" , "155.1+/-20.3" , 23.4
178 , "PCCS1 044 G180.53+05.74 " ,, 92.4625 , 31.34139 , 180.528 , 5.739 , "897.2+/-218.5" , "1139.4+/-554.7" , "812.4+/-100.5" , "1185+/-143.1" , 2.1 , "No" , 0 , 0 , " " , "37.5+/-4.9" , "26.7+/-3.5" , "152.3+/-14.3" , 31.6
179 , "PCCS1 044 G270.10-28.40 " ,, 92.61292 , -61.01 , 270.10101 , -28.397 , "688.4+/-138.3" , "521.4+/-291.7" , "466.8+/-53.2" , "626.3+/-79.5" , 2.1 , "No" , 0 , 2 , " " , "48+/-3.7" , "19.7+/-2.9" , "161.7+/-5.6" , 30.7
180 , "PCCS1 044 G192.60-00.07 " ,, 93.20167 , 17.97778 , 192.60001 , -0.073 , "4369.4+/-316.2" , "4841.7+/-746.8" , "4315.6+/-137.3" , "4666.4+/-180.8" , 2.1 , "No" , 0 , 2 , "PLCKERC044 G192.60-00.06" , "31.9+/-1.3" , "26.4+/-1.1" , "100.1+/-8.4" , 29
181 , "PCCS1 044 G196.40-01.58 " ,, 93.71958 , 13.92 , 196.40199 , -1.577 , "1194.8+/-282" , "1204.1+/-640.1" , "1395.5+/-117.5" , "-" , 2.1 , "Not available" , 0 , 2 , "PLCKERC044 G196.46-01.60" , "-" , "-" , "-" , -9.9
182 , "PCCS1 044 G189.04+03.07 " ,, 94.33542 , 22.60472 , 189.037 , 3.066 , "7292.7+/-359.9" , "2.1e+4+/-1978.2" , "1.7e+4+/-323.7" , "3.2e+4+/-427.8" , 2.1 , "Yes" , 0 , 2 , "PLCKERC044 G189.02+03.05" , "47.1+/-0.8" , "37.7+/-0.6" , "67.6+/-2.4" , 42.1
183 , "PCCS1 044 G195.74-00.05 " ,, 94.78542 , 15.23222 , 195.737 , -0.046 , "1566.5+/-287.9" , "2377.3+/-684.2" , "1678.3+/-113.1" , "-" , 2.1 , "Not available" , 0 , 2 , "PLCKERC044 G195.69-00.04" , "-" , "-" , "-" , -9.9
184 , "PCCS1 044 G189.36+04.27 " ,, 95.65167 , 22.87917 , 189.364 , 4.267 , "2473.8+/-448.8" , "7361.5+/-2104.8" , "1.6e+4+/-344.2" , "-" , 2.1 , "Not available" , 0 , 2 , "PLCKERC044 G189.32+04.28" , "-" , "-" , "-" , -9.9
185 , "PCCS1 044 G274.30-27.31 " ,, 95.80333 , -64.59417 , 274.29999 , -27.309 , "998.3+/-153.8" , "1173.6+/-250.5" , "1044.4+/-51.7" , "1719.5+/-108.6" , 2.1 , "No" , 0 , 2 , "PLCKERC044 G274.28-27.31" , "49.3+/-3.5" , "29.1+/-2.1" , "103.7+/-4.7" , 37.9
186 , "PCCS1 044 G233.04-16.35 " ,, 96.52125 , -24.95944 , 233.04201 , -16.349 , "831.9+/-189.7" , "1163.1+/-483.6" , "993.5+/-84.2" , "-" , 2.1 , "Not available" , 0 , 0 , " " , "-" , "-" , "-" , -9.9
187 , "PCCS1 044 G228.62-13.65 " ,, 97.34917 , -19.96583 , 228.619 , -13.652 , "1402.2+/-202" , "1211.7+/-419" , "1207.4+/-87.9" , "-" , 2.1 , "Not available" , 0 , 2 , "PLCKERC044 G228.60-13.65" , "-" , "-" , "-" , -9.9
188 , "PCCS1 044 G205.96-02.20 " ,, 97.7025 , 5.19139 , 205.957 , -2.201 , "5956.4+/-500.8" , "4.0e+4+/-6206" , "3.1e+4+/-1255.1" , "-" , 2.1 , "Not available" , 0 , 1 , " " , "-" , "-" , "-" , -9.9
189 , "PCCS1 044 G250.26-21.31 " ,, 97.78583 , -41.94944 , 250.261 , -21.306 , "667.3+/-156.8" , "668+/-471.3" , "264.6+/-64.5" , "-" , 2.1 , "Not available" , 0 , 2 , " " , "-" , "-" , "-" , -9.9
190 , "PCCS1 044 G206.76-01.84 " ,, 98.39542 , 4.65 , 206.756 , -1.838 , "8333.4+/-545.9" , "4.2e+4+/-6188.8" , "3.1e+4+/-1255.1" , "-" , 2.1 , "Not available" , 0 , 2 , "PLCKERC044 G206.71-01.96" , "-" , "-" , "-" , -9.9
191 , "PCCS1 044 G208.78-02.67 " ,, 98.5875 , 2.47417 , 208.778 , -2.668 , "3197.2+/-557.8" , "7437.8+/-962.6" , "5408.3+/-183.7" , "1.2e+4+/-329.3" , 2.1 , "Yes" , 0 , 2 , "PLCKERC044 G208.76-02.59" , "53.6+/-1.8" , "40.2+/-1.4" , "72.2+/-3.7" , 46.4
192 , "PCCS1 044 G232.57-13.99 " ,, 98.70042 , -23.605 , 232.56799 , -13.989 , "990.1+/-198.8" , "884.4+/-364.9" , "797.1+/-79" , "908.9+/-97.2" , 2.1 , "No" , 0 , 2 , "PLCKERC044 G232.60-14.00" , "45.6+/-0.9" , "18.4+/-2.4" , "112.8+/-4.8" , 29
193 , "PCCS1 044 G286.38-27.15 " ,, 98.97875 , -75.27917 , 286.37799 , -27.15 , "3960.1+/-118.9" , "4583.6+/-271.3" , "4606.4+/-52.9" , "5135.6+/-57" , 2.1 , "No" , 0 , 2 , "PLCKERC044 G286.36-27.15" , "32.6+/-0.4" , "30.6+/-0.4" , "25.9+/-7.2" , 31.6
194 , "PCCS1 044 G201.60+01.62 " ,, 99.10375 , 10.81556 , 201.604 , 1.622 , "5344.1+/-311.4" , "8417.7+/-934.6" , "7193.9+/-188.8" , "1.0e+4+/-309.4" , 2.1 , "No" , 0 , 2 , "PLCKERC044 G201.57+01.64" , "36.1+/-1.2" , "35.2+/-1.2" , "129.5+/-51.1" , 35.7
195 , "PCCS1 044 G141.33+25.09 " ,, 99.9475 , 73.37194 , 141.326 , 25.086 , "1235.5+/-184" , "841.3+/-650.1" , "772.7+/-90.3" , "1017+/-120.7" , 2.1 , "No" , 0 , 2 , "PLCKERC044 G141.27+25.08" , "42.2+/-5.3" , "18.5+/-2.3" , "34.5+/-5.3" , 27.9
196 , "PCCS1 044 G183.28+11.58 " ,, 100.01708 , 31.52722 , 183.28 , 11.585 , "967.9+/-200.5" , "1396.6+/-560.3" , "1025.6+/-100.8" , "1700+/-152.2" , 2.1 , "No" , 0 , 0 , " " , "40.4+/-4" , "28+/-2.8" , "43.6+/-9.8" , 33.7
197 , "PCCS1 044 G203.12+02.11 " ,, 100.24875 , 9.695 , 203.117 , 2.111 , "2752.3+/-350.5" , "5095.1+/-693.2" , "4239.8+/-148.8" , "-" , 2.1 , "Not available" , 0 , 2 , "PLCKERC044 G203.15+02.11" , "-" , "-" , "-" , -9.9
198 , "PCCS1 044 G211.99-01.22 " ,, 101.34833 , 0.28167 , 211.992 , -1.216 , "3705.9+/-289.7" , "9947.9+/-1058.3" , "8166+/-188.3" , "-" , 2.1 , "Not available" , 0 , 2 , "PLCKERC044 G211.96-01.22" , "-" , "-" , "-" , -9.9
199 , "PCCS1 044 G171.10+17.94 " ,, 101.635 , 44.84417 , 171.10001 , 17.943 , "2368.7+/-229.7" , "1647.6+/-662.9" , "1963.1+/-107.7" , "1698.9+/-123.8" , 2.1 , "No" , 0 , 2 , "PLCKERC044 G171.09+17.92" , "26+/-2" , "23.3+/-1.8" , "130.4+/-27.2" , 24.6
200 , "PCCS1 044 G227.69-07.72 " ,, 102.5875 , -16.61139 , 227.686 , -7.724 , "1784.2+/-202.6" , "2024.9+/-442.1" , "1860.3+/-98.9" , "-" , 2.1 , "Not available" , 0 , 2 , "PLCKERC044 G227.69-07.73" , "-" , "-" , "-" , -9.9
201 , "PCCS1 044 G218.22-00.48 " ,, 104.84875 , -4.92028 , 218.217 , -0.477 , "1107.7+/-222.1" , "797.3+/-592.4" , "796.8+/-94.9" , "1005.1+/-132.4" , 2.1 , "No" , 0 , 0 , " " , "45.4+/-6.2" , "18.7+/-2.7" , "118+/-5.4" , 29.2
202 , "PCCS1 044 G198.50+09.56 " ,, 105.00417 , 17.12694 , 198.49899 , 9.562 , "1404.8+/-215" , "1582.6+/-738.5" , "1441.8+/-108.4" , "-" , 2.1 , "Not available" , 0 , 2 , "PLCKERC044 G198.54+09.56" , "-" , "-" , "-" , -9.9
203 , "PCCS1 044 G256.87-17.72 " ,, 105.40625 , -46.63889 , 256.871 , -17.72 , "991.5+/-140.7" , "1472.3+/-281.6" , "1193.2+/-59.8" , "2088.5+/-103.7" , 2.1 , "No" , 0 , 2 , "PLCKERC044 G256.81-17.71" , "41.2+/-2.4" , "34.9+/-2" , "171.5+/-12.2" , 37.9
204 , "PCCS1 044 G223.71-01.90 " ,, 106.10833 , -10.45861 , 223.714 , -1.901 , "2802.4+/-287" , "7646.9+/-2526.7" , "6160.8+/-287.6" , "-" , 2.1 , "Not available" , 0 , 2 , "PLCKERC044 G223.68-01.91" , "-" , "-" , "-" , -9.9
205 , "PCCS1 044 G224.46-02.24 " ,, 106.14625 , -11.27667 , 224.459 , -2.242 , "1715.4+/-287.9" , "6560.6+/-1957" , "6160.8+/-287.6" , "-" , 2.1 , "Not available" , 0 , 1 , " " , "-" , "-" , "-" , -9.9
206 , "PCCS1 044 G225.40-02.60 " ,, 106.26208 , -12.28139 , 225.405 , -2.601 , "1999.3+/-296.7" , "3587.9+/-995.2" , "5077.6+/-308.1" , "-" , 2.1 , "Not available" , 0 , 2 , "PLCKERC044 G225.40-02.61" , "-" , "-" , "-" , -9.9
207 , "PCCS1 044 G231.47-04.41 " ,, 107.46 , -18.49694 , 231.47301 , -4.414 , "3090.9+/-189.6" , "2895.3+/-559.7" , "2899.4+/-85.5" , "2635.8+/-107.2" , 2.1 , "No" , 0 , 2 , "PLCKERC044 G231.50-04.44" , "27.6+/-1.2" , "24.8+/-1.1" , "105+/-15.6" , 26.2
208 , "PCCS1 044 G166.72+23.86 " ,, 108.17792 , 50.53333 , 166.722 , 23.857 , "1000.4+/-208.2" , "1340.1+/-596.4" , "964.1+/-100.3" , "-" , 2.1 , "Not available" , 0 , 2 , " " , "-" , "-" , "-" , -9.9
209 , "PCCS1 044 G227.76-00.12 " ,, 109.63542 , -13.22278 , 227.76199 , -0.119 , "2908.7+/-240.7" , "4026+/-613.1" , "3641.4+/-95.3" , "4363.9+/-148.2" , 2.1 , "No" , 0 , 2 , "PLCKERC044 G227.76-00.12" , "33+/-1.2" , "32.1+/-1.2" , "121.6+/-50.1" , 32.6
210 , "PCCS1 044 G185.18+19.92 " ,, 109.95583 , 33.01778 , 185.185 , 19.917 , "1107.7+/-218.2" , "1164.8+/-578.3" , "811.8+/-105.6" , "1205+/-157.3" , 2.1 , "No" , 0 , 2 , "PLCKERC044 G185.03+19.87" , "42.7+/-6.1" , "25.1+/-3.6" , "173.2+/-9.7" , 32.8
211 , "PCCS1 044 G143.95+28.02 " ,, 110.46458 , 71.36806 , 143.953 , 28.016 , "3030.5+/-187.5" , "2868.2+/-392.3" , "2798.5+/-95.7" , "2912.2+/-121.3" , 2.1 , "No" , 0 , 2 , "PLCKERC044 G143.96+28.01" , "31.6+/-1.4" , "24.7+/-1.1" , "55.6+/-6.8" , 27.9
212 , "PCCS1 044 G239.43-04.89 " ,, 110.94958 , -25.75528 , 239.429 , -4.895 , "1380.4+/-210.8" , "2780.9+/-715.2" , "1982.6+/-113.1" , "-" , 2.1 , "Not available" , 0 , 2 , "PLCKERC044 G239.40-04.91" , "-" , "-" , "-" , -9.9
213 , "PCCS1 044 G217.72+07.24 " ,, 111.48042 , -0.93194 , 217.72099 , 7.237 , "3787.7+/-224.1" , "2957.9+/-671.8" , "3092.3+/-121.2" , "2715+/-151.4" , 2.1 , "No" , 0 , 2 , "PLCKERC044 G217.71+07.23" , "25.8+/-1.5" , "23.8+/-1.4" , "37.6+/-28.1" , 24.8
214 , "PCCS1 044 G233.71-00.21 " ,, 112.48417 , -18.50667 , 233.713 , -0.208 , "1313.1+/-225.5" , "1964.8+/-978.1" , "4311.1+/-126.6" , "-" , 2.1 , "Not available" , 0 , 2 , "PLCKERC044 G233.72-00.18" , "-" , "-" , "-" , -9.9
215 , "PCCS1 044 G227.77+03.12 " ,, 112.56792 , -11.69972 , 227.774 , 3.124 , "6036.3+/-235.4" , "6044.7+/-505.4" , "5602.6+/-109" , "5967.1+/-128.5" , 2.1 , "No" , 0 , 2 , "PLCKERC044 G227.76+03.11" , "29.3+/-0.7" , "27.1+/-0.6" , "5+/-11.1" , 28.2
216 , "PCCS1 044 G234.33-00.34 " ,, 112.67375 , -19.1075 , 234.326 , -0.339 , "1655+/-241.1" , "5232.4+/-794.1" , "4311.1+/-126.6" , "-" , 2.1 , "Not available" , 0 , 1 , " " , "-" , "-" , "-" , -9.9
217 , "PCCS1 044 G232.61+00.92 " ,, 112.96583 , -16.99278 , 232.606 , 0.922 , "1229.5+/-266.9" , "1390.3+/-623.1" , "1388.3+/-100.1" , "-" , 2.1 , "Not available" , 0 , 2 , "PLCKERC044 G232.60+00.94" , "-" , "-" , "-" , -9.9
218 , "PCCS1 044 G238.99-02.17 " ,, 113.36 , -24.07639 , 238.989 , -2.174 , "820.7+/-204.6" , "474.9+/-588.9" , "727.7+/-106.3" , "-" , 2.1 , "Not available" , 0 , 0 , " " , "-" , "-" , "-" , -9.9
219 , "PCCS1 044 G237.30-01.21 " ,, 113.38833 , -22.13139 , 237.298 , -1.211 , "881.4+/-206" , "886.2+/-519.8" , "1611.3+/-98.9" , "-" , 2.1 , "Not available" , 0 , 2 , "PLCKERC044 G237.29-01.21" , "-" , "-" , "-" , -9.9
220 , "PCCS1 044 G167.71+27.15 " ,, 113.52583 , 50.37528 , 167.707 , 27.147 , "935.3+/-203.2" , "1167.6+/-473" , "1265+/-95.8" , "-" , 2.1 , "Not available" , 0 , 2 , " " , "-" , "-" , "-" , -9.9
221 , "PCCS1 044 G215.89+10.80 " ,, 113.81875 , 2.31111 , 215.892 , 10.804 , "920+/-201.7" , "1265.4+/-440.1" , "1111.5+/-99.5" , "-" , 2.1 , "Not available" , 0 , 0 , " " , "-" , "-" , "-" , -9.9
222 , "PCCS1 044 G234.66+00.83 " ,, 113.92667 , -18.83306 , 234.659 , 0.831 , "2028.3+/-228.5" , "3715.3+/-689" , "4113.1+/-129.6" , "4458.6+/-234.6" , 2.1 , "No" , 0 , 2 , "PLCKERC044 G234.66+00.87" , "44.2+/-2.7" , "32.3+/-2" , "120.5+/-6.8" , 37.8
223 , "PCCS1 044 G254.62-09.66 " ,, 114.34333 , -41.30028 , 254.617 , -9.662 , "800.6+/-199" , "2144.1+/-549" , "1801.9+/-107.2" , "-" , 2.1 , "Not available" , 0 , 0 , " " , "-" , "-" , "-" , -9.9
224 , "PCCS1 044 G216.95+11.34 " ,, 114.77 , 1.63 , 216.953 , 11.337 , "971.8+/-202" , "629.7+/-441.2" , "1111.5+/-99.5" , "675.5+/-114.5" , 2.1 , "No" , 0 , 2 , " " , "27.8+/-5" , "22.6+/-4" , "76.8+/-33.6" , 25.1
225 , "PCCS1 044 G279.46-20.14 " ,, 115.84875 , -67.43778 , 279.465 , -20.141 , "1515+/-180.2" , "986.3+/-457.6" , "1005.7+/-75.2" , "945.4+/-89.7" , 2.1 , "No" , 0 , 2 , "PLCKERC044 G279.46-20.14" , "26.9+/-2.7" , "24.5+/-2.5" , "131.8+/-41.2" , 25.7
226 , "PCCS1 044 G249.20-05.06 " ,, 116.18125 , -34.3775 , 249.19901 , -5.061 , "824.9+/-205.3" , "1741+/-392.8" , "1528.2+/-74" , "-" , 2.1 , "Not available" , 0 , 2 , " " , "-" , "-" , "-" , -9.9
227 , "PCCS1 044 G209.70+16.54 " ,, 116.29792 , 10.24917 , 209.698 , 16.539 , "934.6+/-232.3" , "1228+/-540.2" , "989+/-99.9" , "1777.8+/-182.3" , 2.1 , "No" , 0 , 2 , " " , "51.6+/-6" , "27.8+/-3.3" , "36.2+/-6.4" , 37.9
228 , "PCCS1 044 G248.33-03.99 " ,, 116.78625 , -33.09528 , 248.334 , -3.987 , "932.9+/-182.7" , "59.3+/-463.2" , "1255+/-75.8" , "385+/-112.5" , 2.1 , "No" , 0 , 2 , " " , "25.6+/-7.8" , "18.7+/-5.7" , "32.2+/-37.6" , 21.9
229 , "PCCS1 044 G251.04-05.34 " ,, 117.00083 , -36.11028 , 251.043 , -5.34 , "1624.2+/-202.2" , "2453.1+/-530.5" , "2139.7+/-86.8" , "3250.4+/-172" , 2.1 , "No" , 0 , 2 , "PLCKERC044 G251.02-05.35" , "45.3+/-2.7" , "31+/-1.9" , "118+/-5.6" , 37.5
230 , "PCCS1 044 G196.61+22.67 " ,, 117.10625 , 23.98806 , 196.61099 , 22.674 , "1054.4+/-209.5" , "918.8+/-479.1" , "791.8+/-108.7" , "-" , 2.1 , "Not available" , 0 , 2 , " " , "-" , "-" , "-" , -9.9
231 , "PCCS1 044 G202.42+20.92 " ,, 117.50708 , 18.33083 , 202.418 , 20.919 , "913.3+/-199.5" , "1176.1+/-495.7" , "194+/-105.3" , "-" , 2.1 , "Not available" , 0 , 2 , "PLCKERC044 G202.37+20.83" , "-" , "-" , "-" , -9.9
232 , "PCCS1 044 G249.15-03.68 " ,, 117.58833 , -33.64389 , 249.147 , -3.684 , "796+/-197" , "1278.4+/-403.4" , "1255+/-75.8" , "-" , 2.1 , "Not available" , 0 , 2 , " " , "-" , "-" , "-" , -9.9
233 , "PCCS1 044 G208.17+18.77 " ,, 117.72833 , 12.51111 , 208.172 , 18.768 , "3763.8+/-214" , "3966.7+/-511.5" , "3586.8+/-108.8" , "4505.2+/-144.4" , 2.1 , "No" , 0 , 2 , "PLCKERC044 G208.16+18.73" , "31.7+/-1.1" , "30.6+/-1.1" , "160.2+/-37.3" , 31.1
234 , "PCCS1 044 G197.65+22.97 " ,, 117.78208 , 23.19639 , 197.653 , 22.971 , "1014.6+/-206.6" , "1164+/-494" , "791.8+/-108.7" , "-" , 2.1 , "Not available" , 0 , 2 , " " , "-" , "-" , "-" , -9.9
235 , "PCCS1 044 G243.17+00.44 " ,, 118.16542 , -26.40083 , 243.168 , 0.44 , "1.1e+4+/-190.8" , "1.3e+4+/-533.6" , "1.2e+4+/-109.8" , "1.4e+4+/-114.7" , 2.1 , "No" , 0 , 2 , "PLCKERC044 G243.17+00.42" , "32.5+/-0.3" , "30.3+/-0.3" , "118.5+/-4.9" , 31.4
236 , "PCCS1 044 G170.60+30.20 " ,, 118.7875 , 48.36278 , 170.60001 , 30.203 , "1035.1+/-206" , "1264.6+/-631.7" , "699.7+/-100.5" , "-" , 2.1 , "Not available" , 0 , 2 , " " , "-" , "-" , "-" , -9.9
237 , "PCCS1 044 G211.28+19.04 " ,, 119.25375 , 9.96167 , 211.283 , 19.044 , "1569.7+/-227.1" , "1138.6+/-549.7" , "860+/-105.8" , "1151.3+/-123.6" , 2.1 , "No" , 0 , 2 , "PLCKERC044 G211.27+19.03" , "28.5+/-3.2" , "21.5+/-2.4" , "37.5+/-15.3" , 24.8
238 , "PCCS1 044 G229.04+13.16 " ,, 122.06083 , -7.84833 , 229.036 , 13.162 , "2272.5+/-185.5" , "2172.9+/-424.2" , "1969.3+/-92.6" , "2392.4+/-124.3" , 2.1 , "No" , 0 , 2 , "PLCKERC044 G229.06+13.16" , "30.7+/-1.7" , "28+/-1.6" , "160.8+/-23.4" , 29.3
239 , "PCCS1 044 G179.64+31.46 " ,, 122.25667 , 40.89306 , 179.644 , 31.463 , "840.9+/-183.2" , "1089.3+/-488.3" , "1082.3+/-103.8" , "-" , 2.1 , "Not available" , 0 , 2 , " " , "-" , "-" , "-" , -9.9
240 , "PCCS1 044 G220.75+18.52 " ,, 122.83458 , 1.72444 , 220.746 , 18.519 , "1101.8+/-200.5" , "612.9+/-539.5" , "758.2+/-98.5" , "1057.1+/-142.5" , 2.1 , "No" , 0 , 2 , " " , "53.8+/-3.3" , "22+/-3.6" , "13.8+/-6" , 34.4
241 , "PCCS1 044 G253.64-00.25 " ,, 124.02625 , -35.61944 , 253.638 , -0.248 , "5945.2+/-245.1" , "1.2e+4+/-1630.5" , "9502.4+/-216.8" , "1.9e+4+/-435.4" , 2.1 , "Yes" , 0 , 2 , "PLCKERC044 G253.65-00.21" , "49.3+/-1.4" , "39.1+/-1.1" , "162.5+/-3.9" , 43.9
242 , "PCCS1 044 G244.36+06.05 " ,, 124.12667 , -24.41722 , 244.35899 , 6.053 , "1099.5+/-184.9" , "1616.3+/-449.1" , "1546.3+/-73" , "-" , 2.1 , "Not available" , 0 , 2 , " " , "-" , "-" , "-" , -9.9
243 , "PCCS1 044 G178.23+33.37 " ,, 124.52792 , 42.37333 , 178.23 , 33.373 , "1548+/-201" , "2021.2+/-481.9" , "1677+/-100.1" , "2430.8+/-178.9" , 2.1 , "No" , 0 , 2 , "PLCKERC044 G178.25+33.41" , "45.3+/-3.7" , "29.4+/-2.5" , "108.1+/-6.8" , 36.5
244 , "PCCS1 044 G254.68+00.21 " ,, 125.21625 , -36.2225 , 254.679 , 0.209 , "4276.5+/-222.2" , "7473.8+/-1330.4" , "9502.4+/-216.8" , "-" , 2.1 , "Not available" , 0 , 2 , "PLCKERC044 G254.70+00.21" , "-" , "-" , "-" , -9.9
245 , "PCCS1 044 G260.63-03.29 " ,, 125.89125 , -43.10722 , 260.634 , -3.29 , "3439.2+/-275.7" , "8389.1+/-848.3" , "6860.9+/-162.1" , "1.3e+4+/-263.8" , 2.1 , "Yes" , 0 , 2 , "PLCKERC044 G260.65-03.22" , "45.6+/-1.2" , "42.2+/-1.1" , "172.9+/-11.3" , 43.9
246 , "PCCS1 044 G182.20+34.19 " ,, 126.24375 , 39.2275 , 182.20399 , 34.194 , "1313+/-211.5" , "858.3+/-495.3" , "262.6+/-97.4" , "-" , 2.1 , "Not available" , 0 , 2 , "PLCKERC044 G182.14+34.15" , "-" , "-" , "-" , -9.9
247 , "PCCS1 044 G221.18+22.36 " ,, 126.41875 , 3.17556 , 221.17999 , 22.361 , "1121.4+/-183.1" , "1622.3+/-542" , "1089.6+/-95.8" , "1998.1+/-185.6" , 2.1 , "No" , 0 , 2 , " " , "43.8+/-4.7" , "34.7+/-3.8" , "147.1+/-16" , 39
248 , "PCCS1 044 G256.57+00.66 " ,, 127.03542 , -37.50444 , 256.565 , 0.661 , "1387.3+/-288.8" , "811.2+/-880.5" , "828.4+/-110" , "-" , 2.1 , "Not available" , 0 , 1 , " " , "-" , "-" , "-" , -9.9
249 , "PCCS1 044 G200.04+31.89 " ,, 127.73708 , 24.17528 , 200.037 , 31.891 , "2248.3+/-216.9" , "2314.2+/-455.4" , "1988.4+/-95.1" , "2297+/-130.4" , 2.1 , "No" , 0 , 2 , "PLCKERC044 G200.06+31.89" , "32.6+/-2" , "26.3+/-1.6" , "108.5+/-10.8" , 29.3
250 , "PCCS1 044 G243.60+12.25 " ,, 129.19625 , -20.30111 , 243.604 , 12.246 , "1163.5+/-188.2" , "1430.2+/-461.1" , "851.4+/-82.9" , "1382+/-120.5" , 2.1 , "No" , 0 , 2 , "PLCKERC044 G243.53+12.26" , "36.6+/-3.5" , "28.2+/-2.7" , "42+/-13.6" , 32.1
251 , "PCCS1 044 G212.98+30.14 " ,, 130.205 , 13.195 , 212.983 , 30.14 , "1159.5+/-192.3" , "1620.1+/-518.2" , "1412.2+/-92.9" , "-" , 2.1 , "Not available" , 0 , 2 , "PLCKERC044 G213.00+30.10" , "-" , "-" , "-" , -9.9
252 , "PCCS1 044 G143.52+34.43 " ,, 130.36375 , 70.90722 , 143.52499 , 34.426 , "3457.5+/-199.8" , "2950.9+/-309.4" , "2908.2+/-90.3" , "2939.2+/-98.2" , 2.1 , "No" , 0 , 2 , "PLCKERC044 G143.55+34.41" , "26.5+/-0.9" , "25.4+/-0.9" , "163.9+/-33.8" , 25.9
253 , "PCCS1 044 G261.48+00.95 " ,, 131.15875 , -41.25528 , 261.478 , 0.946 , "5276+/-423.1" , "7296.1+/-1071.5" , "6198.1+/-227" , "-" , 2.1 , "Not available" , 0 , 2 , "PLCKERC044 G261.44+00.94" , "-" , "-" , "-" , -9.9
