_id , pccs1f143_name , other_name, RA , Dec , LII , BII , Detection pipeline flux density +/- err (mJy) , Aperture photometry flux density +/- err (mJy) , PSF fit flux density +/- err (mJy) , Gaussian fit flux density +/- err (mJy) , PositionError (arcmin) , Extended , Cirrus flag , External validation , ERCSC source name , Gaussian fit semimajor axis +/- err (arcmin) , Gaussian fit semiminor axis +/- err (arcmin) , Gaussian fit orientation +/- err (degrees) , Gaussian fit effective FWHM (arcmin)
4390 , "PCCS1 143 G032.47+00.20 " ,, 282.47167 , -0.31417 , 32.47557 , 0.2016 , "1056+/-152.5" , "1358.2+/-923.8" , "648.1+/-359" , "1749.8+/-334.3" , 0.7 , "No" , 54 , 2 , " " , "14.3+/-0.7" , "5.8+/-1.4" , "104.4+/-0.000" , 9.1
4391 , "PCCS1 143 G030.16-01.14 " ,, 282.61875 , -2.98639 , 30.16404 , -1.14764 , "794.6+/-124.2" , "766.7+/-1438.1" , "1084.8+/-280.4" , "536.3+/-421.8" , 0.7 , "No" , 35 , 2 , " " , "8+/-6.7" , "5.7+/-4.7" , "89.5+/-0.000" , 6.7
4392 , "PCCS1 143 G032.80+00.18 " ,, 282.63375 , -0.02861 , 32.80352 , 0.18741 , "4577.1+/-155.5" , "6208.6+/-1832" , "5337.3+/-465.9" , "7320.4+/-768.2" , 0.7 , "No" , 60 , 2 , "PLCKERC143 G032.79+00.18" , "11.4+/-1.4" , "8.5+/-1.1" , "20.6+/-0.000" , 9.9
4393 , "PCCS1 143 G032.60-00.01 " ,, 282.72833 , -0.29611 , 32.60865 , -0.01866 , "1116.4+/-164" , "726.2+/-1779.8" , "1714.5+/-440" , "-" , 0.7 , "Not available" , 57 , 2 , " " , "-" , "-" , "-" , -9.9
4394 , "PCCS1 143 G032.97+00.03 " ,, 282.84333 , 0.05306 , 32.972 , 0.03851 , "1048.2+/-176.9" , "316.9+/-2339.3" , "3066.7+/-529.3" , "2272.7+/-864.3" , 0.7 , "No" , 66 , 2 , " " , "14+/-4.4" , "5.7+/-2.6" , "88.3+/-0.000" , 9
4395 , "PCCS1 143 G033.35+00.18 " ,, 282.885 , 0.46278 , 33.35565 , 0.18836 , "1030.7+/-170.6" , "1698.2+/-4252.4" , "-" , "-" , 0.7 , "Not available" , 74 , 0 , " " , "-" , "-" , "-" , -9.9
4396 , "PCCS1 143 G034.10+00.46 " ,, 282.97583 , 1.2575 , 34.10443 , 0.46982 , "952.2+/-145.5" , "52.5+/-3173.2" , "-" , "-" , 0.7 , "Not available" , 61 , 2 , " " , "-" , "-" , "-" , -9.9
4397 , "PCCS1 143 G033.12-00.09 " ,, 283.03208 , 0.125 , 33.122 , -0.09658 , "2259.5+/-174.4" , "5360.8+/-3022.6" , "6143.3+/-655.9" , "-" , 0.7 , "Not available" , 68 , 2 , " " , "-" , "-" , "-" , -9.9
4398 , "PCCS1 143 G033.44+00.00 " ,, 283.08458 , 0.45667 , 33.44132 , 0.00767 , "2854.1+/-183.6" , "9704.5+/-2123.1" , "8661.2+/-624.6" , "4.2e+4+/-2285.7" , 0.7 , "Yes" , 73 , 2 , " " , "26.5+/-2.5" , "12.3+/-1" , "91.9+/-0.000" , 18.1
4399 , "PCCS1 143 G078.58+19.94 " ,, 283.11167 , 48.92639 , 78.58862 , 19.94846 , "245.3+/-29.2" , "111.5+/-103.4" , "109.4+/-24.5" , "-" , 0.7 , "Not available" , 9 , 2 , " " , "-" , "-" , "-" , -9.9
4400 , "PCCS1 143 G033.62+00.00 " ,, 283.17625 , 0.62083 , 33.6291 , 0.00105 , "1269.9+/-161.2" , "6416.3+/-2037.5" , "6062.8+/-613.4" , "1.8e+4+/-1247.9" , 0.7 , "Yes" , 70 , 2 , " " , "22.3+/-1.8" , "9.1+/-0.9" , "95.4+/-0.000" , 14.2
4401 , "PCCS1 143 G033.01-00.33 " ,, 283.19458 , -0.08278 , 33.011 , -0.33622 , "740.5+/-144.8" , "266.9+/-3623.9" , "-" , "-" , 0.7 , "Not available" , 67 , 0 , " " , "-" , "-" , "-" , -9.9
4402 , "PCCS1 143 G033.90+00.10 " ,, 283.20792 , 0.91806 , 33.90806 , 0.10836 , "2178.3+/-167" , "5141.7+/-3046.1" , "3327.1+/-1520.5" , "-" , 0.7 , "Not available" , 68 , 2 , " " , "-" , "-" , "-" , -9.9
4403 , "PCCS1 143 G032.86-00.44 " ,, 283.22167 , -0.25806 , 32.86726 , -0.44015 , "692.6+/-131" , "1121.5+/-2850.7" , "346.6+/-681.3" , "3249+/-2496.9" , 0.7 , "Yes" , 62 , 2 , " " , "26.6+/-8.3" , "10.7+/-11.9" , "172.5+/-0.000" , 16.9
4404 , "PCCS1 143 G037.62+01.92 " ,, 283.28167 , 5.05111 , 37.62155 , 1.92607 , "632.8+/-108.3" , "1602.8+/-902.7" , "1401.6+/-185.6" , "2447.6+/-402.7" , 0.7 , "Yes" , 17 , 0 , " " , "12.7+/-2.7" , "10.3+/-2.2" , "117.3+/-0.000" , 11.4
4405 , "PCCS1 143 G034.43+00.26 " ,, 283.30875 , 1.45694 , 34.43354 , 0.26458 , "4877.5+/-178.5" , "4917.5+/-6390.3" , "6121.9+/-2030.9" , "-" , 0.7 , "Not available" , 64 , 2 , " " , "-" , "-" , "-" , -9.9
4406 , "PCCS1 143 G034.25+00.14 " ,, 283.32917 , 1.24361 , 34.25318 , 0.14902 , "2.1e+4+/-253.9" , "3.2e+4+/-3223.9" , "3.2e+4+/-813" , "4.4e+4+/-1252.4" , 0.7 , "No" , 67 , 2 , "PLCKERC143 G034.25+00.14" , "10.8+/-0.4" , "8.1+/-0.3" , "115.7+/-0.000" , 9.4
4407 , "PCCS1 143 G034.06+00.03 " ,, 283.34708 , 1.02417 , 34.06589 , 0.03312 , "3118.9+/-196.8" , "6159.2+/-2746.7" , "6119.6+/-1839.8" , "8884.4+/-1303.2" , 0.7 , "Yes" , 73 , 1 , " " , "18.6+/-0.5" , "7.6+/-1.4" , "114.5+/-0.000" , 11.9
4408 , "PCCS1 143 G063.17+13.97 " ,, 283.39833 , 33.03333 , 63.17491 , 13.97812 , "306+/-38" , "139+/-123.2" , "195.1+/-27.4" , "185.9+/-29.8" , 0.7 , "No" , 2 , 2 , " " , "6.3+/-1.1" , "5.4+/-0.9" , "0.1+/-0.000" , 5.9
4409 , "PCCS1 143 G033.81-00.18 " ,, 283.42833 , 0.70472 , 33.81886 , -0.18509 , "1307.4+/-163" , "68.4+/-4255.9" , "-" , "-" , 0.7 , "Not available" , 73 , 1 , " " , "-" , "-" , "-" , -9.9
4410 , "PCCS1 143 G035.00+00.35 " ,, 283.49042 , 2.0075 , 35.00645 , 0.35395 , "1771.8+/-181.7" , "2967.8+/-2776.3" , "5539+/-659.2" , "2.2e+4+/-2444.1" , 0.7 , "Yes" , 62 , 2 , " " , "24.7+/-4.6" , "11.5+/-1.9" , "85.1+/-0.000" , 16.9
4411 , "PCCS1 143 G034.43+00.02 " ,, 283.5225 , 1.34944 , 34.4354 , 0.0251 , "2380.7+/-245.3" , "1667.8+/-4226.5" , "4125.1+/-1834.4" , "-" , 0.7 , "Not available" , 72 , 0 , " " , "-" , "-" , "-" , -9.9
4412 , "PCCS1 143 G037.41+01.53 " ,, 283.53292 , 4.69139 , 37.41505 , 1.53961 , "1517.8+/-130.6" , "2571.4+/-594.9" , "2297.6+/-165.4" , "5694.8+/-353.2" , 0.7 , "Yes" , 29 , 2 , " " , "16.9+/-1.4" , "9.9+/-0.8" , "49.7+/-0.000" , 13
4413 , "PCCS1 143 G034.20-00.17 " ,, 283.59792 , 1.05111 , 34.20446 , -0.17797 , "1053.2+/-200.6" , "4531.7+/-3406.5" , "93.7+/-1652.9" , "2440.6+/-1573.6" , 0.7 , "No" , 73 , 0 , " " , "16.4+/-12.7" , "6.8+/-5" , "17.5+/-0.000" , 10.5
4414 , "PCCS1 143 G034.00-00.32 " ,, 283.63833 , 0.80639 , 34.00488 , -0.3254 , "1014.4+/-164.3" , "421.2+/-3388.7" , "-" , "-" , 0.7 , "Not available" , 71 , 0 , " " , "-" , "-" , "-" , -9.9
4415 , "PCCS1 143 G034.70+00.02 " ,, 283.65125 , 1.59083 , 34.70882 , 0.02087 , "1433.6+/-225.5" , "5532.7+/-2206.9" , "5400.2+/-500.4" , "-" , 0.7 , "Not available" , 72 , 1 , " " , "-" , "-" , "-" , -9.9
4416 , "PCCS1 143 G040.40+02.89 " ,, 283.6875 , 7.96611 , 40.40373 , 2.89196 , "492.8+/-97.9" , "1371.5+/-532.8" , "-" , "198.5+/-126.8" , 0.7 , "No" , 28 , 1 , " " , "10.1+/-1.1" , "4.1+/-3.1" , "176.9+/-0.000" , 6.5
4417 , "PCCS1 143 G034.94+00.01 " ,, 283.76042 , 1.80139 , 34.94618 , 0.01987 , "1176.1+/-228.9" , "3517.3+/-2491.7" , "3471.9+/-517.7" , "-" , 0.7 , "Not available" , 68 , 2 , " " , "-" , "-" , "-" , -9.9
4418 , "PCCS1 143 G035.41+00.16 " ,, 283.84625 , 2.28972 , 35.41981 , 0.16628 , "1218+/-172.4" , "4286+/-3056.2" , "4380.4+/-715.1" , "-" , 0.7 , "Not available" , 60 , 2 , " " , "-" , "-" , "-" , -9.9
4419 , "PCCS1 143 G036.45+00.65 " ,, 283.88542 , 3.43639 , 36.4581 , 0.65471 , "1095.6+/-173" , "2135+/-1214" , "2184.7+/-258.2" , "3976.5+/-663.1" , 0.7 , "Yes" , 36 , 1 , " " , "19+/-4" , "8.2+/-1.7" , "64.1+/-0.000" , 12.5
4420 , "PCCS1 143 G035.84+00.25 " ,, 283.96333 , 2.705 , 35.84263 , 0.25152 , "858.4+/-157.2" , "2941.2+/-1097.7" , "352.5+/-816.9" , "904+/-351.6" , 0.7 , "No" , 51 , 2 , " " , "11.6+/-1" , "4.7+/-2.2" , "123.2+/-0.000" , 7.4
4421 , "PCCS1 143 G040.48+02.55 " ,, 284.02583 , 7.88528 , 40.48406 , 2.55683 , "6479+/-101.7" , "1.2e+4+/-1206.7" , "1.1e+4+/-308.6" , "1.8e+4+/-570.4" , 0.7 , "No" , 30 , 2 , "PLCKERC143 G040.50+02.56" , "11.8+/-0.4" , "9.3+/-0.4" , "62.1+/-0.000" , 10.5
4422 , "PCCS1 143 G035.59-00.01 " ,, 284.08708 , 2.36306 , 35.59477 , -0.01434 , "2925.9+/-176.9" , "9700.2+/-2843.7" , "9219.4+/-585.1" , "3.3e+4+/-2609.7" , 0.7 , "Yes" , 61 , 2 , " " , "20.4+/-2.3" , "13+/-1.6" , "38.8+/-0.000" , 16.3
4423 , "PCCS1 143 G036.91+00.49 " ,, 284.23375 , 3.77167 , 36.9151 , 0.49828 , "816.5+/-156.5" , "584.4+/-1067.9" , "319.8+/-248.1" , "463.6+/-337" , 0.7 , "No" , 50 , 0 , " " , "9.5+/-7.4" , "5+/-3.8" , "101+/-0.000" , 6.9
4424 , "PCCS1 143 G034.73-00.63 " ,, 284.24458 , 1.32056 , 34.73902 , -0.63047 , "2621.5+/-181.7" , "7514.4+/-1847.4" , "6159.2+/-375.2" , "1.8e+4+/-1189.7" , 0.7 , "Yes" , 75 , 1 , " " , "20.7+/-1.9" , "9+/-0.8" , "8.9+/-0.000" , 13.7
4425 , "PCCS1 143 G035.04-00.48 " ,, 284.25208 , 1.66111 , 35.04548 , -0.48154 , "3174.1+/-176.7" , "2959.7+/-1310.5" , "2083.9+/-506.7" , "2215.8+/-327.9" , 0.7 , "No" , 73 , 2 , " " , "6+/-0.9" , "5.7+/-0.9" , "125.7+/-0.000" , 5.9
4426 , "PCCS1 143 G039.80+01.94 " ,, 284.2625 , 7.00889 , 39.80982 , 1.94912 , "851+/-104.9" , "2366+/-515.8" , "1916.4+/-154.3" , "3627.1+/-325.6" , 0.7 , "Yes" , 30 , 2 , " " , "15.8+/-1.9" , "10.3+/-1.3" , "131.6+/-0.000" , 12.8
4427 , "PCCS1 143 G037.39+00.69 " ,, 284.27333 , 4.28833 , 37.39282 , 0.69862 , "839.7+/-143.1" , "1788.9+/-1980.5" , "1788+/-414.4" , "-" , 0.7 , "Not available" , 52 , 2 , " " , "-" , "-" , "-" , -9.9
4428 , "PCCS1 143 G035.48-00.31 " ,, 284.30917 , 2.12972 , 35.48844 , -0.31836 , "1355.6+/-192.4" , "5059.7+/-3279.6" , "3229.2+/-913.3" , "1.1e+4+/-3044.3" , 0.7 , "Yes" , 58 , 2 , " " , "26.8+/-3.3" , "10.8+/-4.3" , "179.2+/-0.000" , 17
4429 , "PCCS1 143 G035.82-00.20 " ,, 284.36083 , 2.47833 , 35.82214 , -0.20507 , "978.8+/-187.1" , "2414.9+/-2926" , "1316.6+/-856.7" , "641.9+/-836" , 0.7 , "No" , 53 , 0 , " " , "11+/-1" , "4.5+/-7" , "89.2+/-0.000" , 7
4430 , "PCCS1 143 G039.67+01.75 " ,, 284.38042 , 6.80111 , 39.67796 , 1.75015 , "871.6+/-103.6" , "1757+/-400.7" , "1278.2+/-115.8" , "3065.2+/-268.4" , 0.7 , "Yes" , 26 , 1 , " " , "20.8+/-1.3" , "8.5+/-1" , "170.9+/-0.000" , 13.3
4431 , "PCCS1 143 G035.15-00.76 " ,, 284.55417 , 1.63444 , 35.15978 , -0.76254 , "6177.7+/-215.3" , "1.1e+4+/-1210.8" , "9704.5+/-373.6" , "1.5e+4+/-548.4" , 0.7 , "No" , 68 , 2 , "PLCKERC143 G035.14-00.75" , "12.6+/-0.5" , "8.3+/-0.4" , "78.6+/-0.000" , 10.2
4432 , "PCCS1 143 G010.88-12.59 " ,, 284.57375 , -25.18194 , 10.88414 , -12.59862 , "348.2+/-43.9" , "421.1+/-136.4" , "313+/-37.2" , "990.4+/-86.9" , 0.7 , "Yes" , 0 , 1 , "PLCKERC143 G010.88-12.59" , "20.9+/-2.3" , "8.6+/-1" , "43.6+/-0.000" , 13.4
4433 , "PCCS1 143 G036.45-00.15 " ,, 284.6025 , 3.06722 , 36.45645 , -0.15096 , "1405.3+/-172.7" , "4324.4+/-1713.2" , "4500.8+/-453.9" , "-" , 0.7 , "Not available" , 51 , 2 , " " , "-" , "-" , "-" , -9.9
4434 , "PCCS1 143 G036.62-00.08 " ,, 284.61667 , 3.24417 , 36.62024 , -0.08297 , "972.8+/-185.1" , "2078.6+/-1478.6" , "3067.8+/-347.1" , "-" , 0.7 , "Not available" , 49 , 1 , " " , "-" , "-" , "-" , -9.9
4435 , "PCCS1 143 G034.56-01.19 " ,, 284.6725 , 0.91083 , 34.56991 , -1.19803 , "827.9+/-135.9" , "1583.8+/-937" , "2373+/-342.5" , "6560.3+/-589.8" , 0.7 , "Yes" , 53 , 0 , " " , "22.1+/-2.5" , "9+/-1.1" , "32.2+/-0.000" , 14.1
4436 , "PCCS1 143 G035.29-00.91 " ,, 284.74667 , 1.68417 , 35.29181 , -0.91078 , "1018.6+/-190.7" , "1245.2+/-2778.3" , "1958.1+/-619" , "1200.7+/-1019.2" , 0.7 , "No" , 63 , 1 , " " , "14.8+/-1.4" , "6+/-6.4" , "13.9+/-0.000" , 9.4
4437 , "PCCS1 143 G010.96-12.74 " ,, 284.76042 , -25.17222 , 10.96432 , -12.74859 , "280.8+/-46.7" , "316.9+/-140.9" , "291.8+/-35.8" , "1011.4+/-106.1" , 0.7 , "Yes" , 0 , 1 , " " , "23.4+/-1.1" , "9.4+/-1.3" , "40.1+/-0.000" , 14.8
4438 , "PCCS1 143 G034.85-01.19 " ,, 284.8 , 1.16389 , 34.85315 , -1.19594 , "774.8+/-163.9" , "977+/-1100" , "859.7+/-270.1" , "1254.1+/-384.6" , 0.7 , "No" , 56 , 1 , " " , "13.3+/-3" , "5.5+/-2" , "164.4+/-0.000" , 8.5
4439 , "PCCS1 143 G040.10+01.49 " ,, 284.80458 , 7.06194 , 40.10235 , 1.49441 , "1550.2+/-80.7" , "3549.6+/-398.5" , "3091.8+/-130.9" , "7638.9+/-225.6" , 0.7 , "Yes" , 31 , 2 , " " , "16.8+/-0.7" , "10.6+/-0.4" , "49.9+/-0.000" , 13.3
4440 , "PCCS1 143 G038.79+00.79 " ,, 284.82542 , 5.57806 , 38.79159 , 0.79846 , "926.1+/-136.9" , "1192.5+/-585.3" , "713.3+/-189.8" , "746.3+/-172.8" , 0.7 , "No" , 40 , 1 , " " , "7.4+/-1.8" , "5.5+/-1.4" , "109.4+/-0.000" , 6.4
4441 , "PCCS1 143 G037.65+00.13 " ,, 284.90125 , 4.26556 , 37.65853 , 0.13151 , "2136.4+/-218.2" , "5119.7+/-3154.1" , "3508.2+/-649.6" , "5264.7+/-1444.7" , 0.7 , "No" , 65 , 2 , " " , "12.1+/-3.9" , "8.5+/-2.8" , "80.9+/-0.000" , 10.1
4442 , "PCCS1 143 G034.77-01.38 " ,, 284.93042 , 1.005 , 34.77127 , -1.38435 , "2012.7+/-144.4" , "1872.2+/-1161.9" , "2405.2+/-384.8" , "5059+/-597.5" , 0.7 , "Yes" , 46 , 2 , " " , "18.1+/-1.3" , "7.3+/-1.1" , "61.2+/-0.000" , 11.5
4443 , "PCCS1 143 G037.40-00.05 " ,, 284.94917 , 3.95333 , 37.40269 , -0.05386 , "1473.8+/-220.6" , "4816.9+/-2428.1" , "3838.6+/-517.7" , "5855.4+/-1181.2" , 0.7 , "Yes" , 61 , 2 , " " , "15.1+/-3.7" , "8.2+/-2" , "79.7+/-0.000" , 11.2
4444 , "PCCS1 143 G041.44+01.98 " ,, 284.98667 , 8.48194 , 41.4489 , 1.98157 , "413.1+/-80.4" , "228.3+/-350.6" , "400.8+/-84.3" , "1105.4+/-188.3" , 0.7 , "Yes" , 13 , 1 , " " , "20+/-2.7" , "8.2+/-1.8" , "133.9+/-0.000" , 12.8
4445 , "PCCS1 143 G036.62-00.56 " ,, 285.0475 , 3.03222 , 36.6283 , -0.5624 , "745.4+/-119.7" , "2080.5+/-2168.9" , "1027.4+/-504.5" , "-" , 0.7 , "Not available" , 47 , 1 , " " , "-" , "-" , "-" , -9.9
4446 , "PCCS1 143 G037.55-00.10 " ,, 285.06708 , 4.06278 , 37.55367 , -0.10836 , "1657.6+/-219.7" , "3538.3+/-2243.4" , "3374.4+/-581.8" , "7465.4+/-1095.5" , 0.7 , "Yes" , 61 , 2 , " " , "17.2+/-1.9" , "7+/-1.3" , "67.6+/-0.000" , 11
4447 , "PCCS1 143 G036.87-00.46 " ,, 285.075 , 3.29361 , 36.87324 , -0.46712 , "604.7+/-113.8" , "321.2+/-3206.4" , "271.1+/-667" , "973.6+/-1238" , 0.7 , "No" , 50 , 2 , " " , "15.1+/-4.1" , "6.1+/-9.7" , "119.4+/-0.000" , 9.6
4448 , "PCCS1 143 G359.86-17.63 " ,, 285.19333 , -36.93861 , 359.86251 , -17.63774 , "531.4+/-59.9" , "2198.1+/-713.5" , "1621+/-551.9" , "3728+/-367.7" , 0.7 , "No" , 38 , 1 , " " , "17+/-0.2" , "6.8+/-0.9" , "15.6+/-0.000" , 10.8
4449 , "PCCS1 143 G037.23-00.41 " ,, 285.19583 , 3.64389 , 37.23994 , -0.41415 , "737.9+/-156.7" , "2974.4+/-4179" , "3592.6+/-664.2" , "-" , 0.7 , "Not available" , 56 , 1 , " " , "-" , "-" , "-" , -9.9
4450 , "PCCS1 143 G035.08-01.57 " ,, 285.2425 , 1.195 , 35.08298 , -1.57502 , "2038+/-159.1" , "7823.6+/-2265.9" , "5791.3+/-1017.6" , "1.6e+4+/-1311.8" , 0.7 , "Yes" , 49 , 2 , " " , "20.2+/-1.5" , "8.3+/-0.9" , "34.4+/-0.000" , 12.9
4451 , "PCCS1 143 G037.75-00.22 " ,, 285.26083 , 4.19083 , 37.75616 , -0.22181 , "3082.6+/-178.5" , "5546.4+/-2381.8" , "6286.4+/-669.4" , "1.5e+4+/-1246.9" , 0.7 , "Yes" , 70 , 2 , " " , "19.2+/-1.3" , "7.8+/-0.9" , "36.8+/-0.000" , 12.2
4452 , "PCCS1 143 G035.19-01.73 " ,, 285.43708 , 1.22611 , 35.19942 , -1.73399 , "1.4e+4+/-126.7" , "2.1e+4+/-2553" , "1.8e+4+/-598.6" , "3.2e+4+/-1179.1" , 0.7 , "Yes" , 43 , 2 , "PLCKERC143 G035.20-01.75" , "15+/-0.7" , "8.4+/-0.4" , "52+/-0.000" , 11.2
4453 , "PCCS1 143 G359.93-17.82 " ,, 285.45 , -36.93833 , 359.9399 , -17.82931 , "5200.9+/-63.1" , "1.1e+4+/-1131.4" , "8978+/-263.4" , "1.7e+4+/-589" , 0.7 , "Yes" , 37 , 2 , "PLCKERC143 G359.93-17.83" , "13.9+/-0.6" , "9.3+/-0.4" , "164.5+/-0.000" , 11.4
4454 , "PCCS1 143 G037.85-00.40 " ,, 285.46917 , 4.19472 , 37.85452 , -0.40471 , "5606.1+/-168.8" , "1.3e+4+/-4529.5" , "1.1e+4+/-892.5" , "2.9e+4+/-3289.8" , 0.7 , "Yes" , 66 , 2 , "PLCKERC143 G037.87-00.38" , "19.1+/-3" , "11.3+/-1.9" , "22+/-0.000" , 14.7
4455 , "PCCS1 143 G035.37-01.79 " ,, 285.5725 , 1.34944 , 35.37141 , -1.79819 , "2449.8+/-130.9" , "7060.7+/-1270.2" , "4007.5+/-1117.4" , "7700.6+/-579.9" , 0.7 , "No" , 45 , 1 , " " , "16.9+/-0.9" , "6.9+/-0.7" , "74.2+/-0.000" , 10.8
4456 , "PCCS1 143 G038.18-00.37 " ,, 285.59375 , 4.50694 , 38.18899 , -0.3723 , "1046.2+/-196.1" , "-" , "2172.7+/-995.7" , "-" , 0.7 , "Not available" , 69 , 0 , " " , "-" , "-" , "-" , -9.9
4457 , "PCCS1 143 G037.88-00.58 " ,, 285.64208 , 4.13444 , 37.88004 , -0.58542 , "996.6+/-142.9" , "4649.7+/-3910.9" , "2099.7+/-1237.5" , "1466.9+/-1296.5" , 0.7 , "No" , 61 , 1 , " " , "13+/-0.7" , "5.2+/-5.6" , "0.2+/-0.000" , 8.2
4458 , "PCCS1 143 G040.42+00.68 " ,, 285.68167 , 6.97833 , 40.42612 , 0.68192 , "1074+/-101.9" , "2092.4+/-489.7" , "2084.9+/-116.2" , "9187.7+/-466.6" , 0.7 , "Yes" , 30 , 2 , " " , "21.3+/-1.5" , "13.6+/-1.1" , "128.6+/-0.000" , 17
4459 , "PCCS1 143 G038.84-00.13 " ,, 285.68292 , 5.20361 , 38.84919 , -0.13213 , "832.3+/-167.8" , "-" , "2100.9+/-575.9" , "7516.1+/-1938.8" , 0.7 , "Yes" , 55 , 2 , " " , "23.5+/-2.3" , "9.4+/-3.4" , "95.3+/-0.000" , 14.9
4460 , "PCCS1 143 G359.84-18.07 " ,, 285.69875 , -37.11278 , 359.84283 , -18.07681 , "559+/-68.2" , "2514.7+/-839.4" , "1289.1+/-492.3" , "2167.9+/-395.2" , 0.7 , "No" , 36 , 2 , " " , "16.7+/-0.7" , "6.8+/-1.6" , "177.6+/-0.000" , 10.7
4461 , "PCCS1 143 G035.82-01.75 " ,, 285.73833 , 1.77167 , 35.82281 , -1.75269 , "586.8+/-119.2" , "1417.5+/-681.5" , "720.8+/-176.7" , "-" , 0.7 , "Not available" , 38 , 1 , " " , "-" , "-" , "-" , -9.9
4462 , "PCCS1 143 G327.73-26.05 " ,, 285.74583 , -67.83167 , 327.73285 , -26.05219 , "381+/-44.8" , "98.9+/-187.9" , "247.8+/-45.2" , "408.3+/-86" , 0.7 , "No" , 2 , 1 , " " , "15.5+/-1.7" , "6.3+/-1.6" , "33.7+/-0.000" , 9.9
4463 , "PCCS1 143 G063.03+11.74 " ,, 285.75125 , 31.99167 , 63.03265 , 11.74149 , "282.9+/-34.5" , "243.7+/-145.6" , "203.4+/-37.7" , "245.4+/-52.2" , 0.7 , "No" , 12 , 2 , "PLCKERC143 G063.02+11.74" , "11.4+/-2.6" , "6+/-1.4" , "82.2+/-0.000" , 8.3
4464 , "PCCS1 143 G359.76-18.17 " ,, 285.78167 , -37.22 , 359.76184 , -18.17662 , "578.9+/-60.1" , "1697.7+/-939.6" , "1160.6+/-270.6" , "2305.3+/-455.6" , 0.7 , "Yes" , 40 , 2 , " " , "17.1+/-2.6" , "7+/-1.7" , "178.1+/-0.000" , 11
4465 , "PCCS1 143 G039.27-00.04 " ,, 285.805 , 5.62139 , 39.27602 , -0.04862 , "2640.1+/-211.1" , "6365.6+/-3767.3" , "4941.3+/-654.2" , "7423.6+/-1938.1" , 0.7 , "No" , 46 , 2 , " " , "12.4+/-3.9" , "9.2+/-2.9" , "4.4+/-0.000" , 10.7
4466 , "PCCS1 143 G347.61-22.05 " ,, 285.82292 , -49.265 , 347.6125 , -22.05776 , "171.1+/-35.8" , "264.8+/-149.4" , "202.8+/-31.7" , "-" , 0.7 , "Not available" , 0 , 0 , " " , "-" , "-" , "-" , -9.9
4467 , "PCCS1 143 G038.90-00.43 " ,, 285.97667 , 5.12056 , 38.90918 , -0.4301 , "1667.7+/-146.9" , "5135.8+/-3989.7" , "5830.1+/-778.8" , "1.5e+4+/-2856.9" , 0.7 , "Yes" , 50 , 2 , " " , "16.1+/-4.5" , "12.2+/-3.6" , "61.5+/-0.000" , 14
4468 , "PCCS1 143 G359.78-18.35 " ,, 285.995 , -37.2625 , 359.78298 , -18.3507 , "920.1+/-65.2" , "2755+/-574.2" , "2312.9+/-173.2" , "1.1e+4+/-830.6" , 0.7 , "Yes" , 42 , 1 , "PLCKERC143 G359.78-18.35" , "23.6+/-2.8" , "14.1+/-1.7" , "178.5+/-0.000" , 18.2
4469 , "PCCS1 143 G359.63-18.41 " ,, 286.00125 , -37.41944 , 359.63015 , -18.41035 , "387.3+/-52.3" , "1826.1+/-697.3" , "1600.2+/-187.1" , "-" , 0.7 , "Not available" , 41 , 2 , " " , "-" , "-" , "-" , -9.9
4470 , "PCCS1 143 G030.43-04.85 " ,, 286.04542 , -4.43111 , 30.43007 , -4.85003 , "443.1+/-47.6" , "751.6+/-186.3" , "564.1+/-43.8" , "2494.8+/-175.9" , 0.7 , "Yes" , 15 , 1 , "PLCKERC143 G030.44-04.85" , "26.1+/-2.6" , "10.8+/-1" , "50.3+/-0.000" , 16.8
4471 , "PCCS1 143 G039.28-00.38 " ,, 286.11083 , 5.47667 , 39.2869 , -0.38548 , "1367.7+/-189" , "2871.2+/-4118.4" , "3736.3+/-627.4" , "1.4e+4+/-7765" , 0.7 , "Yes" , 52 , 2 , " " , "22.2+/-16.4" , "17.3+/-14.1" , "42.6+/-0.000" , 19.6
4472 , "PCCS1 143 G038.35-00.91 " ,, 286.15458 , 4.41028 , 38.35953 , -0.91345 , "1147.9+/-111.5" , "1896.1+/-1954.7" , "1184+/-388.6" , "2193.6+/-825.1" , 0.7 , "No" , 52 , 1 , " " , "13.5+/-5.8" , "7.3+/-3.2" , "7.8+/-0.000" , 10
4473 , "PCCS1 143 G042.11+00.97 " ,, 286.19833 , 8.61528 , 42.11588 , 0.97715 , "527.4+/-95.5" , "1689.1+/-701.4" , "1683.1+/-158.5" , "9585.9+/-851.8" , 0.7 , "Yes" , 29 , 1 , " " , "24.1+/-3" , "14.6+/-2" , "119+/-0.000" , 18.7
4474 , "PCCS1 143 G041.24+00.37 " ,, 286.33125 , 7.56278 , 41.24081 , 0.3774 , "1182.3+/-99.6" , "2557.4+/-1448" , "1557.2+/-440" , "7053.5+/-1194.6" , 0.7 , "Yes" , 48 , 2 , " " , "26.7+/-2.3" , "10.7+/-2.6" , "7.5+/-0.000" , 16.9
4475 , "PCCS1 143 G039.87-00.36 " ,, 286.36083 , 6.00972 , 39.87492 , -0.36181 , "988.6+/-179.7" , "2291.5+/-988.2" , "2986.6+/-291.6" , "-" , 0.7 , "Not available" , 47 , 2 , " " , "-" , "-" , "-" , -9.9
