_id , pccs1f545_name , other_name, RA , Dec , LII , BII , Detection pipeline flux density +/- err (mJy) , Aperture photometry flux density +/- err (mJy) , PSF fit flux density +/- err (mJy) , Gaussian fit flux density +/- err (mJy) , PositionError (arcmin) , Extended , Cirrus flag , External validation , ERCSC source name , Gaussian fit semimajor axis +/- err (arcmin) , Gaussian fit semiminor axis +/- err (arcmin) , Gaussian fit orientation +/- err (degrees) , Gaussian fit effective FWHM (arcmin)
9773 , "PCCS1 545 G322.93+01.38 "  ,, 230.09542 , -55.59639 , 322.93019 , 1.38248 , "2.7e+5+/-4278.5" , "3.4e+5+/-3.9e+4" , "3.2e+5+/-1.1e+4" , "5.0e+5+/-2.1e+4" , 0.5 , "Yes" , 35 , 2 , "PLCKERC545 G322.93+01.38" , "8.8+/-0.4" , "6.1+/-0.3" , "62.2+/-0.000" , 7.3
9774 , "PCCS1 545 G334.80+19.06 "  ,, 230.1 , -34.43167 , 334.80876 , 19.06024 , "2600.6+/-365.7" , "8835.8+/-2066.3" , "7646.5+/-1117.3" , "2.0e+4+/-2445.5" , 0.5 , "Yes" , 22 , 1 , " " , "14.5+/-2.1" , "6.6+/-0.9" , "104.1+/-0.000" , 9.8
9775 , "PCCS1 545 G337.82+23.00 "  ,, 230.1275 , -29.58667 , 337.82688 , 23.00254 , "3556.6+/-420.1" , "1.5e+4+/-9008.6" , "1.7e+4+/-2872" , "4.5e+4+/-7978.2" , 0.5 , "Yes" , 17 , 1 , " " , "16.5+/-2.2" , "6.7+/-1.5" , "4.3+/-0.000" , 10.5
9776 , "PCCS1 545 G322.48+00.63 "  ,, 230.15417 , -56.46583 , 322.48922 , 0.63235 , "6.3e+4+/-2542.5" , "1.1e+5+/-2.3e+4" , "8.9e+4+/-1.9e+4" , "4.3e+5+/-2.4e+4" , 0.5 , "Yes" , 45 , 2 , " " , "21+/-0.6" , "8.4+/-0.6" , "108.6+/-0.000" , 13.3
9777 , "PCCS1 545 G338.32+23.58 "  ,, 230.16458 , -28.84833 , 338.32746 , 23.58127 , "3069.3+/-314.6" , "2743.8+/-1551.1" , "3632.4+/-663.5" , "3506.4+/-1038.6" , 0.5 , "No" , 11 , 1 , " " , "10.7+/-0.8" , "4.3+/-1.5" , "158.8+/-0.000" , 6.8
9778 , "PCCS1 545 G314.08-12.30 "  ,, 230.24 , -71.85694 , 314.08842 , -12.30411 , "1624.1+/-125.1" , "3235.9+/-929.9" , "3109.6+/-317.7" , "-" , 0.5 , "Not available" , 5 , 2 , "PLCKERC545 G314.06-12.28" , "-" , "-" , "-" , -9.9
9779 , "PCCS1 545 G337.43+22.30 "  ,, 230.26167 , -30.36222 , 337.43767 , 22.30551 , "2525.6+/-273.8" , "6177+/-1619.8" , "5811+/-547.2" , "1.1e+4+/-1390.4" , 0.5 , "Yes" , 15 , 2 , "PLCKERC545 G337.46+22.30" , "10.5+/-1.4" , "6.8+/-0.9" , "125.6+/-0.000" , 8.5
9780 , "PCCS1 545 G321.74-00.66 "  ,, 230.29083 , -57.96 , 321.7444 , -0.66508 , "2.6e+4+/-2935.8" , "1.0e+5+/-2.5e+4" , "1.1e+5+/-1.1e+4" , "4.3e+5+/-3.4e+4" , 0.5 , "Yes" , 32 , 1 , " " , "19+/-1.9" , "8.6+/-0.9" , "133.3+/-0.000" , 12.8
9781 , "PCCS1 545 G334.87+18.85 "  ,, 230.30583 , -34.56639 , 334.87447 , 18.85284 , "3913.1+/-444" , "6920.4+/-4016.9" , "7352.6+/-971.7" , "2.9e+4+/-3947.5" , 0.5 , "Yes" , 23 , 1 , " " , "17.3+/-1.5" , "7+/-1.2" , "164.1+/-0.000" , 11
9782 , "PCCS1 545 G322.91+01.12 "  ,, 230.3225 , -55.82028 , 322.91688 , 1.12503 , "3.8e+4+/-1908.8" , "3.6e+4+/-1.0e+4" , "2.4e+4+/-1.6e+4" , "-" , 0.5 , "Not available" , 40 , 2 , " " , "-" , "-" , "-" , -9.9
9783 , "PCCS1 545 G323.04+01.31 "  ,, 230.32333 , -55.58833 , 323.04305 , 1.31968 , "4.2e+4+/-1638" , "8.5e+4+/-1.9e+4" , "1.6e+5+/-1.8e+4" , "-" , 0.5 , "Not available" , 37 , 1 , " " , "-" , "-" , "-" , -9.9
9784 , "PCCS1 545 G097.13+47.66 "  ,, 230.40667 , 61.24833 , 97.13132 , 47.66187 , "352.5+/-70.7" , "189.9+/-126.5" , "225.7+/-45.5" , "295.9+/-57.5" , 0.5 , "No" , 3 , 0 , " " , "10.7+/-0.4" , "4.3+/-1" , "88.1+/-0.000" , 6.8
9785 , "PCCS1 545 G322.40+00.22 "  ,, 230.42708 , -56.85083 , 322.40713 , 0.22758 , "3.3e+4+/-3340.5" , "5.6e+4+/-3.1e+4" , "5.7e+4+/-1.2e+4" , "2.9e+5+/-3.4e+4" , 0.5 , "Yes" , 43 , 2 , " " , "19.3+/-1.2" , "7.8+/-1.2" , "89.1+/-0.000" , 12.3
9786 , "PCCS1 545 G335.74+19.85 "  ,, 230.42708 , -33.275 , 335.74792 , 19.85226 , "3821+/-520.4" , "6912.2+/-2872.1" , "6437.1+/-1070.7" , "1.5e+4+/-2337.7" , 0.5 , "Yes" , 26 , 1 , " " , "15.6+/-1.3" , "6.4+/-1.3" , "129.9+/-0.000" , 10
9787 , "PCCS1 545 G322.80+00.79 "  ,, 230.47708 , -56.16111 , 322.80482 , 0.79183 , "2.5e+4+/-2270.3" , "4.9e+4+/-3.6e+4" , "3.4e+4+/-1.1e+4" , "3.6e+4+/-1.5e+4" , 0.5 , "No" , 42 , 1 , " " , "7.1+/-3.1" , "4.1+/-1.8" , "132.3+/-0.000" , 5.4
9788 , "PCCS1 545 G008.12+47.93 "  ,, 230.48417 , 5.07111 , 8.12512 , 47.93963 , "1511.7+/-114.5" , "1509.8+/-223.1" , "1242.1+/-85.3" , "1173.2+/-128.4" , 0.5 , "No" , 1 , 2 , "PLCKERC545 G008.12+47.93" , "5.8+/-0.7" , "4.1+/-0.5" , "77.9+/-0.000" , 4.9
9789 , "PCCS1 545 G323.71+02.16 "  ,, 230.50583 , -54.51972 , 323.71107 , 2.16064 , "7411.4+/-934.2" , "1.7e+4+/-1.1e+4" , "1.5e+4+/-2824.9" , "2.2e+4+/-6583.8" , 0.5 , "No" , 13 , 0 , " " , "8.2+/-2.6" , "6+/-1.9" , "13+/-0.000" , 7
9790 , "PCCS1 545 G344.60+30.27 "  ,, 230.56125 , -20.135 , 344.60338 , 30.27541 , "962.5+/-135.7" , "2140.4+/-981.4" , "1878.5+/-219.1" , "3794.1+/-789.9" , 0.5 , "Yes" , 1 , 2 , "PLCKERC545 G344.59+30.27" , "10.7+/-2.6" , "8.2+/-2" , "45.3+/-0.000" , 9.4
9791 , "PCCS1 545 G334.48+17.96 "  ,, 230.56167 , -35.50556 , 334.48925 , 17.9626 , "4123.1+/-359.1" , "1.3e+4+/-1.3e+4" , "2.2e+4+/-3487.7" , "9.4e+4+/-1.7e+4" , 0.5 , "Yes" , 16 , 1 , " " , "21.8+/-1.5" , "8.8+/-2.2" , "18+/-0.000" , 13.8
9792 , "PCCS1 545 G336.28+20.33 "  ,, 230.57792 , -32.58722 , 336.28181 , 20.33971 , "2563.3+/-285.9" , "4303+/-6180.5" , "5798.7+/-1822.2" , "7326.7+/-3376.9" , 0.5 , "No" , 21 , 1 , " " , "6.5+/-3.2" , "6.5+/-3.2" , "3.3+/-0.000" , 6.5
9793 , "PCCS1 545 G334.55+17.87 "  ,, 230.68833 , -35.54028 , 334.5572 , 17.87506 , "5243.4+/-435.1" , "1.4e+4+/-1.1e+4" , "1.3e+4+/-3808.7" , "1.2e+4+/-6943.3" , 0.5 , "Yes" , 15 , 2 , " " , "13.2+/-1.1" , "5.4+/-3.8" , "21.4+/-0.000" , 8.4
9794 , "PCCS1 545 G323.76+02.03 "  ,, 230.7 , -54.60167 , 323.76075 , 2.03038 , "6870.8+/-922.1" , "1.1e+4+/-5329.5" , "1.1e+4+/-2704.7" , "1.7e+4+/-3628.5" , 0.5 , "Yes" , 13 , 0 , " " , "12.8+/-3.1" , "6.2+/-1.5" , "34.9+/-0.000" , 8.9
9795 , "PCCS1 545 G334.72+18.03 "  ,, 230.73958 , -35.31972 , 334.72654 , 18.03164 , "4340.2+/-524.4" , "1.2e+4+/-7237.1" , "1.6e+4+/-3077.8" , "-" , 0.5 , "Not available" , 18 , 2 , " " , "-" , "-" , "-" , -9.9
9796 , "PCCS1 545 G314.20-12.52 "  ,, 230.93167 , -71.97333 , 314.2045 , -12.52047 , "1086.4+/-119.9" , "2921.4+/-642.7" , "2993.6+/-267.2" , "9371.9+/-573.8" , 0.5 , "Yes" , 5 , 0 , "PLCKERC545 G314.15-12.50" , "17.6+/-0.9" , "7.1+/-0.5" , "56.1+/-0.000" , 11.2
9797 , "PCCS1 545 G336.42+19.99 "  ,, 230.95 , -32.79194 , 336.42596 , 19.99082 , "3337.3+/-435.7" , "1.1e+4+/-5315.5" , "1.3e+4+/-1990.5" , "3.6e+4+/-5165.7" , 0.5 , "Yes" , 24 , 1 , "PLCKERC545 G336.40+19.97" , "16.8+/-1.3" , "6.8+/-1.2" , "44.5+/-0.000" , 10.7
9798 , "PCCS1 545 G322.66+00.05 "  ,, 230.99083 , -56.85833 , 322.66108 , 0.05286 , "4.5e+4+/-4976.3" , "7.2e+4+/-6.2e+4" , "6.9e+4+/-1.2e+4" , "1.8e+5+/-4.2e+4" , 0.5 , "Yes" , 46 , 1 , " " , "16.9+/-1.4" , "6.8+/-2.1" , "12.3+/-0.000" , 10.7
9799 , "PCCS1 545 G319.07-05.43 "  ,, 231.05792 , -63.41444 , 319.07275 , -5.43758 , "3988.5+/-453.2" , "9939.3+/-3292.6" , "9375.7+/-1177.8" , "2.4e+4+/-3338.4" , 0.5 , "Yes" , 14 , 2 , " " , "13+/-2" , "7.3+/-1.2" , "104.4+/-0.000" , 9.8
9800 , "PCCS1 545 G334.48+17.18 "  ,, 231.10917 , -36.14 , 334.48842 , 17.18837 , "3230.3+/-225.2" , "8087.5+/-2040.5" , "8390.1+/-521.9" , "2.8e+4+/-2459.1" , 0.5 , "Yes" , 9 , 2 , "PLCKERC545 G334.47+17.17" , "17.1+/-1.8" , "8.2+/-0.9" , "135.7+/-0.000" , 11.9
9801 , "PCCS1 545 G319.30-05.15 "  ,, 231.13958 , -63.05528 , 319.3031 , -5.15857 , "3693.8+/-413.4" , "2155.7+/-4377.1" , "3680+/-1536.1" , "-" , 0.5 , "Not available" , 14 , 1 , " " , "-" , "-" , "-" , -9.9
9802 , "PCCS1 545 G077.26+53.98 "  ,, 231.16375 , 47.27083 , 77.26916 , 53.98255 , "392.6+/-82.1" , "257.6+/-251.3" , "359.5+/-66.2" , "520.3+/-158" , 0.5 , "Yes" , 1 , 0 , " " , "10.3+/-3.3" , "4.9+/-1.6" , "3.9+/-0.000" , 7.1
9803 , "PCCS1 545 G105.10+42.70 "  ,, 231.18792 , 68.72972 , 105.10516 , 42.70265 , "464.5+/-55.6" , "276.8+/-122.4" , "239.4+/-52.4" , "-" , 0.5 , "Not available" , 3 , 2 , " " , "-" , "-" , "-" , -9.9
9804 , "PCCS1 545 G321.71-01.57 "  ,, 231.195 , -58.73528 , 321.7179 , -1.57355 , "1.0e+4+/-1429.6" , "2.1e+4+/-2.6e+4" , "3.3e+4+/-5287.1" , "1.6e+5+/-3.3e+4" , 0.5 , "Yes" , 20 , 1 , " " , "22.1+/-2.9" , "9+/-2.6" , "83.5+/-0.000" , 14.1
9805 , "PCCS1 545 G323.47+01.06 "  ,, 231.21083 , -55.56306 , 323.47702 , 1.06654 , "2.3e+4+/-2112.1" , "3.1e+4+/-1.6e+4" , "2.7e+4+/-7827" , "8.2e+4+/-1.2e+4" , 0.5 , "Yes" , 38 , 1 , " " , "15.5+/-1.5" , "6.3+/-1.2" , "42.6+/-0.000" , 9.9
9806 , "PCCS1 545 G322.05-01.09 "  ,, 231.23333 , -58.14889 , 322.05869 , -1.09585 , "1.8e+4+/-1354.7" , "5.1e+4+/-1.4e+4" , "5.1e+4+/-6263" , "1.3e+5+/-1.4e+4" , 0.5 , "Yes" , 29 , 1 , " " , "9.8+/-1.3" , "9.8+/-1.3" , "64.4+/-0.000" , 9.8
9807 , "PCCS1 545 G336.63+19.79 "  ,, 231.27167 , -32.83778 , 336.63028 , 19.79545 , "1.2e+4+/-597.9" , "3.0e+4+/-5643.4" , "2.4e+4+/-2059.5" , "3.6e+4+/-4842.4" , 0.5 , "Yes" , 24 , 2 , "PLCKERC545 G336.60+19.79" , "13.2+/-2" , "6.7+/-1" , "65.9+/-0.000" , 9.4
9808 , "PCCS1 545 G321.58-01.87 "  ,, 231.30625 , -59.05639 , 321.5882 , -1.87296 , "2.1e+4+/-1209.6" , "3.7e+4+/-1.9e+4" , "3.6e+4+/-4805.6" , "9.2e+4+/-1.4e+4" , 0.5 , "Yes" , 18 , 2 , " " , "10.9+/-1.9" , "8.5+/-1.5" , "77.1+/-0.000" , 9.6
9809 , "PCCS1 545 G323.71+01.30 "  ,, 231.33792 , -55.23417 , 323.7189 , 1.30058 , "1.7e+4+/-1828.5" , "3.1e+4+/-1.1e+4" , "2.8e+4+/-4223.3" , "2.2e+4+/-5439.9" , 0.5 , "No" , 28 , 1 , " " , "6.9+/-1.7" , "4.6+/-1.2" , "23.3+/-0.000" , 5.6
9810 , "PCCS1 545 G322.55-00.47 "  ,, 231.36708 , -57.36 , 322.55472 , -0.47828 , "2.7e+4+/-2072.9" , "5.6e+4+/-2.8e+4" , "6.4e+4+/-6878.3" , "1.7e+5+/-2.4e+4" , 0.5 , "Yes" , 40 , 1 , " " , "17+/-2.2" , "7+/-1.2" , "142+/-0.000" , 10.9
9811 , "PCCS1 545 G337.43+20.62 "  ,, 231.41542 , -31.72056 , 337.43749 , 20.62556 , "2230.3+/-221.5" , "4327.5+/-997.4" , "2695.4+/-634.3" , "4812.6+/-816.9" , 0.5 , "No" , 16 , 2 , " " , "11+/-1.7" , "4.5+/-0.8" , "4.6+/-0.000" , 7
9812 , "PCCS1 545 G323.61+01.06 "  ,, 231.42125 , -55.48694 , 323.61819 , 1.06397 , "2.0e+4+/-2007.4" , "3.2e+4+/-3.2e+4" , "2.1e+4+/-8819.7" , "-" , 0.5 , "Not available" , 39 , 1 , " " , "-" , "-" , "-" , -9.9
9813 , "PCCS1 545 G322.51-00.59 "  ,, 231.42958 , -57.48056 , 322.51579 , -0.59717 , "1.6e+4+/-2062.5" , "5.3e+4+/-3.5e+4" , "8.3e+4+/-7425" , "-" , 0.5 , "Not available" , 36 , 1 , " " , "-" , "-" , "-" , -9.9
9814 , "PCCS1 545 G085.03+51.76 "  ,, 231.44375 , 52.44444 , 85.03045 , 51.76996 , "493.8+/-82.7" , "556.6+/-120.3" , "409.9+/-46.1" , "-" , 0.5 , "Not available" , 7 , 2 , " " , "-" , "-" , "-" , -9.9
9815 , "PCCS1 545 G321.86-01.58 "  ,, 231.44417 , -58.66583 , 321.86416 , -1.58733 , "1.5e+4+/-1430.1" , "3.3e+4+/-1.7e+4" , "3.8e+4+/-5370.1" , "2.0e+5+/-2.2e+4" , 0.5 , "Yes" , 20 , 1 , " " , "19.4+/-2.3" , "7.8+/-1.1" , "64.8+/-0.000" , 12.3
9816 , "PCCS1 545 G320.50-03.62 "  ,, 231.46458 , -61.11611 , 320.5095 , -3.62991 , "6934.7+/-918.6" , "1.6e+4+/-7120.1" , "1.9e+4+/-4062.1" , "2.1e+4+/-4114.4" , 0.5 , "Yes" , 13 , 1 , " " , "11.1+/-0.4" , "4.5+/-1.1" , "89.7+/-0.000" , 7.1
9817 , "PCCS1 545 G343.84+28.03 "  ,, 231.52333 , -22.28944 , 343.8466 , 28.03747 , "976.6+/-104.7" , "1264.1+/-456.5" , "1400.9+/-108.1" , "1.1e+4+/-1391.4" , 0.5 , "Yes" , 1 , 2 , " " , "27.2+/-6" , "13.9+/-2.7" , "117.9+/-0.000" , 19.5
9818 , "PCCS1 545 G067.83+55.30 "  ,, 231.53583 , 41.66694 , 67.83808 , 55.30259 , "515.6+/-102.8" , "446.2+/-123.5" , "436.2+/-55.3" , "-" , 0.5 , "Not available" , 3 , 2 , " " , "-" , "-" , "-" , -9.9
9819 , "PCCS1 545 G326.76+05.60 "  ,, 231.55375 , -49.97083 , 326.76186 , 5.60161 , "6046.1+/-421.6" , "8873.1+/-7064.9" , "1.2e+4+/-1271.6" , "4.0e+4+/-5710.5" , 0.5 , "Yes" , 9 , 1 , " " , "15.7+/-1.9" , "6.4+/-1.1" , "47.9+/-0.000" , 10
9820 , "PCCS1 545 G320.59-03.66 "  ,, 231.65333 , -61.09417 , 320.59758 , -3.66257 , "7772.5+/-847.5" , "3.5e+4+/-1.5e+4" , "4.6e+4+/-3248.2" , "1.7e+5+/-1.8e+4" , 0.5 , "Yes" , 12 , 1 , " " , "17.1+/-2.4" , "9.9+/-1.4" , "100+/-0.000" , 13
9821 , "PCCS1 545 G336.29+18.79 "  ,, 231.66417 , -33.83278 , 336.29077 , 18.79788 , "5753.2+/-504.9" , "1.8e+4+/-5072.1" , "2.1e+4+/-1801.1" , "9.4e+4+/-6926.5" , 0.5 , "Yes" , 16 , 1 , "PLCKERC545 G336.29+18.80" , "16.2+/-1.6" , "10.4+/-1.1" , "171.8+/-0.000" , 13
9822 , "PCCS1 545 G065.89+55.42 "  ,, 231.67458 , 40.55833 , 65.89008 , 55.42022 , "662.6+/-95.4" , "1093.3+/-175" , "926.2+/-51.8" , "1386.1+/-105.4" , 0.5 , "Yes" , 2 , 2 , "PLCKERC545 G065.88+55.41" , "9.1+/-0.7" , "6.1+/-0.5" , "92.7+/-0.000" , 7.4
9823 , "PCCS1 545 G323.19+00.14 "  ,, 231.70375 , -56.48833 , 323.19232 , 0.14406 , "7.9e+4+/-4185" , "1.7e+5+/-2.9e+4" , "1.8e+5+/-1.4e+4" , "7.2e+5+/-2.9e+4" , 0.5 , "Yes" , 52 , 2 , " " , "19.3+/-1.1" , "9.1+/-0.5" , "96.4+/-0.000" , 13.3
9824 , "PCCS1 545 G321.96-01.68 "  ,, 231.70542 , -58.69028 , 321.96358 , -1.6832 , "1.5e+4+/-1301.1" , "2.6e+4+/-2.5e+4" , "3.4e+4+/-6018.8" , "5.2e+4+/-1.6e+4" , 0.5 , "Yes" , 21 , 1 , " " , "14.1+/-1.1" , "5.7+/-2.1" , "36.3+/-0.000" , 9
9825 , "PCCS1 545 G323.48+00.54 "  ,, 231.74167 , -55.99278 , 323.48638 , 0.5434 , "2.2e+4+/-2560.8" , "6.4e+4+/-4.6e+4" , "6.1e+4+/-1.9e+4" , "4.5e+5+/-5.9e+4" , 0.5 , "Yes" , 47 , 1 , " " , "23.2+/-4.7" , "9.5+/-1.7" , "0.3+/-0.000" , 14.9
9826 , "PCCS1 545 G326.84+05.49 "  ,, 231.75667 , -50.01083 , 326.84786 , 5.49539 , "1.2e+4+/-506.6" , "1.8e+4+/-3042.3" , "1.7e+4+/-1172.9" , "4.9e+4+/-2748.8" , 0.5 , "Yes" , 8 , 1 , "PLCKERC545 G326.85+05.49" , "17.7+/-0.9" , "7.2+/-0.5" , "54.5+/-0.000" , 11.3
9827 , "PCCS1 545 G320.71-03.59 "  ,, 231.77625 , -60.97778 , 320.71216 , -3.59946 , "8857.1+/-977.1" , "3.9e+4+/-1.1e+4" , "4.7e+4+/-3044.1" , "1.6e+5+/-1.1e+4" , 0.5 , "Yes" , 12 , 1 , "PLCKERC545 G320.66-03.64" , "13.7+/-1.3" , "11+/-1" , "116.4+/-0.000" , 12.3
9828 , "PCCS1 545 G319.92-04.76 "  ,, 231.77958 , -62.38306 , 319.92377 , -4.764 , "8399.8+/-621.2" , "8945.2+/-3311.7" , "7301.2+/-861.7" , "-" , 0.5 , "Not available" , 9 , 2 , " " , "-" , "-" , "-" , -9.9
9829 , "PCCS1 545 G322.40-01.11 "  ,, 231.79833 , -57.97 , 322.40669 , -1.11332 , "1.0e+4+/-1353.1" , "1.4e+4+/-1.1e+4" , "1.5e+4+/-7234.7" , "4.7e+4+/-9630" , 0.5 , "Yes" , 32 , 0 , " " , "15.6+/-1.2" , "6.3+/-1.6" , "4.1+/-0.000" , 9.9
9830 , "PCCS1 545 G336.64+19.01 "  ,, 231.84167 , -33.46167 , 336.64876 , 19.01011 , "4861.6+/-521" , "9132.5+/-6346" , "7357.7+/-2450.3" , "1.1e+4+/-4041.1" , 0.5 , "Yes" , 17 , 2 , " " , "15+/-2.1" , "6.1+/-2.7" , "34.2+/-0.000" , 9.6
9831 , "PCCS1 545 G336.34+18.61 "  ,, 231.84542 , -33.94417 , 336.34967 , 18.61924 , "3679.9+/-523.3" , "1.1e+4+/-3025.2" , "9104.9+/-1993.3" , "5.0e+4+/-3493.4" , 0.5 , "Yes" , 15 , 1 , " " , "21.3+/-0.7" , "8.6+/-0.8" , "19.1+/-0.000" , 13.5
9832 , "PCCS1 545 G314.55-12.53 "  ,, 231.86417 , -71.79528 , 314.55264 , -12.53853 , "1508.5+/-140.2" , "2554.4+/-420.6" , "2799.5+/-205.7" , "-" , 0.5 , "Not available" , 6 , 1 , "PLCKERC545 G314.52-12.53" , "-" , "-" , "-" , -9.9
9833 , "PCCS1 545 G323.66+00.63 "  ,, 231.91542 , -55.81694 , 323.66567 , 0.63445 , "3.0e+4+/-2273.9" , "3.9e+4+/-4.4e+4" , "3.1e+4+/-1.6e+4" , "-" , 0.5 , "Not available" , 41 , 2 , " " , "-" , "-" , "-" , -9.9
9834 , "PCCS1 545 G338.55+21.27 "  ,, 231.93667 , -30.57639 , 338.55259 , 21.27671 , "4393+/-383.5" , "1.0e+4+/-3741.8" , "9101.4+/-919.1" , "2.2e+4+/-4565.9" , 0.5 , "Yes" , 13 , 2 , "PLCKERC545 G338.57+21.29" , "16.2+/-3.2" , "6.7+/-1.7" , "122.9+/-0.000" , 10.4
9835 , "PCCS1 545 G323.56+00.46 "  ,, 231.94083 , -56.01722 , 323.56499 , 0.46079 , "2.1e+4+/-2401.4" , "5.2e+4+/-5.0e+4" , "6.5e+4+/-1.8e+4" , "5.6e+5+/-9.6e+4" , 0.5 , "Yes" , 46 , 1 , " " , "24.5+/-8.1" , "10+/-2.3" , "178+/-0.000" , 15.7
9836 , "PCCS1 545 G052.27+55.84 "  ,, 231.96042 , 32.87528 , 52.27195 , 55.84962 , "540.8+/-103.8" , "309.5+/-162.7" , "412+/-58.1" , "-" , 0.5 , "Not available" , 0 , 0 , " " , "-" , "-" , "-" , -9.9
9837 , "PCCS1 545 G100.57+44.97 "  ,, 231.99417 , 64.76194 , 100.57284 , 44.97506 , "487.8+/-83.6" , "420.9+/-236.4" , "461+/-82.5" , "1463.7+/-188.3" , 0.5 , "Yes" , 2 , 2 , " " , "18.4+/-1.1" , "7.5+/-1.2" , "174.7+/-0.000" , 11.7
9838 , "PCCS1 545 G081.53+52.35 "  ,, 232.02333 , 50.24889 , 81.53852 , 52.35632 , "349.1+/-70.9" , "254.1+/-173.7" , "259.5+/-44.7" , "-" , 0.5 , "Not available" , 2 , 0 , " " , "-" , "-" , "-" , -9.9
9839 , "PCCS1 545 G106.78+41.19 "  ,, 232.06792 , 70.66806 , 106.78618 , 41.19014 , "324.2+/-64.8" , "150.8+/-144.7" , "113.4+/-47.3" , "-" , 0.5 , "Not available" , 3 , 0 , " " , "-" , "-" , "-" , -9.9
9840 , "PCCS1 545 G323.43+00.09 "  ,, 232.12167 , -56.39556 , 323.43548 , 0.0913 , "6.8e+4+/-4294.9" , "8.9e+4+/-3.8e+4" , "8.7e+4+/-1.5e+4" , "2.3e+5+/-3.5e+4" , 0.5 , "Yes" , 47 , 2 , " " , "15+/-1" , "6.1+/-1.2" , "33.6+/-0.000" , 9.6
9841 , "PCCS1 545 G119.51+30.67 "  ,, 232.20417 , 85.36611 , 119.51803 , 30.67029 , "1333.4+/-172.9" , "4635.5+/-1254.4" , "5104.9+/-317.8" , "2.0e+4+/-1420.4" , 0.5 , "Yes" , 5 , 2 , "PLCKERC545 G119.48+30.67" , "13.9+/-1.3" , "11.5+/-1.1" , "19+/-0.000" , 12.6
9842 , "PCCS1 545 G336.79+18.63 "  ,, 232.24708 , -33.68056 , 336.79839 , 18.63346 , "5323.6+/-551.1" , "1.0e+4+/-3656.1" , "9159.5+/-1337.6" , "1.7e+4+/-3210.2" , 0.5 , "Yes" , 13 , 2 , " " , "9.2+/-1.9" , "5.9+/-1.2" , "158.5+/-0.000" , 7.3
9843 , "PCCS1 545 G322.16-01.88 "  ,, 232.25083 , -58.74333 , 322.1681 , -1.8863 , "7629.9+/-1066.7" , "359.9+/-3703.3" , "965.3+/-4674.5" , "-" , 0.5 , "Not available" , 20 , 0 , " " , "-" , "-" , "-" , -9.9
9844 , "PCCS1 545 G342.49+25.39 "  ,, 232.31167 , -25.10111 , 342.49881 , 25.39593 , "1349.6+/-182.4" , "2813+/-664.8" , "3053.5+/-248" , "1.1e+4+/-752.9" , 0.5 , "Yes" , 6 , 1 , " " , "20.5+/-0.8" , "8.3+/-0.7" , "94.6+/-0.000" , 13
9845 , "PCCS1 545 G323.44-00.07 "  ,, 232.31417 , -56.52917 , 323.44799 , -0.079 , "1.4e+5+/-5045.6" , "8.7e+4+/-6.4e+4" , "1.3e+5+/-1.5e+4" , "-" , 0.5 , "Not available" , 46 , 2 , " " , "-" , "-" , "-" , -9.9
9846 , "PCCS1 545 G340.51+23.01 "  ,, 232.37458 , -28.09472 , 340.51019 , 23.01354 , "6178.5+/-602.6" , "1.4e+4+/-3821.6" , "1.3e+4+/-1909" , "8.0e+4+/-4692.8" , 0.5 , "Yes" , 9 , 1 , "PLCKERC545 G340.52+23.02" , "25.3+/-1.1" , "10.3+/-0.9" , "93.5+/-0.000" , 16.1
9847 , "PCCS1 545 G320.97-03.76 "  ,, 232.40792 , -60.96944 , 320.97052 , -3.76543 , "5480.1+/-665.9" , "1.1e+4+/-4976.9" , "1.6e+4+/-2350.5" , "1.3e+5+/-7569.1" , 0.5 , "Yes" , 11 , 1 , " " , "26.5+/-1.1" , "10.7+/-0.8" , "58.6+/-0.000" , 16.9
9848 , "PCCS1 545 G020.05+50.39 "  ,, 232.49208 , 12.995 , 20.05801 , 50.39031 , "798.7+/-106.2" , "859.1+/-124.7" , "744+/-64.9" , "825.7+/-62.3" , 0.5 , "No" , 1 , 2 , "PLCKERC545 G020.06+50.37" , "5.2+/-0.4" , "4.3+/-0.3" , "170.7+/-0.000" , 4.7
9849 , "PCCS1 545 G342.73+25.37 "  ,, 232.50833 , -24.98056 , 342.73618 , 25.37784 , "1649.5+/-173.6" , "2113.7+/-915.8" , "2000.8+/-298.4" , "1.2e+4+/-1069.2" , 0.5 , "Yes" , 4 , 2 , " " , "22.3+/-0.8" , "9+/-1.1" , "64.2+/-0.000" , 14.2
9850 , "PCCS1 545 G105.00+42.13 "  ,, 232.51125 , 69.04222 , 105.00548 , 42.13733 , "326.7+/-63.6" , "602.6+/-113.5" , "323.3+/-60.8" , "-" , 0.5 , "Not available" , 5 , 1 , "PLCKERC545 G104.99+42.14" , "-" , "-" , "-" , -9.9
9851 , "PCCS1 545 G323.91+00.39 "  ,, 232.53333 , -55.87472 , 323.91932 , 0.39087 , "4.7e+4+/-4088.8" , "7.0e+4+/-5.5e+4" , "5.3e+4+/-2.1e+4" , "1.7e+5+/-4.2e+4" , 0.5 , "Yes" , 38 , 2 , " " , "17.3+/-5.1" , "7.1+/-2.1" , "98.4+/-0.000" , 11.1
