_id , roxa_name , RA, Dec, Redshift , Rmag , Bjmag , Vmag , Gmag , Radio_Flux_Density , X-ray_Flux, Source_classification , aox , aro , arx , X-rayLuminosityat0.1-2.4 keV, Radio_powerat1.4 GHz, Alpha_radio, other_name, LII, BII
499 , "ROXA J133325.9+623541.78" , 203.35792 , 62.59494 , 0.62 , 19.8 , 0 , 0 , 20.1 , 8.3 , 2.4e-13 , "BL Lac" , 1.18 , 0.39 , 0.69 , "3.951e+44" , "1.366e+32" , "--" , "1RXS J133331.2+6235" , "114.75" , "53.86"
500 , "ROXA J133437.39+563147.89" , 203.65583 , 56.52997 , 0.34 , 18.3 , 0 , 0 , 18.4 , 181.3 , 6.3e-13 , "QSO RLoud flat radio sp." , 1.28 , 0.52 , 0.79 , "2.479e+44" , "7.133e+32" , 0.44 , "1RXS J133438.1+5631" , "111.15" , "59.6"
501 , "ROXA J133731.3+003528.78" , 204.38042 , 0.59133 , 0.3 , 18.3 , 0 , 0 , 19.2 , 134.7 , 4.2e-13 , "BL Lac candidate " , 1.29 , 0.56 , 0.82 , "1.202e+44" , "3.855e+32" , 0.08 , "1RXS J133730.1+0035" , "327.46" , "61.24"
502 , "ROXA J133655.49+654116.11" , 204.23125 , 65.68781 , 0.44 , 18.4 , 0 , 0 , 18.4 , 208.1 , 8.3e-13 , "QSO RLoud steep radio sp." , 1.22 , 0.48 , 0.75 , "5.776e+44" , "1.448e+33" , 0.92 , "1RXS J133657.5+6541" , "115.55" , "50.78"
503 , "ROXA J133749.6+550102.2" , 204.45667 , 55.01728 , 1.1 , 17.9 , 0 , 0 , 18.1 , 707.5 , 3.1e-13 , "QSO RLoud flat radio sp." , 1.42 , 0.64 , 0.94 , "2.045e+45" , "4.667e+34" , -0.05 , "1RXS J133750.4+5501" , "109.23" , "60.86"
504 , "ROXA J133849.39+385112.59" , 204.70583 , 38.8535 , 0.25 , 21.8 , 0 , 0 , 22 , 3359.5 , 5.6e-13 , "Radio Galaxy" , 0.93 , 0.98 , 0.98 , "1.025e+44" , "6.152e+33" , "--" , "1RXS J133849.3+3851" , "85.74" , "74.66"
505 , "ROXA J134029.69+441003.89" , 205.12375 , 44.16775 , 0.55 , 18.7 , 0 , 0 , 19.1 , 57.3 , 3.7e-12 , "BL Lac" , 0.89 , 0.45 , 0.63 , "4.390e+45" , "6.798e+32" , 0.46 , "1RXS J134029.9+4410" , "96.04" , "70.31"
506 , "ROXA J134104.5+395939.4" , 205.26875 , 39.99428 , 0.17 , 17 , 0 , 0 , 17.7 , 88.9 , 7.7e-12 , "BL Lac" , 0.77 , 0.54 , 0.62 , "6.247e+44" , "7.213e+31" , "--" , "1RXS J134104.8+3959" , "87.43" , "73.53"
507 , "ROXA J134136.19+551437.89" , 205.40083 , 55.24386 , 0.21 , 17.5 , 0 , 0 , 18.3 , 38 , 1.2e-12 , "BL Lac" , 1.26 , 0.39 , 0.69 , "1.489e+44" , "4.715e+31" , 0.09 , "1RXS J134135.9+5514" , "108.39" , "60.44"
508 , "ROXA J134243.6+050432.19" , 205.68167 , 5.07561 , 0.14 , 16.4 , 0 , 0 , 17.4 , 1601.5 , 8e-13 , "QSO RLoud flat radio sp." , 1.48 , 0.61 , 0.91 , "3.931e+43" , "7.869e+32" , 0.32 , "1RXS J134244.4+0504" , "334.19" , "64.78"
509 , "ROXA J134213.2+602142.8" , 205.555 , 60.36189 , 0.96 , 17.6 , 0 , 0 , 17.8 , 1493.9 , 2.4e-13 , "QSO RLoud steep radio sp." , 1.51 , 0.57 , 0.93 , "1.148e+45" , "7.144e+34" , 1.02 , "1RXS J134213.1+6022" , "111.82" , "55.65"
510 , "ROXA J134300.1+284407.51" , 205.75042 , 28.73542 , 0.91 , 17 , 0 , 0 , 17.2 , 252.2 , 1.1e-12 , "QSO RLoud steep radio sp." , 1.36 , 0.45 , 0.79 , "4.526e+45" , "1.038e+34" , "--" , "1RXS J134259.6+2844" , "43.95" , "78.5"
511 , "ROXA J134357.6+575442.4" , 205.99 , 57.91178 , 0.93 , 19 , 0 , 0 , 19.2 , 116.6 , 2.3e-13 , "QSO RLoud flat radio sp." , 1.31 , 0.59 , 0.86 , "1.012e+45" , "5.130e+33" , -0.16 , "1RXS J134357.9+5754" , "109.82" , "57.86"
512 , "ROXA J134523.8+412541.59" , 206.34917 , 41.42822 , 0.92 , 18.6 , 0 , 0 , 18.8 , 58.3 , 3.4e-13 , "QSO RLoud flat radio sp." , 1.3 , 0.45 , 0.78 , "1.430e+45" , "2.451e+33" , "--" , "1RXS J134524.2+4125" , "88.63" , "71.91"
513 , "ROXA J134545.3+533252.18" , 206.43875 , 53.54783 , 0.14 , 16.9 , 0 , 0 , 17.5 , 421.8 , 3e-12 , "QSO RLoud flat radio sp." , 1.21 , 0.49 , 0.75 , "1.451e+44" , "2.039e+32" , 0.53 , "1RXS J134545.1+5333" , "105.79" , "61.73"
514 , "ROXA J134617.5+622045.38" , 206.57292 , 62.34594 , 0.12 , 16.5 , 0 , 0 , 16.9 , 161.8 , 1.3e-12 , "QSO RLoud steep radio sp." , 1.43 , 0.36 , 0.73 , "4.528e+43" , "5.636e+31" , 0.72 , "1RXS J134619.1+6220" , "112.23" , "53.63"
515 , "ROXA J134740.9+581242.19" , 206.92042 , 58.21172 , 2.05 , 18.6 , 0 , 0 , 18.4 , 642.8 , 2e-13 , "QSO RLoud steep radio sp." , 1.39 , 0.56 , 0.9 , "6.136e+45" , "1.972e+35" , 0.92 , "1RXS J134742.1+5812" , "109.19" , "57.39"
516 , "ROXA J134855.99+395906.61" , 207.23333 , 39.98517 , 0.01 , 12.3 , 0 , 0 , 13.1 , 83.5 , 1.3e-13 , "Radio Galaxy" , 2.44 , 0.03 , 0.85 , "2.342e+40" , "1.505e+29" , "--" , "1RXS J134856.2+3958" , "83.75" , "72.47"
517 , "ROXA J134934.6+534117.01" , 207.39417 , 53.68806 , 0.98 , 17.4 , 0 , 0 , 17.6 , 1097 , 5.7e-13 , "QSO RLoud flat radio sp." , 1.4 , 0.59 , 0.9 , "2.825e+45" , "5.436e+34" , 0.44 , "1RXS J134936.3+5341" , "104.87" , "61.35"
518 , "ROXA J135120.8+111453.01" , 207.83667 , 11.24806 , 0.38 , 18.5 , 0 , 0 , 22.4 , 42.9 , 1.9e-12 , "BL Lac" , 0.8 , 0.56 , 0.66 , "9.620e+44" , "2.172e+32" , "--" , "1RXS J135120.9+1114" , "347.37" , "68.77"
519 , "ROXA J135305.5+044338.6" , 208.27292 , 4.72739 , 0.52 , 18.1 , 0 , 0 , 17.8 , 151.3 , 4.5e-13 , "QSO RLoud flat radio sp." , 1.39 , 0.47 , 0.8 , "4.813e+44" , "1.618e+33" , 0.39 , "1RXS J135305.9+0444" , "338.91" , "63.2"
520 , "ROXA J135335.89+263147.49" , 208.39958 , 26.52986 , 0.31 , 16.8 , 0 , 0 , 16.8 , 58.2 , 2.8e-12 , "QSO RLoud steep radio sp." , 1.27 , 0.32 , 0.66 , "8.710e+44" , "1.810e+32" , "--" , "1RXS J135336.2+2631" , "33.99" , "76.12"
521 , "ROXA J135351.49+015153.78" , 208.46458 , 1.86494 , 1.61 , 18.4 , 18.4 , 0 , 18.4 , 351.4 , 4.5e-13 , "QSO RLoud flat radio sp." , 1.28 , 0.56 , 0.85 , "7.605e+45" , "5.938e+34" , 0.36 , "1RXS J135351.4+0151" , "336.18" , "60.63"
522 , "ROXA J135326.7+401659.41" , 208.36125 , 40.28317 , 0.01 , 11.1 , 0 , 0 , 11.9 , 41.1 , 4.9e-13 , "Galaxy" , 2.4 , -0.12 , 0.74 , "5.325e+40" , "4.466e+28" , "--" , "1RXS J135327.3+4016" , "82.6" , "71.63"
523 , "ROXA J135406.79-020603.2" , 208.52833 , -2.10089 , 3.72 , 19.3 , 0 , 0 , 20.2 , 734.5 , 1e-12 , "QSO RLoud flat radio sp." , 0.9 , 0.72 , 0.86 , "1.290e+47" , "9.479e+35" , "--" , "1RXS J135407.9-0205" , "332.72" , "57.09"
524 , "ROXA J135341.7+431052.49" , 208.42375 , 43.18125 , 1.11 , 17.1 , 0 , 0 , 17.3 , 19.9 , 7.2e-13 , "QSO RLoud" , 1.4 , 0.24 , 0.67 , "4.911e+45" , "1.357e+33" , "--" , "1RXS J135341.7+4310" , "88.8" , "69.58"
525 , "ROXA J135328.0+560056.91" , 208.36667 , 56.01581 , 0.4 , 18.4 , 0 , 0 , 18.8 , 15 , 3.3e-12 , "BL Lac" , 0.97 , 0.34 , 0.57 , "1.907e+45" , "8.667e+31" , "--" , "1RXS J135328.2+5601" , "106.04" , "59.03"
526 , "ROXA J135425.2-001358.0" , 208.605 , -0.23278 , 1.51 , 16.7 , 0 , 0 , 16.8 , 28.3 , 7.9e-13 , "QSO RLoud" , 1.44 , 0.23 , 0.69 , "1.147e+46" , "4.109e+33" , "--" , "1RXS J135424.8-0013" , "334.45" , "58.72"
527 , "ROXA J135527.9+015527.51" , 208.86625 , 1.92431 , 1.73 , 0 , 19.2 , 0 , 0 , 13 , 4.3e-13 , "QSO RLoud" , 1.08 , 0.39 , 0.68 , "8.688e+45" , "2.627e+33" , "--" , "1RXS J135529.0+0155" , "336.95" , "60.49"
528 , "ROXA J135712.9-014600.58" , 209.30375 , -1.76683 , 0.55 , 19.6 , 0 , 0 , 20.2 , 15.1 , 1.2e-12 , "BL Lac" , 0.93 , 0.44 , 0.63 , "1.430e+45" , "1.799e+32" , "--" , "1RXS J135713.5-0145" , "334.27" , "57.04"
529 , "ROXA J135701.99+415107.09" , 209.25833 , 41.85197 , 0.01 , 12.2 , 0 , 0 , 12.9 , 30.8 , 1.1e-13 , "Galaxy" , 2.49 , -0.06 , 0.8 , "1.195e+40" , "3.347e+28" , "--" , "1RXS J135702.8+4151" , "84.8" , "70.08"
530 , "ROXA J135738.69+012813.58" , 209.41125 , 1.47044 , "--" , 17.8 , 0 , 0 , 18.2 , 61.4 , 3e-12 , "BL Lac" , 1.1 , 0.47 , 0.69 , "0.000" , "0.000" , -0.21 , "1RXS J135738.7+0128" , "337.44" , "59.82"
531 , "ROXA J135922.6-020010.58" , 209.84417 , -2.00294 , "--" , 20.4 , 20.7 , 0 , 20.9 , 20.5 , 1.5e-12 , "BL Lac candidate " , 0.81 , 0.54 , 0.63 , "0.000" , "0.000" , "--" , "1RXS J135923.0-0200" , "334.94" , "56.58"
532 , "ROXA J135927.1+015954.59" , 209.86292 , 1.9985 , 1.33 , 17.4 , 0 , 0 , 17.5 , 808.5 , 9.1e-13 , "QSO RLoud flat radio sp." , 1.32 , 0.6 , 0.89 , "9.624e+45" , "8.550e+34" , -0.05 , "1RXS J135927.8+0200" , "338.76" , "60.04"
533 , "ROXA J140002.99+391055.2" , 210.0125 , 39.182 , 0.8 , 18.7 , 0 , 0 , 18.7 , 143.1 , 2.1e-13 , "QSO RLoud" , 1.39 , 0.53 , 0.85 , "6.383e+44" , "4.349e+33" , "--" , "1RXS J140003.3+3910" , "77.41" , "71.31"
534 , "ROXA J140036.9-025100.5" , 210.15375 , -2.85014 , 0.03 , 12.9 , 14.6 , 0 , 13.8 , 8.3 , 4.8e-13 , "Radio Galaxy-galaxy dominated" , 1.84 , 0.03 , 0.65 , "6.837e+41" , "1.182e+29" , "--" , "1RXS J140037.3-0251" , "334.71" , "55.69"
535 , "ROXA J135953.7+591102.9" , 209.97375 , 59.18414 , 0.69 , 17.7 , 0 , 0 , 17.8 , 30.7 , 1.1e-12 , "QSO RLoud" , 1.26 , 0.33 , 0.67 , "2.297e+45" , "6.410e+32" , "--" , "1RXS J135954.0+5911" , "107.36" , "55.82"
536 , "ROXA J140136.4+135006.5" , 210.40167 , 13.83514 , 0.21 , 16.5 , 0 , 0 , 17.9 , 8.6 , 8.7e-13 , "BL Lac" , 1.42 , 0.19 , 0.61 , "1.139e+44" , "1.126e+31" , "--" , "1RXS J140137.4+1349" , "357.35" , "68.9"
537 , "ROXA J140410.49+093745.3" , 211.04375 , 9.62925 , 0.43 , 17.6 , 0 , 0 , 17.5 , 20.2 , 1e-12 , "Seyfert type 1" , 1.32 , 0.29 , 0.65 , "6.846e+44" , "1.383e+32" , "--" , "1RXS J140410.4+0937" , "350.8" , "65.49"
538 , "ROXA J140450.89+040202.11" , 211.21208 , 4.03392 , "--" , 16.3 , 0 , 0 , 16.5 , 42.4 , 4.5e-12 , "BL Lac" , 1.28 , 0.27 , 0.61 , "0.000" , "0.000" , "--" , "1RXS J140451.2+0402" , "343.32" , "61"
539 , "ROXA J140539.89+140730.61" , 211.41625 , 14.12517 , 0.21 , 17.2 , 0 , 0 , 18.6 , 35.3 , 3.7e-13 , "Radio Galaxy" , 1.46 , 0.36 , 0.74 , "4.843e+43" , "4.621e+31" , "--" , "1RXS J140539.9+1407" , "359.72" , "68.35"
540 , "ROXA J140449.5+655431.6" , 211.20625 , 65.90878 , 0.36 , 18.4 , 0 , 0 , 19 , 15.5 , 2.9e-12 , "BL Lac" , 0.98 , 0.35 , 0.58 , "1.303e+45" , "6.962e+31" , "--" , "1RXS J140450.2+6554" , "111.5" , "49.56"
541 , "ROXA J140642.7+530833.79" , 211.67792 , 53.14272 , 0.46 , 19.4 , 0 , 0 , 20.1 , 11.4 , 3.4e-13 , "BL Lac" , 1.17 , 0.41 , 0.68 , "2.646e+44" , "8.871e+31" , "--" , "1RXS J140645.1+5308" , "99.81" , "60.47"
542 , "ROXA J140919.0+135240.0" , 212.32917 , 13.87778 , 0.58 , 20.2 , 0 , 0 , 20.7 , 7.3 , 2.9e-12 , "BL Lac" , 0.7 , 0.42 , 0.54 , "3.982e+45" , "1.002e+32" , "--" , "1RXS J140918.9+1352" , "0.71" , "67.51"
543 , "ROXA J140923.39+593940.71" , 212.3475 , 59.66131 , 0.5 , 18.8 , 0 , 0 , 19.2 , 36.6 , 1.9e-12 , "BL Lac" , 0.99 , 0.41 , 0.63 , "1.789e+45" , "3.446e+32" , 0.59 , "1RXS J140923.6+5939" , "105.92" , "54.81"
544 , "ROXA J141010.79+615803.9" , 212.545 , 61.96775 , 1.11 , 18.3 , 0 , 0 , 18.6 , 20.2 , 1.7e-13 , "QSO RLoud" , 1.45 , 0.34 , 0.75 , "1.154e+45" , "1.372e+33" , "--" , "1RXS J141015.1+6158" , "107.75" , "52.78"
545 , "ROXA J141159.7+423950.29" , 212.99875 , 42.66397 , 0.89 , 16.9 , 0 , 0 , 17 , 92.1 , 8.5e-13 , "QSO RLoud flat radio sp." , 1.42 , 0.33 , 0.73 , "3.301e+45" , "3.577e+33" , 0.51 , "1RXS J141159.5+4239" , "81.64" , "67.43"
546 , "ROXA J141149.39+524900.08" , 212.95583 , 52.81669 , 0.08 , 14.7 , 0 , 0 , 15.6 , 847.6 , 8.3e-13 , "BL Lac" , 1.75 , 0.37 , 0.84 , "1.176e+43" , "1.201e+32" , 0.73 , "1RXS J141149.7+5249" , "98.17" , "60.27"
547 , "ROXA J141238.1+391836.5" , 213.15875 , 39.31014 , 0.03 , 13 , 0 , 0 , 13.8 , 29.4 , 3.5e-13 , "QSO RLoud BL/FSRQ transition obj." , 2.17 , 0 , 0.74 , "5.400e+41" , "4.536e+29" , "--" , "1RXS J141237.6+3918" , "73.87" , "69.18"
548 , "ROXA J141314.8-031227.28" , 213.31167 , -3.20758 , 0.01 , 12.1 , 0 , 0 , 13 , 339.5 , 2.7e-12 , "Galaxy NELG" , 1.96 , 0.14 , 0.76 , "2.934e+41" , "3.689e+29" , "--" , "1RXS J141315.2-0312" , "339.14" , "53.8"
549 , "ROXA J141318.29+450519.78" , 213.32625 , 45.08883 , 3.11 , 19.2 , 0 , 0 , 20.2 , 154.1 , 1.6e-13 , "QSO RLoud flat radio sp." , 1.05 , 0.67 , 0.87 , "1.351e+46" , "1.301e+35" , "--" , "1RXS J141317.1+4505" , "86.02" , "65.72"
550 , "ROXA J141324.19+530526.98" , 213.35083 , 53.09083 , 0.46 , 19.4 , 0 , 0 , 20.2 , 140.4 , 2.8e-13 , "QSO RLoud flat radio sp." , 1.19 , 0.65 , 0.85 , "2.156e+44" , "1.081e+33" , 0 , "1RXS J141324.3+5305" , "98.13" , "59.91"
551 , "ROXA J141446.6+392818.58" , 213.69417 , 39.47183 , 0.66 , 19.4 , 0 , 0 , 19.5 , 18.8 , 5.3e-13 , "QSO RLoud flat radio sp." , 1.13 , 0.42 , 0.69 , "9.852e+44" , "3.495e+32" , "--" , "1RXS J141447.0+3928" , "73.7" , "68.74"
552 , "ROXA J141628.6+124213.49" , 214.11917 , 12.70375 , 0.34 , 17.5 , 0 , 0 , 17.5 , 110.7 , 2.5e-12 , "QSO RLoud flat radio sp." , 1.18 , 0.43 , 0.7 , "9.310e+44" , "4.122e+32" , "--" , "1RXS J141628.4+1242" , "1.18" , "65.42"
553 , "ROXA J141708.09+460705.41" , 214.28375 , 46.11817 , 1.56 , 17.6 , 0 , 0 , 17.7 , 1028.9 , 3.1e-13 , "QSO RLoud flat radio sp." , 1.46 , 0.61 , 0.95 , "4.854e+45" , "1.611e+35" , 0.21 , "1RXS J141708.1+4606" , "86.83" , "64.54"
554 , "ROXA J141740.39+381821.09" , 214.41833 , 38.30586 , 0.45 , 18.4 , 0 , 0 , 18.3 , 111.9 , 3.3e-13 , "QSO RLoud flat radio sp." , 1.38 , 0.49 , 0.81 , "2.449e+44" , "8.306e+32" , "--" , "1RXS J141739.4+3818" , "70.13" , "68.77"
555 , "ROXA J141756.59+254326.18" , 214.48583 , 25.72394 , 0.24 , 20.3 , 0 , 0 , 22.7 , 89.7 , 2.7e-11 , "BL Lac" , 0.2 , 0.72 , 0.55 , "4.543e+45" , "1.509e+32" , "--" , "1RXS J141756.8+2543" , "33.68" , "70.6"
556 , "ROXA J141758.6+405159.61" , 214.49417 , 40.86656 , 0.38 , 20.3 , 0 , 0 , 21.2 , 253.2 , 2.1e-13 , "QSO RLoud steep radio sp." , 1.1 , 0.69 , 0.84 , "1.063e+44" , "1.282e+33" , 0.87 , "1RXS J141758.4+4051" , "76.12" , "67.51"
557 , "ROXA J141908.09+062834.78" , 214.78375 , 6.47633 , 1.44 , 16.7 , 0 , 0 , 17.2 , 6100.9 , 6.7e-12 , "QSO RLoud steep radio sp." , 1.06 , 0.7 , 0.87 , "8.609e+46" , "7.839e+35" , "--" , "1RXS J141909.5+0628" , "352.15" , "60.66"
558 , "ROXA J141858.8+394638.71" , 214.745 , 39.77742 , 0.47 , 20 , 0 , 0 , 20.2 , 260.4 , 3e-13 , "Galaxy NELG" , 1.13 , 0.7 , 0.87 , "2.534e+44" , "2.200e+33" , "--" , "1RXS J141858.5+3946" , "73.37" , "67.88"
559 , "ROXA J141946.6+382148.38" , 214.94417 , 38.36344 , 1.83 , 19.3 , 0 , 0 , 19.4 , 612.2 , 3e-13 , "QSO RLoud flat radio sp." , 1.2 , 0.69 , 0.92 , "6.978e+45" , "1.424e+35" , "--" , "1RXS J141946.2+3822" , "69.79" , "68.37"
560 , "ROXA J141946.3+463424.31" , 214.94292 , 46.57342 , 0.55 , 20.2 , 0 , 0 , 20.3 , 215.3 , 3e-13 , "QSO RLoud steep radio sp." , 1.1 , 0.64 , 0.82 , "3.559e+44" , "2.554e+33" , 0.82 , "1RXS J141946.5+4634" , "86.94" , "63.9"
561 , "ROXA J141946.5+542314.71" , 214.94375 , 54.38742 , 0.15 , 15.4 , 0 , 0 , 15.8 , 788.8 , 1.3e-12 , "BL Lac" , 1.6 , 0.52 , 0.89 , "8.259e+43" , "5.011e+32" , -0.45 , "1RXS J141946.4+5423" , "98.29" , "58.31"
562 , "ROXA J142020.59+462440.78" , 215.08583 , 46.41133 , 1.25 , 19.4 , 0 , 0 , 19.8 , 46.8 , 2e-13 , "QSO RLoud flat radio sp." , 1.24 , 0.5 , 0.79 , "1.796e+45" , "4.203e+33" , 0.27 , "1RXS J142019.9+4624" , "86.51" , "63.93"
563 , "ROXA J142105.99+385522.69" , 215.275 , 38.92297 , 0.49 , 18.7 , 0 , 0 , 18.6 , 86.3 , 4.6e-13 , "QSO RLoud flat radio sp." , 1.28 , 0.49 , 0.78 , "4.186e+44" , "7.854e+32" , "--" , "1RXS J142106.1+3855" , "70.86" , "67.9"
564 , "ROXA J142155.3+372329.11" , 215.48042 , 37.39142 , 1.65 , 19.7 , 0 , 0 , 19.7 , 4.1 , 1.4e-13 , "QSO RLoud" , 1.27 , 0.29 , 0.68 , "2.506e+45" , "7.339e+32" , "--" , "1RXS J142154.8+3723" , "66.91" , "68.37"
565 , "ROXA J142235.8-015211.2" , 215.64917 , -1.86978 , 0.67 , 19.1 , 0 , 0 , 19 , 114.2 , 7.6e-13 , "QSO RLoud" , 1.13 , 0.55 , 0.77 , "1.460e+45" , "2.195e+33" , "--" , "1RXS J142235.5-0152" , "343.68" , "53.62"
566 , "ROXA J142230.29+322310.39" , 215.62625 , 32.38622 , 0.69 , 19.1 , 0 , 0 , 19.1 , 405.3 , 8.7e-13 , "QSO RLoud flat radio sp." , 0.76 , 0.83 , 0.83 , "1.791e+45" , "8.343e+33" , "--" , "1RXS J142230.5+3223" , "53.34" , "69.59"
567 , "ROXA J142238.8+580155.48" , 215.66167 , 58.03208 , "--" , 18.1 , 0 , 0 , 18.2 , 13.3 , 2.5e-11 , "BL Lac" , 0.72 , 0.31 , 0.45 , "0.000" , "0.000" , "--" , "1RXS J142239.1+5801" , "101.85" , "55.2"
568 , "ROXA J142339.79+043634.81" , 215.91583 , 4.60967 , 1.65 , 20 , 0 , 0 , 20.4 , 20.9 , 3.5e-13 , "QSO RLoud" , 1.05 , 0.47 , 0.72 , "6.293e+45" , "3.758e+33" , "--" , "1RXS J142339.3+0436" , "351.32" , "58.52"
569 , "ROXA J142314.09+505537.3" , 215.80875 , 50.92703 , 0.28 , 17.4 , 0 , 0 , 17.8 , 178.4 , 5.9e-12 , "QSO RLoud flat radio sp." , 0.93 , 0.58 , 0.71 , "1.405e+45" , "4.247e+32" , -0.22 , "1RXS J142313.4+5055" , "92.96" , "60.52"
570 , "ROXA J142351.49+401531.78" , 215.96458 , 40.25883 , 0.08 , 14.8 , 0 , 0 , 15.7 , 12.6 , 2.1e-12 , "Radio Galaxy" , 1.58 , 0.07 , 0.59 , "3.492e+43" , "2.095e+30" , "--" , "1RXS J142353.6+4015" , "73.35" , "66.83"
571 , "ROXA J142345.29+465057.29" , 215.93875 , 46.84925 , 0.55 , 19.1 , 0 , 0 , 19 , 20.5 , 3.4e-13 , "QSO RLoud flat radio sp." , 1.26 , 0.4 , 0.72 , "4.160e+44" , "2.508e+32" , "--" , "1RXS J142344.1+4651" , "86.43" , "63.2"
572 , "ROXA J142447.39+023951.91" , 216.1975 , 2.66442 , 0.05 , 14.1 , 0 , 0 , 15 , 11.7 , 1.1e-12 , "Radio Galaxy" , 1.8 , 0.01 , 0.62 , "7.627e+42" , "8.112e+29" , "--" , "1RXS J142446.7+0239" , "349.32" , "56.87"
573 , "ROXA J142422.9+343356.7" , 216.09542 , 34.56575 , 0.58 , 19.3 , 0 , 0 , 19.8 , 10.1 , 1.9e-12 , "BL Lac" , 0.9 , 0.38 , 0.58 , "2.565e+45" , "1.364e+32" , "--" , "1RXS J142422.9+3434" , "59.13" , "68.77"
574 , "ROXA J142421.1+370552.79" , 216.08792 , 37.098 , 0.29 , 17.6 , 0 , 0 , 18.7 , 79.2 , 7.2e-13 , "BL Lac" , 1.3 , 0.45 , 0.75 , "1.920e+44" , "2.112e+32" , "--" , "1RXS J142421.3+3705" , "65.71" , "68.02"
575 , "ROXA J142455.49+361535.99" , 216.23125 , 36.26 , "--" , 17.6 , 0 , 0 , 18 , 91.2 , 3.4e-13 , "BL Lac" , 1.49 , 0.45 , 0.8 , "0.000" , "0.000" , "--" , "1RXS J142456.5+3616" , "63.48" , "68.19"
576 , "ROXA J142545.89+002242.7" , 216.44125 , 0.37853 , 0.33 , 18.6 , 18.6 , 0 , 18.9 , 70.9 , 7.9e-13 , "QSO RLoud" , 1.19 , 0.49 , 0.74 , "2.761e+44" , "2.478e+32" , "--" , "1RXS J142546.8+0022" , "347.08" , "54.94"
577 , "ROXA J142550.69+240403.39" , 216.46125 , 24.06761 , 0.65 , 17.2 , 0 , 0 , 17.3 , 1559.5 , 1.5e-12 , "QSO RLoud steep radio sp." , 1.29 , 0.63 , 0.88 , "2.706e+45" , "2.814e+34" , "--" , "1RXS J142550.9+2404" , "30.02" , "68.52"
578 , "ROXA J142547.99+523034.09" , 216.45 , 52.50947 , 0.42 , 18.5 , 0 , 0 , 18.7 , 11.8 , 4.1e-13 , "QSO RLoud" , 1.31 , 0.32 , 0.67 , "2.597e+44" , "7.474e+31" , "--" , "1RXS J142547.9+5230" , "94.6" , "59.11"
579 , "ROXA J142700.3+234800.0" , 216.75125 , 23.8 , "--" , 14.6 , 0 , 0 , 14.9 , 430.2 , 6.9e-12 , "BL Lac" , 1.46 , 0.34 , 0.72 , "0.000" , "0.000" , "--" , "1RXS J142700.5+2348" , "29.48" , "68.2"
580 , "ROXA J142651.49+363853.01" , 216.71458 , 36.64806 , 0.5 , 18.5 , 0 , 0 , 18.8 , 3.6 , 4.8e-13 , "QSO RLoud" , 1.27 , 0.22 , 0.6 , "4.652e+44" , "3.489e+31" , "--" , "1RXS J142651.3+3639" , "64.14" , "67.7"
581 , "ROXA J142745.79+390832.09" , 216.94083 , 39.14225 , 0.17 , 18.3 , 0 , 0 , 19.1 , 7.4 , 2.3e-13 , "BL Lac" , 1.41 , 0.29 , 0.68 , "1.725e+43" , "5.549e+30" , "--" , "1RXS J142746.2+3908" , "69.98" , "66.63"
582 , "ROXA J142832.69+424024.7" , 217.13625 , 42.67353 , 0.13 , 16.2 , 0 , 0 , 16.8 , 58.9 , 5.3e-11 , "BL Lac" , 0.5 , 0.48 , 0.49 , "2.322e+45" , "2.580e+31" , "--" , "1RXS J142832.6+4240" , "77.48" , "64.89"
583 , "ROXA J142921.79+540611.19" , 217.34083 , 54.10311 , 3.01 , 19.9 , 0 , 0 , 20.2 , 1028.9 , 2.5e-13 , "QSO RLoud flat radio sp." , 1.09 , 0.78 , 0.96 , "1.953e+46" , "8.037e+35" , "--" , "1RXS J142921.2+5406" , "95.96" , "57.59"
584 , "ROXA J143110.3+511832.5" , 217.79292 , 51.30903 , 0.46 , 18.8 , 0 , 0 , 20.5 , 17.5 , 2e-13 , "BL Lac" , 1.28 , 0.43 , 0.74 , "1.556e+44" , "1.362e+32" , "--" , "1RXS J143109.5+5118" , "91.79" , "59.36"
585 , "ROXA J143244.4-005915.1" , 218.185 , -0.98753 , 1.03 , 17.3 , 0 , 0 , 17.5 , 132.6 , 7.3e-13 , "QSO RLoud" , 1.37 , 0.42 , 0.78 , "4.062e+45" , "7.379e+33" , "--" , "1RXS J143245.5-0059" , "347.94" , "52.79"
586 , "ROXA J143550.1+363235.59" , 218.95875 , 36.54322 , 0.01 , 12.7 , 0 , 0 , 13.5 , 4 , 2.5e-13 , "BL Lac candidate " , 2.27 , -0.19 , 0.64 , "1.098e+41" , "1.757e+28" , "--" , "1RXS J143551.0+3632" , "62.54" , "66.01"
587 , "ROXA J143528.39+550751.99" , 218.86833 , 55.13111 , 0.14 , 15.5 , 0 , 0 , 16.6 , 7.4 , 1.7e-12 , "Radio Galaxy-galaxy dominated" , 1.49 , 0.09 , 0.57 , "8.896e+43" , "3.873e+30" , "--" , "1RXS J143527.9+5507" , "96.11" , "56.24"
588 , "ROXA J143554.19+395744.49" , 218.97583 , 39.96236 , "--" , 17.3 , 0 , 0 , 17.6 , 28.3 , 2.8e-13 , "Star unknown type" , 1.58 , 0.32 , 0.75 , "0.000" , "0.000" , "--" , "1RXS J143553.5+3957" , "70.31" , "64.87"
